,s-2,s-1,a,r,none
0,4,3,4,1,
1,3,4,0,0,
2,4,0,3,0,
3,0,3,3,1,
4,3,3,4,1,
5,3,4,1,0,
6,4,1,5,0,
7,1,5,1,0,
8,5,1,3,1,
9,1,3,2,1,
10,3,2,5,1,
11,2,5,0,1,
12,5,0,3,0,
13,0,3,0,1,
14,3,0,1,0,
15,0,1,5,1,
16,1,5,0,0,
17,5,0,2,1,
18,0,2,3,0,
19,2,3,1,1,
20,3,1,3,1,
21,1,3,5,0,
22,3,5,2,1,
23,5,2,3,-1,
24,2,3,1,0,
25,3,1,3,1,
26,1,3,3,0,
27,3,3,0,0,
28,3,0,0,1,
29,0,0,3,1,
30,0,3,2,1,
31,3,2,1,1,
32,2,1,3,0,
33,1,3,2,1,
34,3,2,5,1,
35,2,5,0,0,
36,5,0,2,0,
37,0,2,0,1,
38,2,0,1,0,
39,0,1,4,0,
40,1,4,2,0,
41,4,2,1,-1,
42,2,1,1,1,
43,1,1,2,1,
44,1,2,5,0,
45,2,5,3,0,
46,5,3,2,0,
47,3,2,1,0,
48,2,1,2,0,
49,1,2,0,0,
50,2,0,3,0,
51,0,3,2,1,
52,3,2,0,1,
53,2,0,5,0,
54,0,5,1,0,
55,5,1,0,1,
56,1,0,0,1,
57,0,0,1,1,
58,0,1,2,1,
59,1,2,1,1,
60,2,1,1,0,
61,1,1,5,1,
62,1,5,3,0,
63,5,3,1,0,
64,3,1,3,0,
65,1,3,1,-1,
66,3,1,4,-1,
67,1,4,1,0,
68,4,1,2,0,
69,1,2,1,0,
70,2,1,1,1,
71,1,1,4,1,
72,1,4,0,0,
73,4,0,1,0,
74,0,1,5,0,
75,1,5,0,1,
76,5,0,2,1,
77,0,2,0,1,
78,2,0,4,1,
79,0,4,4,0,
80,4,4,5,1,
81,4,5,0,1,
82,5,0,3,0,
83,0,3,0,0,
84,3,0,4,1,
85,0,4,0,0,
86,4,0,0,1,
87,0,0,3,1,
88,0,3,3,0,
89,3,3,4,0,
90,3,4,0,0,
91,4,0,3,0,
92,0,3,1,0,
93,3,1,2,1,
94,1,2,2,0,
95,2,2,3,1,
96,2,3,2,0,
97,3,2,0,1,
98,2,0,2,1,
99,0,2,5,0,
100,2,5,0,0,
101,5,0,4,1,
102,0,4,0,0,
103,4,0,4,0,
104,0,4,1,0,
105,4,1,2,0,
106,1,2,1,0,
107,2,1,4,-1,
108,1,4,0,1,
109,4,0,4,1,
110,0,4,0,1,
111,4,0,2,0,
112,0,2,3,0,
