,s-2,s-1,a,r,none
0,0,2,3,1,
1,2,3,5,1,
2,3,5,5,0,
3,5,5,0,0,
4,5,0,1,0,
5,0,1,0,1,
6,1,0,3,1,
7,0,3,1,1,
8,3,1,5,0,
9,1,5,3,1,
10,5,3,3,1,
11,3,3,0,0,
12,3,0,5,1,
13,0,5,1,0,
14,5,1,5,0,
15,1,5,4,1,
16,5,4,1,0,
17,4,1,5,0,
18,1,5,4,0,
19,5,4,3,0,
20,4,3,1,1,
21,3,1,0,0,
22,1,0,2,1,
23,0,2,1,0,
24,2,1,3,0,
25,1,3,0,1,
26,3,0,5,1,
27,0,5,0,0,
28,5,0,1,-1,
29,0,1,0,1,
30,1,0,2,0,
31,0,2,3,0,
32,2,3,5,1,
33,3,5,4,1,
34,5,4,4,0,
35,4,4,3,1,
36,4,3,2,1,
37,3,2,3,1,
38,2,3,5,1,
39,3,5,4,1,
40,5,4,3,1,
41,4,3,1,0,
42,3,1,3,0,
43,1,3,4,1,
44,3,4,0,1,
45,4,0,3,-1,
46,0,3,5,0,
47,3,5,5,0,
48,5,5,1,0,
49,5,1,3,0,
50,1,3,4,1,
51,3,4,0,-1,
52,4,0,0,1,
53,0,0,4,0,
54,0,4,4,0,
55,4,4,2,0,
56,4,2,1,1,
57,2,1,1,0,
58,1,1,5,-1,
59,1,5,0,1,
60,5,0,2,1,
61,0,2,0,0,
62,2,0,5,1,
63,0,5,4,1,
64,5,4,1,1,
65,4,1,4,1,
66,1,4,1,0,
67,4,1,4,1,
68,1,4,1,0,
69,4,1,4,0,
70,1,4,4,0,
71,4,4,4,0,
72,4,4,0,1,
73,4,0,0,1,
74,0,0,3,0,
75,0,3,4,1,
76,3,4,0,0,
77,4,0,5,1,
78,0,5,4,0,
79,5,4,0,0,
80,4,0,0,1,
81,0,0,1,1,
82,0,1,3,0,
83,1,3,0,1,
84,3,0,0,1,
85,0,0,3,0,
86,0,3,2,1,
87,3,2,0,0,
88,2,0,5,1,
89,0,5,2,1,
90,5,2,2,0,
91,2,2,0,0,
92,2,0,0,1,
93,0,0,1,0,
94,0,1,2,0,
95,1,2,3,1,
96,2,3,4,0,
97,3,4,2,0,
98,4,2,1,1,
99,2,1,2,1,
100,1,2,3,1,
101,2,3,1,0,
102,3,1,3,0,
103,1,3,0,1,
104,3,0,1,0,
105,0,1,1,1,
106,1,1,2,0,
107,1,2,3,0,
108,2,3,0,0,
109,3,0,5,-1,
110,0,5,1,0,
111,5,1,3,0,
