,s-2,s-1,a,r,none
0,5,1,0,0,
1,1,0,4,0,
2,0,4,3,0,
3,4,3,1,0,
4,3,1,4,1,
5,1,4,2,1,
6,4,2,5,1,
7,2,5,4,0,
8,5,4,3,0,
9,4,3,0,0,
10,3,0,3,0,
11,0,3,2,0,
12,3,2,1,1,
13,2,1,2,1,
14,1,2,0,1,
15,2,0,0,1,
16,0,0,5,1,
17,0,5,5,0,
18,5,5,0,0,
19,5,0,4,1,
20,0,4,5,0,
21,4,5,0,1,
22,5,0,4,1,
23,0,4,2,0,
24,4,2,5,0,
25,2,5,3,0,
26,5,3,3,0,
27,3,3,5,-1,
28,3,5,4,0,
29,5,4,1,0,
30,4,1,3,0,
31,1,3,4,0,
32,3,4,2,1,
33,4,2,5,1,
34,2,5,4,1,
35,5,4,3,0,
36,4,3,2,0,
37,3,2,5,0,
38,2,5,1,0,
39,5,1,1,0,
40,1,1,3,-1,
41,1,3,0,0,
42,3,0,1,1,
43,0,1,1,1,
44,1,1,2,0,
45,1,2,5,1,
46,2,5,4,-1,
47,5,4,0,0,
48,4,0,2,0,
49,0,2,2,0,
50,2,2,1,0,
51,2,1,1,1,
52,1,1,0,1,
53,1,0,3,1,
54,0,3,1,0,
55,3,1,5,0,
56,1,5,4,1,
57,5,4,1,0,
58,4,1,3,0,
59,1,3,5,1,
60,3,5,0,1,
61,5,0,0,1,
62,0,0,0,1,
63,0,0,1,0,
64,0,1,0,1,
65,1,0,1,0,
66,0,1,5,0,
67,1,5,1,1,
68,5,1,5,0,
69,1,5,3,-1,
70,5,3,0,1,
71,3,0,5,0,
72,0,5,1,0,
73,5,1,3,1,
74,1,3,1,0,
75,3,1,5,0,
76,1,5,2,1,
77,5,2,4,1,
78,2,4,0,1,
79,4,0,3,1,
80,0,3,2,0,
81,3,2,5,1,
82,2,5,4,0,
83,5,4,1,1,
84,4,1,3,0,
85,1,3,5,1,
86,3,5,4,0,
87,5,4,4,0,
88,4,4,1,1,
89,4,1,3,0,
90,1,3,4,1,
91,3,4,4,0,
92,4,4,3,0,
93,4,3,1,0,
94,3,1,0,1,
95,1,0,0,1,
96,0,0,0,1,
97,0,0,3,1,
98,0,3,2,1,
99,3,2,2,0,
100,2,2,0,0,
101,2,0,0,1,
102,0,0,4,0,
103,0,4,4,0,
104,4,4,4,0,
105,4,4,4,0,
106,4,4,5,1,
107,4,5,1,-1,
108,5,1,2,1,
109,1,2,5,1,
110,2,5,2,0,
111,5,2,3,0,
112,2,3,4,0,
113,3,4,2,0,
114,4,2,5,1,
115,2,5,3,1,
116,5,3,3,1,
117,3,3,0,1,
118,3,0,1,0,
119,0,1,0,1,
120,1,0,0,1,
121,0,0,4,1,
122,0,4,3,1,
123,4,3,2,1,
124,3,2,1,0,
125,2,1,4,1,
126,1,4,4,0,
127,4,4,3,0,
128,4,3,5,1,
129,3,5,5,0,
130,5,5,1,0,
131,5,1,1,1,
132,1,1,5,-1,
133,1,5,4,1,
134,5,4,4,0,
135,4,4,5,0,
136,4,5,2,1,
137,5,2,4,0,
138,2,4,0,0,
139,4,0,2,0,
140,0,2,5,1,
141,2,5,5,0,
142,5,5,1,1,
143,5,1,5,1,
144,1,5,1,0,
145,5,1,0,0,
146,1,0,0,1,
147,0,0,0,1,
148,0,0,2,0,
149,0,2,0,0,
150,2,0,0,1,
151,0,0,5,1,
152,0,5,1,0,
153,5,1,3,-1,
154,1,3,1,0,
155,3,1,2,1,
156,1,2,0,1,
157,2,0,0,0,
158,0,0,0,1,
159,0,0,5,1,
160,0,5,2,1,
161,5,2,2,0,
162,2,2,0,1,
163,2,0,1,0,
164,0,1,2,0,
165,1,2,0,0,
166,2,0,1,0,
167,0,1,0,1,
168,1,0,0,1,
169,0,0,0,1,
170,0,0,5,1,
171,0,5,4,1,
172,5,4,3,0,
173,4,3,4,0,
174,3,4,5,-1,
175,4,5,0,1,
176,5,0,3,-1,
177,0,3,4,1,
178,3,4,3,0,
179,4,3,1,-1,
180,3,1,5,1,
181,1,5,2,1,
182,5,2,2,0,
183,2,2,2,0,
184,2,2,0,1,
185,2,0,0,1,
186,0,0,5,0,
187,0,5,2,0,
188,5,2,5,1,
189,2,5,2,1,
190,5,2,0,0,
191,2,0,4,0,
