,s-2,s-1,a,r,none
0,5,1,0,1,
1,1,0,1,0,
2,0,1,0,1,
3,1,0,1,0,
4,0,1,1,0,
5,1,1,1,0,
6,1,1,1,0,
7,1,1,2,1,
8,1,2,2,0,
9,2,2,3,0,
10,2,3,4,1,
11,3,4,2,0,
12,4,2,1,0,
13,2,1,1,1,
14,1,1,3,-1,
15,1,3,5,0,
16,3,5,4,-1,
17,5,4,5,0,
18,4,5,3,0,
19,5,3,3,1,
20,3,3,2,0,
21,3,2,4,1,
22,2,4,0,0,
23,4,0,3,1,
24,0,3,1,0,
25,3,1,0,1,
26,1,0,4,0,
27,0,4,1,0,
28,4,1,0,1,
29,1,0,4,1,
30,0,4,1,1,
31,4,1,3,0,
32,1,3,3,0,
33,3,3,3,0,
34,3,3,4,1,
35,3,4,2,1,
36,4,2,0,1,
37,2,0,1,1,
38,0,1,0,0,
39,1,0,1,0,
40,0,1,1,0,
41,1,1,4,0,
42,1,4,1,0,
43,4,1,2,-1,
44,1,2,2,0,
45,2,2,5,-1,
46,2,5,5,0,
47,5,5,0,1,
48,5,0,1,1,
49,0,1,5,1,
50,1,5,1,0,
51,5,1,0,0,
52,1,0,4,1,
53,0,4,0,0,
54,4,0,3,1,
55,0,3,0,0,
56,3,0,0,1,
57,0,0,5,0,
58,0,5,3,1,
59,5,3,3,0,
60,3,3,2,1,
61,3,2,4,0,
62,2,4,0,0,
63,4,0,1,1,
64,0,1,1,1,
65,1,1,2,0,
66,1,2,5,1,
67,2,5,1,0,
68,5,1,2,1,
69,1,2,4,0,
70,2,4,5,1,
71,4,5,1,1,
72,5,1,2,0,
73,1,2,0,1,
74,2,0,1,0,
75,0,1,0,0,
76,1,0,0,0,
77,0,0,0,1,
78,0,0,0,1,
79,0,0,2,0,
80,0,2,2,0,
81,2,2,3,0,
82,2,3,1,0,
83,3,1,3,0,
84,1,3,1,0,
85,3,1,5,1,
86,1,5,2,1,
87,5,2,3,1,
88,2,3,0,0,
89,3,0,3,1,
90,0,3,4,0,
91,3,4,2,1,
92,4,2,4,0,
93,2,4,3,0,
94,4,3,1,0,
95,3,1,0,0,
96,1,0,0,1,
97,0,0,5,0,
98,0,5,5,0,
99,5,5,0,0,
100,5,0,3,0,
101,0,3,4,1,
102,3,4,2,0,
103,4,2,4,1,
104,2,4,1,0,
105,4,1,5,0,
106,1,5,3,0,
107,5,3,5,0,
108,3,5,3,0,
109,5,3,4,1,
110,3,4,4,0,
111,4,4,4,0,
112,4,4,1,1,
113,4,1,2,1,
114,1,2,1,0,
115,2,1,1,0,
116,1,1,2,-1,
117,1,2,3,1,
118,2,3,2,0,
119,3,2,4,0,
120,2,4,0,0,
121,4,0,2,1,
122,0,2,3,0,
123,2,3,0,0,
124,3,0,3,0,
125,0,3,5,1,
126,3,5,2,1,
127,5,2,3,0,
128,2,3,2,1,
129,3,2,2,1,
130,2,2,4,0,
131,2,4,0,0,
132,4,0,2,0,
133,0,2,0,0,
134,2,0,2,1,
135,0,2,0,1,
136,2,0,2,1,
137,0,2,5,0,
138,2,5,3,0,
139,5,3,4,1,
140,3,4,2,1,
141,4,2,1,0,
142,2,1,1,-1,
143,1,1,4,1,
144,1,4,3,0,
145,4,3,3,0,
