,s-2,s-1,a,r,none
0,2,4,3,0,
1,4,3,0,1,
2,3,0,4,0,
3,0,4,1,0,
4,4,1,4,0,
5,1,4,2,0,
6,4,2,0,0,
7,2,0,1,1,
8,0,1,1,0,
9,1,1,5,0,
10,1,5,5,0,
11,5,5,1,-1,
12,5,1,2,0,
13,1,2,5,1,
14,2,5,4,1,
15,5,4,3,1,
16,4,3,1,1,
17,3,1,5,0,
18,1,5,0,1,
19,5,0,4,1,
20,0,4,3,-1,
21,4,3,3,0,
22,3,3,3,1,
23,3,3,3,0,
24,3,3,5,0,
25,3,5,2,0,
26,5,2,3,1,
27,2,3,2,0,
28,3,2,2,0,
29,2,2,3,0,
30,2,3,0,1,
31,3,0,3,0,
32,0,3,3,0,
33,3,3,3,0,
34,3,3,4,0,
35,3,4,0,1,
36,4,0,4,0,
37,0,4,2,0,
38,4,2,0,0,
39,2,0,5,0,
40,0,5,4,0,
41,5,4,3,1,
42,4,3,0,1,
43,3,0,0,1,
44,0,0,4,1,
45,0,4,1,1,
46,4,1,2,1,
47,1,2,5,0,
48,2,5,4,1,
49,5,4,5,1,
50,4,5,4,0,
51,5,4,3,1,
52,4,3,0,1,
53,3,0,1,0,
54,0,1,2,0,
55,1,2,1,0,
56,2,1,4,1,
57,1,4,4,0,
58,4,4,3,0,
59,4,3,0,1,
60,3,0,0,1,
61,0,0,2,0,
62,0,2,5,0,
63,2,5,1,1,
64,5,1,2,0,
65,1,2,4,1,
66,2,4,0,1,
67,4,0,4,0,
68,0,4,2,0,
69,4,2,5,0,
70,2,5,2,1,
71,5,2,2,0,
72,2,2,5,1,
73,2,5,2,1,
74,5,2,5,0,
75,2,5,2,0,
76,5,2,0,0,
77,2,0,2,1,
78,0,2,3,1,
79,2,3,1,0,
80,3,1,5,0,
81,1,5,0,1,
82,5,0,2,0,
83,0,2,1,1,
84,2,1,3,0,
85,1,3,2,1,
86,3,2,1,1,
87,2,1,4,1,
88,1,4,3,0,
89,4,3,5,1,
90,3,5,5,0,
91,5,5,5,0,
92,5,5,5,0,
93,5,5,5,0,
94,5,5,2,0,
95,5,2,2,0,
96,2,2,2,0,
97,2,2,2,0,
98,2,2,1,0,
99,2,1,4,0,
100,1,4,2,1,
101,4,2,3,1,
102,2,3,0,0,
103,3,0,2,1,
104,0,2,0,0,
105,2,0,1,0,
106,0,1,4,-1,
107,1,4,2,0,
108,4,2,4,-1,
109,2,4,1,0,
110,4,1,1,0,
111,1,1,5,-1,
112,1,5,0,1,
113,5,0,4,1,
114,0,4,0,1,
115,4,0,5,0,
116,0,5,1,0,
117,5,1,2,1,
118,1,2,0,0,
119,2,0,4,0,
120,0,4,0,1,
121,4,0,3,0,
122,0,3,1,1,
123,3,1,0,0,
124,1,0,0,1,
125,0,0,2,0,
126,0,2,1,0,
127,2,1,4,1,
128,1,4,3,0,
129,4,3,0,0,
130,3,0,5,-1,
131,0,5,3,0,
132,5,3,1,0,
133,3,1,4,0,
134,1,4,2,0,
135,4,2,3,1,
136,2,3,1,0,
137,3,1,5,1,
138,1,5,1,1,
139,5,1,3,0,
140,1,3,2,0,
141,3,2,2,0,
142,2,2,3,0,
143,2,3,5,-1,
144,3,5,0,1,
145,5,0,4,1,
146,0,4,1,0,
147,4,1,2,0,
148,1,2,0,1,
149,2,0,1,0,
150,0,1,2,0,
151,1,2,0,1,
152,2,0,2,1,
153,0,2,3,0,
154,2,3,1,0,
155,3,1,2,1,
156,1,2,0,1,
157,2,0,2,0,
158,0,2,5,1,
159,2,5,4,1,
160,5,4,3,1,
161,4,3,0,1,
162,3,0,0,1,
163,0,0,5,1,
164,0,5,2,1,
165,5,2,3,-1,
166,2,3,0,0,
167,3,0,2,0,
168,0,2,2,0,
169,2,2,5,1,
170,2,5,4,1,
171,5,4,3,1,
172,4,3,0,1,
173,3,0,0,1,
174,0,0,3,1,
175,0,3,0,1,
176,3,0,0,0,
177,0,0,4,1,
178,0,4,5,0,
179,4,5,2,1,
180,5,2,0,1,
181,2,0,0,1,
182,0,0,0,1,
183,0,0,4,-1,
184,0,4,0,0,
185,4,0,3,0,
186,0,3,0,1,
187,3,0,4,0,
188,0,4,1,-1,
189,4,1,0,1,
190,1,0,2,0,
191,0,2,3,-1,
192,2,3,4,1,
193,3,4,0,1,
194,4,0,4,1,
195,0,4,0,1,
196,4,0,1,1,
197,0,1,3,-1,
198,1,3,2,0,
199,3,2,2,0,
200,2,2,0,1,
201,2,0,0,1,
202,0,0,1,1,
203,0,1,5,0,
204,1,5,0,0,
205,5,0,1,0,
206,0,1,2,1,
207,1,2,1,1,
208,2,1,5,1,
209,1,5,4,0,
210,5,4,3,1,
211,4,3,0,0,
212,3,0,3,0,
213,0,3,0,0,
214,3,0,2,1,
215,0,2,0,1,
216,2,0,2,1,
217,0,2,4,0,
218,2,4,2,0,
219,4,2,3,0,
220,2,3,4,1,
221,3,4,0,1,
222,4,0,1,0,
223,0,1,0,1,
224,1,0,2,1,
225,0,2,5,1,
226,2,5,1,0,
227,5,1,3,0,
228,1,3,2,1,
229,3,2,2,0,
230,2,2,4,0,
231,2,4,0,0,
232,4,0,5,0,
233,0,5,2,-1,
234,5,2,4,1,
235,2,4,4,0,
236,4,4,5,-1,
237,4,5,4,0,
238,5,4,3,0,
239,4,3,0,1,
240,3,0,0,1,
241,0,0,3,0,
242,0,3,2,0,
243,3,2,1,0,
244,2,1,2,1,
245,1,2,4,-1,
246,2,4,3,0,
247,4,3,0,1,
248,3,0,2,1,
249,0,2,1,0,
250,2,1,4,1,
251,1,4,0,0,
252,4,0,0,1,
253,0,0,3,0,
254,0,3,1,1,
255,3,1,3,0,
256,1,3,1,0,
257,3,1,5,0,
258,1,5,4,0,
259,5,4,3,0,
260,4,3,0,1,
261,3,0,0,1,
262,0,0,1,0,
263,0,1,3,1,
264,1,3,2,1,
265,3,2,5,1,
266,2,5,4,0,
267,5,4,3,-1,
268,4,3,1,0,
269,3,1,5,0,
270,1,5,0,0,
271,5,0,3,0,
272,0,3,2,1,
273,3,2,0,1,
274,2,0,4,1,
275,0,4,0,1,
276,4,0,2,1,
277,0,2,5,1,
278,2,5,4,0,
279,5,4,3,0,
280,4,3,0,1,
281,3,0,0,1,
282,0,0,3,-1,
283,0,3,3,0,
284,3,3,2,1,
285,3,2,0,1,
286,2,0,2,1,
287,0,2,0,1,
288,2,0,0,0,
289,0,0,3,1,
290,0,3,1,0,
291,3,1,2,1,
292,1,2,5,0,
293,2,5,1,1,
294,5,1,1,-1,
295,1,1,0,1,
296,1,0,2,0,
297,0,2,5,1,
298,2,5,4,-1,
299,5,4,3,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
