,s-2,s-1,a,r,none
0,2,4,0,1,
1,4,0,2,1,
2,0,2,4,-1,
3,2,4,1,0,
4,4,1,4,-1,
5,1,4,3,0,
6,4,3,3,0,
7,3,3,3,1,
8,3,3,3,0,
9,3,3,3,0,
10,3,3,0,0,
11,3,0,3,0,
12,0,3,3,0,
13,3,3,5,0,
14,3,5,5,0,
15,5,5,2,1,
16,5,2,4,0,
17,2,4,0,1,
18,4,0,1,0,
19,0,1,3,0,
20,1,3,5,0,
21,3,5,1,0,
22,5,1,3,0,
23,1,3,3,0,
24,3,3,5,-1,
25,3,5,4,-1,
26,5,4,2,1,
27,4,2,5,0,
28,2,5,5,0,
29,5,5,3,-1,
30,5,3,3,1,
31,3,3,1,1,
32,3,1,1,1,
33,1,1,1,-1,
34,1,1,4,1,
35,1,4,0,1,
36,4,0,0,1,
37,0,0,3,0,
38,0,3,3,1,
39,3,3,5,0,
40,3,5,3,1,
41,5,3,3,1,
42,3,3,1,0,
43,3,1,3,1,
44,1,3,4,1,
45,3,4,0,0,
46,4,0,0,1,
47,0,0,1,1,
48,0,1,2,1,
49,1,2,2,1,
50,2,2,0,0,
51,2,0,5,1,
52,0,5,0,0,
53,5,0,3,0,
54,0,3,3,0,
55,3,3,2,0,
56,3,2,3,1,
57,2,3,0,0,
58,3,0,1,0,
59,0,1,2,1,
60,1,2,0,1,
61,2,0,0,1,
62,0,0,0,1,
63,0,0,0,1,
64,0,0,0,1,
65,0,0,5,0,
66,0,5,0,1,
67,5,0,0,1,
68,0,0,4,1,
69,0,4,3,1,
70,4,3,3,0,
71,3,3,3,1,
72,3,3,4,1,
73,3,4,5,1,
74,4,5,2,1,
75,5,2,5,0,
76,2,5,3,-1,
77,5,3,0,1,
78,3,0,3,0,
79,0,3,2,0,
80,3,2,4,0,
81,2,4,3,0,
82,4,3,3,1,
83,3,3,0,0,
84,3,0,2,1,
85,0,2,0,0,
86,2,0,0,1,
87,0,0,4,0,
88,0,4,0,1,
89,4,0,1,0,
90,0,1,0,1,
91,1,0,4,1,
92,0,4,3,0,
93,4,3,4,0,
94,3,4,0,1,
95,4,0,4,1,
96,0,4,1,1,
97,4,1,3,1,
98,1,3,3,0,
99,3,3,4,0,
100,3,4,4,0,
101,4,4,4,0,
102,4,4,4,0,
103,4,4,1,0,
104,4,1,1,0,
105,1,1,3,0,
106,1,3,2,1,
107,3,2,3,1,
108,2,3,0,1,
109,3,0,1,1,
110,0,1,2,0,
111,1,2,4,-1,
112,2,4,0,0,
113,4,0,3,-1,
114,0,3,0,0,
115,3,0,1,1,
116,0,1,2,1,
117,1,2,1,1,
118,2,1,2,0,
119,1,2,1,-1,
120,2,1,3,0,
121,1,3,5,0,
122,3,5,0,0,
123,5,0,1,1,
124,0,1,5,0,
125,1,5,1,0,
126,5,1,5,1,
127,1,5,5,0,
128,5,5,1,0,
129,5,1,3,0,
130,1,3,0,0,
131,3,0,3,0,
132,0,3,3,1,
133,3,3,3,1,
134,3,3,5,0,
135,3,5,3,-1,
136,5,3,0,1,
137,3,0,2,1,
138,0,2,5,0,
139,2,5,2,0,
140,5,2,0,1,
141,2,0,5,1,
142,0,5,3,0,
143,5,3,1,1,
144,3,1,3,1,
145,1,3,5,-1,
146,3,5,2,0,
147,5,2,0,0,
148,2,0,4,0,
149,0,4,5,0,
150,4,5,2,1,
151,5,2,3,1,
152,2,3,0,0,
153,3,0,1,-1,
154,0,1,0,1,
155,1,0,4,0,
156,0,4,2,0,
157,4,2,5,1,
158,2,5,4,0,
159,5,4,5,1,
160,4,5,4,1,
161,5,4,0,0,
162,4,0,5,1,
163,0,5,0,0,
164,5,0,5,1,
165,0,5,1,1,
166,5,1,2,1,
167,1,2,4,0,
168,2,4,0,0,
169,4,0,4,1,
170,0,4,3,1,
171,4,3,3,1,
172,3,3,2,0,
173,3,2,1,1,
174,2,1,1,1,
175,1,1,5,0,
176,1,5,0,1,
177,5,0,3,0,
178,0,3,0,1,
179,3,0,2,0,
180,0,2,3,0,
181,2,3,0,1,
182,3,0,3,0,
183,0,3,3,0,
184,3,3,3,0,
185,3,3,3,0,
186,3,3,2,1,
187,3,2,5,-1,
188,2,5,4,-1,
189,5,4,5,0,
190,4,5,2,0,
191,5,2,0,0,
192,2,0,5,0,
193,0,5,1,0,
194,5,1,1,1,
195,1,1,5,-1,
196,1,5,2,1,
197,5,2,4,-1,
198,2,4,4,0,
199,4,4,2,1,
200,4,2,4,0,
201,2,4,5,1,
202,4,5,4,-1,
203,5,4,4,0,
204,4,4,5,1,
205,4,5,2,0,
206,5,2,4,1,
207,2,4,2,0,
208,4,2,5,0,
209,2,5,5,0,
210,5,5,2,1,
211,5,2,5,-1,
212,2,5,0,0,
213,5,0,0,1,
214,0,0,0,1,
215,0,0,4,1,
216,0,4,3,0,
217,4,3,0,1,
218,3,0,3,1,
219,0,3,2,0,
220,3,2,3,0,
221,2,3,2,0,
222,3,2,5,1,
223,2,5,5,0,
224,5,5,2,0,
225,5,2,5,0,
226,2,5,1,1,
227,5,1,5,1,
228,1,5,5,0,
229,5,5,0,-1,
230,5,0,4,1,
231,0,4,0,1,
232,4,0,5,-1,
233,0,5,0,1,
234,5,0,1,1,
235,0,1,5,0,
236,1,5,4,1,
237,5,4,4,0,
238,4,4,2,1,
239,4,2,2,0,
240,2,2,0,0,
241,2,0,4,0,
242,0,4,3,0,
243,4,3,2,0,
244,3,2,4,1,
245,2,4,0,1,
246,4,0,0,1,
247,0,0,3,0,
248,0,3,3,0,
249,3,3,4,0,
250,3,4,3,1,
251,4,3,2,1,
252,3,2,0,0,
253,2,0,0,1,
254,0,0,2,1,
255,0,2,0,1,
256,2,0,0,1,
257,0,0,4,-1,
258,0,4,1,1,
259,4,1,4,-1,
260,1,4,0,1,
261,4,0,2,1,
262,0,2,1,0,
263,2,1,3,-1,
264,1,3,4,1,
265,3,4,4,0,
266,4,4,5,1,
267,4,5,5,0,
268,5,5,0,0,
269,5,0,0,1,
270,0,0,0,-1,
271,0,0,3,0,
272,0,3,1,0,
273,3,1,5,0,
274,1,5,2,0,
275,5,2,1,1,
276,2,1,2,0,
277,1,2,5,1,
278,2,5,4,0,
279,5,4,4,0,
280,4,4,0,1,
281,4,0,2,0,
282,0,2,3,1,
283,2,3,0,1,
284,3,0,5,-1,
285,0,5,3,1,
286,5,3,0,1,
287,3,0,0,1,
288,0,0,4,-1,
289,0,4,1,1,
290,4,1,3,1,
291,1,3,3,0,
292,3,3,2,0,
293,3,2,1,0,
294,2,1,1,-1,
295,1,1,0,1,
296,1,0,4,1,
297,0,4,5,-1,
298,4,5,1,1,
299,5,1,2,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
