,s-2,s-1,a,r,none
0,4,0,2,1,
1,0,2,3,1,
2,2,3,2,0,
3,3,2,3,1,
4,2,3,3,1,
5,3,3,2,0,
6,3,2,2,0,
7,2,2,4,0,
8,2,4,1,0,
9,4,1,1,0,
10,1,1,4,0,
11,1,4,3,0,
12,4,3,3,0,
13,3,3,4,-1,
14,3,4,1,0,
15,4,1,1,0,
16,1,1,5,1,
17,1,5,3,0,
18,5,3,4,0,
19,3,4,4,0,
20,4,4,3,0,
21,4,3,4,1,
22,3,4,3,0,
23,4,3,3,0,
24,3,3,0,1,
25,3,0,5,0,
26,0,5,4,0,
27,5,4,0,0,
28,4,0,4,-1,
29,0,4,3,0,
30,4,3,2,1,
31,3,2,2,0,
32,2,2,3,0,
33,2,3,1,0,
34,3,1,1,-1,
35,1,1,5,0,
36,1,5,3,1,
37,5,3,4,1,
38,3,4,5,0,
39,4,5,5,0,
40,5,5,0,0,
41,5,0,4,1,
42,0,4,1,0,
43,4,1,5,0,
44,1,5,0,0,
45,5,0,1,0,
46,0,1,2,1,
47,1,2,1,0,
48,2,1,0,0,
49,1,0,3,1,
50,0,3,4,0,
51,3,4,5,0,
52,4,5,2,1,
53,5,2,0,1,
54,2,0,5,-1,
55,0,5,1,1,
56,5,1,4,1,
57,1,4,4,0,
58,4,4,2,0,
59,4,2,1,0,
60,2,1,3,0,
61,1,3,0,0,
62,3,0,3,1,
63,0,3,4,-1,
64,3,4,3,0,
65,4,3,1,0,
66,3,1,3,1,
67,1,3,0,1,
68,3,0,4,0,
69,0,4,2,0,
70,4,2,3,1,
71,2,3,0,0,
72,3,0,0,1,
73,0,0,3,-1,
74,0,3,5,0,
75,3,5,5,0,
76,5,5,2,1,
77,5,2,4,1,
78,2,4,0,1,
79,4,0,1,1,
80,0,1,1,-1,
81,1,1,5,0,
82,1,5,3,1,
83,5,3,2,1,
84,3,2,4,0,
85,2,4,0,0,
86,4,0,2,1,
87,0,2,1,0,
88,2,1,5,1,
89,1,5,3,-1,
90,5,3,2,-1,
91,3,2,3,0,
92,2,3,5,0,
93,3,5,0,0,
94,5,0,2,0,
95,0,2,4,1,
96,2,4,2,1,
97,4,2,1,0,
98,2,1,1,-1,
99,1,1,0,0,
100,1,0,1,0,
101,0,1,3,0,
102,1,3,0,0,
103,3,0,2,1,
104,0,2,0,0,
105,2,0,2,1,
106,0,2,3,0,
107,2,3,3,0,
108,3,3,1,0,
109,3,1,3,1,
110,1,3,0,1,
111,3,0,3,0,
112,0,3,1,0,
113,3,1,2,0,
114,1,2,0,1,
115,2,0,4,0,
116,0,4,2,0,
117,4,2,3,0,
118,2,3,3,1,
119,3,3,3,1,
120,3,3,5,1,
121,3,5,5,0,
122,5,5,1,0,
123,5,1,1,1,
124,1,1,2,0,
125,1,2,2,1,
126,2,2,5,0,
127,2,5,2,0,
128,5,2,0,1,
129,2,0,2,0,
130,0,2,5,0,
131,2,5,0,1,
132,5,0,1,0,
133,0,1,3,1,
134,1,3,2,0,
135,3,2,3,-1,
136,2,3,3,1,
137,3,3,0,0,
138,3,0,5,1,
139,0,5,0,1,
140,5,0,3,1,
141,0,3,4,1,
142,3,4,4,0,
143,4,4,3,1,
144,4,3,1,0,
145,3,1,1,1,
146,1,1,2,1,
147,1,2,0,1,
148,2,0,0,1,
149,0,0,0,1,
150,0,0,0,1,
151,0,0,1,1,
152,0,1,3,0,
153,1,3,0,0,
154,3,0,5,1,
155,0,5,4,0,
156,5,4,3,-1,
157,4,3,4,-1,
158,3,4,4,0,
159,4,4,1,-1,
160,4,1,3,0,
161,1,3,3,0,
162,3,3,5,0,
163,3,5,4,-1,
164,5,4,0,0,
165,4,0,2,0,
166,0,2,1,1,
167,2,1,0,1,
168,1,0,2,0,
169,0,2,4,1,
170,2,4,4,0,
171,4,4,3,0,
172,4,3,5,1,
173,3,5,5,0,
174,5,5,3,1,
175,5,3,0,0,
176,3,0,2,1,
177,0,2,2,0,
178,2,2,0,0,
179,2,0,2,1,
180,0,2,5,0,
181,2,5,2,0,
182,5,2,1,0,
183,2,1,5,1,
184,1,5,3,-1,
185,5,3,4,1,
186,3,4,4,0,
187,4,4,5,1,
188,4,5,2,1,
189,5,2,1,-1,
190,2,1,5,0,
191,1,5,3,-1,
192,5,3,4,0,
193,3,4,1,0,
194,4,1,1,0,
195,1,1,4,1,
196,1,4,4,0,
197,4,4,3,0,
198,4,3,3,1,
199,3,3,3,0,
200,3,3,3,1,
201,3,3,3,0,
202,3,3,4,0,
203,3,4,3,1,
204,4,3,2,0,
205,3,2,2,0,
206,2,2,4,0,
207,2,4,1,0,
208,4,1,4,0,
209,1,4,1,-1,
210,4,1,5,1,
211,1,5,2,1,
212,5,2,2,0,
213,2,2,0,1,
214,2,0,2,0,
215,0,2,0,1,
216,2,0,0,1,
217,0,0,3,1,
218,0,3,0,0,
219,3,0,3,0,
220,0,3,4,1,
221,3,4,1,1,
222,4,1,0,1,
223,1,0,5,0,
224,0,5,0,0,
225,5,0,4,0,
226,0,4,2,1,
227,4,2,4,-1,
228,2,4,0,-1,
229,4,0,1,0,
230,0,1,5,0,
231,1,5,3,1,
232,5,3,5,1,
233,3,5,2,1,
234,5,2,0,1,
235,2,0,2,0,
236,0,2,1,0,
237,2,1,1,0,
238,1,1,4,0,
239,1,4,2,0,
240,4,2,0,1,
241,2,0,3,1,
242,0,3,5,0,
243,3,5,2,0,
244,5,2,0,1,
245,2,0,3,0,
246,0,3,0,1,
247,3,0,1,1,
248,0,1,5,1,
249,1,5,2,0,
250,5,2,4,0,
251,2,4,3,0,
252,4,3,1,1,
253,3,1,2,0,
254,1,2,1,1,
255,2,1,5,1,
256,1,5,2,0,
257,5,2,0,0,
258,2,0,0,1,
259,0,0,1,0,
260,0,1,2,1,
261,1,2,1,-1,
262,2,1,5,0,
263,1,5,2,1,
264,5,2,3,-1,
265,2,3,3,1,
266,3,3,1,1,
267,3,1,3,0,
268,1,3,4,-1,
269,3,4,1,0,
270,4,1,2,0,
271,1,2,3,0,
272,2,3,5,-1,
273,3,5,5,0,
274,5,5,4,1,
275,5,4,5,0,
276,4,5,5,0,
277,5,5,1,0,
278,5,1,4,-1,
279,1,4,2,0,
280,4,2,0,1,
281,2,0,3,0,
282,0,3,3,1,
283,3,3,3,0,
284,3,3,1,1,
285,3,1,3,0,
286,1,3,0,0,
287,3,0,1,0,
288,0,1,3,0,
289,1,3,5,1,
290,3,5,0,1,
291,5,0,4,-1,
292,0,4,2,1,
293,4,2,0,0,
294,2,0,2,1,
295,0,2,3,0,
296,2,3,4,1,
297,3,4,2,0,
298,4,2,4,-1,
299,2,4,3,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
