,s-2,s-1,a,r,none
0,0,0,5,0,
1,0,5,0,1,
2,5,0,0,1,
3,0,0,2,0,
4,0,2,5,0,
5,2,5,2,0,
6,5,2,0,1,
7,2,0,1,1,
8,0,1,2,0,
9,1,2,0,1,
10,2,0,3,0,
11,0,3,5,1,
12,3,5,3,0,
13,5,3,0,1,
14,3,0,0,1,
15,0,0,4,-1,
16,0,4,1,1,
17,4,1,1,1,
18,1,1,1,0,
19,1,1,4,-1,
20,1,4,5,0,
21,4,5,2,0,
22,5,2,1,0,
23,2,1,3,-1,
24,1,3,3,1,
25,3,3,5,1,
26,3,5,0,1,
27,5,0,0,1,
28,0,0,5,0,
29,0,5,0,0,
30,5,0,0,1,
31,0,0,4,1,
32,0,4,5,0,
33,4,5,5,0,
34,5,5,3,0,
35,5,3,2,1,
36,3,2,5,-1,
37,2,5,5,0,
38,5,5,5,0,
39,5,5,0,0,
40,5,0,3,1,
41,0,3,3,0,
42,3,3,4,0,
43,3,4,1,1,
44,4,1,5,1,
45,1,5,2,1,
46,5,2,2,1,
47,2,2,2,0,
48,2,2,4,0,
49,2,4,0,0,
50,4,0,5,0,
51,0,5,5,0,
52,5,5,3,1,
53,5,3,0,1,
54,3,0,4,0,
55,0,4,4,0,
56,4,4,4,0,
57,4,4,1,1,
58,4,1,2,0,
59,1,2,1,0,
60,2,1,4,1,
61,1,4,0,1,
62,4,0,3,0,
63,0,3,1,0,
64,3,1,1,-1,
65,1,1,5,1,
66,1,5,3,0,
67,5,3,0,0,
68,3,0,1,0,
69,0,1,0,0,
70,1,0,5,1,
71,0,5,5,0,
72,5,5,5,0,
73,5,5,3,0,
74,5,3,1,1,
75,3,1,4,-1,
76,1,4,1,1,
77,4,1,2,1,
78,1,2,3,-1,
79,2,3,3,1,
80,3,3,5,0,
81,3,5,5,0,
82,5,5,3,-1,
83,5,3,0,0,
84,3,0,4,1,
85,0,4,0,0,
86,4,0,3,-1,
87,0,3,5,0,
88,3,5,5,0,
89,5,5,1,0,
90,5,1,2,1,
91,1,2,2,0,
92,2,2,4,-1,
93,2,4,0,1,
94,4,0,2,1,
95,0,2,3,1,
96,2,3,1,0,
97,3,1,2,0,
98,1,2,1,0,
99,2,1,0,0,
100,1,0,3,0,
101,0,3,5,0,
102,3,5,5,0,
103,5,5,3,0,
104,5,3,0,0,
105,3,0,1,0,
106,0,1,0,0,
107,1,0,0,1,
108,0,0,1,0,
109,0,1,5,0,
110,1,5,2,1,
111,5,2,3,-1,
112,2,3,2,0,
113,3,2,5,0,
114,2,5,4,1,
115,5,4,1,1,
116,4,1,5,1,
117,1,5,1,0,
118,5,1,2,0,
119,1,2,4,1,
120,2,4,4,0,
121,4,4,3,1,
122,4,3,0,0,
123,3,0,0,1,
124,0,0,2,1,
125,0,2,0,0,
126,2,0,4,0,
127,0,4,1,0,
128,4,1,5,0,
129,1,5,0,1,
130,5,0,0,1,
131,0,0,3,1,
132,0,3,2,1,
133,3,2,4,1,
134,2,4,3,1,
135,4,3,1,1,
136,3,1,0,0,
137,1,0,5,0,
138,0,5,2,1,
139,5,2,1,1,
140,2,1,4,0,
141,1,4,1,1,
142,4,1,1,1,
143,1,1,2,1,
144,1,2,0,1,
145,2,0,4,0,
146,0,4,5,0,
147,4,5,0,0,
148,5,0,0,1,
149,0,0,5,0,
150,0,5,2,1,
151,5,2,3,1,
152,2,3,2,0,
153,3,2,5,0,
154,2,5,4,1,
155,5,4,0,0,
156,4,0,4,1,
157,0,4,3,1,
158,4,3,3,1,
159,3,3,4,1,
160,3,4,2,0,
161,4,2,1,0,
162,2,1,5,1,
163,1,5,4,1,
164,5,4,3,1,
165,4,3,4,-1,
166,3,4,1,1,
167,4,1,5,0,
168,1,5,1,0,
169,5,1,1,-1,
170,1,1,4,1,
171,1,4,1,0,
172,4,1,5,0,
173,1,5,4,1,
174,5,4,3,0,
175,4,3,3,0,
176,3,3,1,-1,
177,3,1,0,1,
178,1,0,0,1,
179,0,0,1,0,
180,0,1,4,0,
181,1,4,1,1,
182,4,1,1,1,
183,1,1,5,0,
184,1,5,2,1,
185,5,2,1,0,
186,2,1,4,0,
187,1,4,0,0,
188,4,0,2,0,
189,0,2,1,0,
190,2,1,4,1,
191,1,4,1,1,
192,4,1,3,1,
193,1,3,4,1,
194,3,4,1,1,
195,4,1,1,1,
196,1,1,2,0,
197,1,2,0,1,
198,2,0,1,0,
199,0,1,1,1,
200,1,1,5,1,
201,1,5,4,1,
202,5,4,3,1,
203,4,3,3,1,
204,3,3,3,1,
205,3,3,0,1,
206,3,0,0,1,
207,0,0,4,-1,
208,0,4,1,1,
209,4,1,1,0,
210,1,1,1,0,
211,1,1,5,1,
212,1,5,2,1,
213,5,2,0,1,
214,2,0,1,1,
215,0,1,3,0,
216,1,3,4,1,
217,3,4,1,0,
218,4,1,1,-1,
219,1,1,5,1,
220,1,5,0,1,
221,5,0,0,1,
222,0,0,3,1,
223,0,3,1,0,
224,3,1,2,0,
225,1,2,3,1,
226,2,3,4,0,
227,3,4,4,0,
228,4,4,0,0,
229,4,0,5,0,
230,0,5,0,0,
231,5,0,0,1,
232,0,0,1,0,
233,0,1,4,1,
234,1,4,1,1,
235,4,1,1,0,
236,1,1,5,0,
237,1,5,0,0,
238,5,0,0,1,
239,0,0,5,1,
240,0,5,5,0,
241,5,5,2,1,
242,5,2,0,0,
243,2,0,5,-1,
244,0,5,2,0,
245,5,2,1,-1,
246,2,1,4,-1,
247,1,4,5,1,
248,4,5,2,1,
249,5,2,3,1,
250,2,3,2,0,
251,3,2,0,1,
252,2,0,1,0,
253,0,1,1,-1,
254,1,1,3,0,
255,1,3,2,0,
256,3,2,5,1,
257,2,5,2,0,
258,5,2,0,1,
259,2,0,4,0,
260,0,4,5,1,
261,4,5,2,1,
262,5,2,3,1,
263,2,3,3,0,
264,3,3,2,0,
265,3,2,4,1,
266,2,4,0,1,
267,4,0,4,1,
268,0,4,5,1,
269,4,5,0,1,
270,5,0,0,1,
271,0,0,3,0,
272,0,3,5,1,
273,3,5,4,1,
274,5,4,1,0,
275,4,1,3,1,
276,1,3,4,0,
277,3,4,3,1,
278,4,3,1,0,
279,3,1,0,0,
280,1,0,0,1,
281,0,0,0,1,
282,0,0,5,0,
283,0,5,2,0,
284,5,2,0,1,
285,2,0,4,1,
286,0,4,4,0,
287,4,4,1,0,
288,4,1,2,1,
289,1,2,0,1,
290,2,0,4,1,
291,0,4,1,0,
292,4,1,5,-1,
293,1,5,0,1,
294,5,0,0,1,
