,s-2,s-1,a,r,none
0,5,2,0,1,
1,2,0,0,1,
2,0,0,2,0,
3,0,2,4,1,
4,2,4,1,0,
5,4,1,2,0,
6,1,2,2,0,
7,2,2,0,1,
8,2,0,0,1,
9,0,0,2,0,
10,0,2,4,0,
11,2,4,4,0,
12,4,4,2,0,
13,4,2,1,1,
14,2,1,4,0,
15,1,4,3,0,
16,4,3,3,0,
17,3,3,5,-1,
18,3,5,5,0,
19,5,5,3,1,
20,5,3,4,0,
21,3,4,5,0,
22,4,5,5,0,
23,5,5,0,1,
24,5,0,1,0,
25,0,1,4,-1,
26,1,4,5,1,
27,4,5,5,0,
28,5,5,3,0,
29,5,3,3,1,
30,3,3,4,0,
31,3,4,4,0,
32,4,4,2,1,
33,4,2,5,-1,
34,2,5,1,1,
35,5,1,0,0,
36,1,0,2,0,
37,0,2,2,0,
38,2,2,1,1,
39,2,1,5,0,
40,1,5,4,1,
41,5,4,5,0,
42,4,5,0,0,
43,5,0,1,1,
44,0,1,5,0,
45,1,5,4,1,
46,5,4,4,0,
47,4,4,5,0,
48,4,5,5,0,
49,5,5,3,-1,
50,5,3,4,1,
51,3,4,3,-1,
52,4,3,5,0,
53,3,5,1,0,
54,5,1,1,-1,
55,1,1,0,1,
56,1,0,2,1,
57,0,2,1,1,
58,2,1,1,0,
59,1,1,2,0,
60,1,2,0,1,
61,2,0,0,1,
62,0,0,0,1,
63,0,0,0,1,
64,0,0,4,0,
65,0,4,2,0,
66,4,2,4,0,
67,2,4,3,0,
68,4,3,1,1,
69,3,1,2,0,
70,1,2,0,1,
71,2,0,0,1,
72,0,0,5,0,
73,0,5,2,0,
74,5,2,5,1,
75,2,5,5,0,
76,5,5,2,0,
77,5,2,5,-1,
78,2,5,3,-1,
79,5,3,2,0,
80,3,2,0,1,
81,2,0,4,1,
82,0,4,4,0,
83,4,4,0,1,
84,4,0,1,0,
85,0,1,4,0,
86,1,4,0,1,
87,4,0,0,1,
88,0,0,0,1,
89,0,0,0,1,
90,0,0,3,1,
91,0,3,0,1,
92,3,0,2,0,
93,0,2,1,0,
94,2,1,3,1,
95,1,3,2,0,
96,3,2,2,0,
97,2,2,5,1,
98,2,5,0,1,
99,5,0,2,1,
100,0,2,1,0,
101,2,1,3,0,
102,1,3,3,0,
103,3,3,2,1,
104,3,2,4,0,
105,2,4,0,1,
106,4,0,4,1,
107,0,4,4,0,
108,4,4,3,0,
109,4,3,0,1,
110,3,0,4,1,
111,0,4,0,1,
112,4,0,2,0,
113,0,2,1,1,
114,2,1,0,0,
115,1,0,1,1,
116,0,1,4,-1,
117,1,4,0,1,
118,4,0,1,1,
119,0,1,0,1,
120,1,0,1,1,
121,0,1,3,1,
122,1,3,4,1,
123,3,4,4,0,
124,4,4,2,1,
125,4,2,1,0,
126,2,1,5,1,
127,1,5,4,-1,
128,5,4,2,1,
129,4,2,1,0,
130,2,1,4,1,
131,1,4,5,-1,
132,4,5,3,-1,
133,5,3,3,0,
134,3,3,2,1,
135,3,2,5,1,
136,2,5,1,1,
137,5,1,0,0,
138,1,0,0,1,
139,0,0,5,-1,
140,0,5,2,0,
141,5,2,0,0,
142,2,0,4,0,
143,0,4,0,0,
144,4,0,0,1,
145,0,0,3,0,
146,0,3,1,1,
147,3,1,4,1,
148,1,4,0,1,
149,4,0,4,1,
150,0,4,1,0,
151,4,1,1,0,
152,1,1,2,0,
153,1,2,3,-1,
154,2,3,4,1,
155,3,4,2,0,
156,4,2,0,1,
157,2,0,0,1,
158,0,0,2,1,
159,0,2,1,1,
160,2,1,5,1,
161,1,5,1,0,
162,5,1,5,0,
163,1,5,2,1,
164,5,2,2,0,
165,2,2,0,0,
166,2,0,1,-1,
167,0,1,0,0,
168,1,0,4,1,
169,0,4,4,0,
170,4,4,4,0,
171,4,4,2,0,
172,4,2,3,-1,
173,2,3,1,1,
174,3,1,4,1,
175,1,4,0,0,
176,4,0,4,1,
177,0,4,2,1,
178,4,2,0,0,
179,2,0,0,1,
180,0,0,0,0,
181,0,0,1,1,
182,0,1,0,1,
183,1,0,0,0,
184,0,0,0,1,
185,0,0,0,1,
186,0,0,1,1,
187,0,1,0,0,
188,1,0,0,1,
189,0,0,3,1,
190,0,3,2,1,
191,3,2,0,1,
192,2,0,0,1,
193,0,0,3,0,
194,0,3,5,0,
195,3,5,0,1,
196,5,0,1,0,
197,0,1,3,1,
198,1,3,2,1,
199,3,2,1,0,
200,2,1,5,0,
201,1,5,4,-1,
202,5,4,2,1,
203,4,2,2,0,
204,2,2,1,1,
205,2,1,2,0,
206,1,2,2,0,
207,2,2,4,0,
208,2,4,2,0,
209,4,2,3,0,
210,2,3,3,1,
211,3,3,2,0,
212,3,2,0,1,
213,2,0,0,1,
214,0,0,0,0,
215,0,0,2,1,
216,0,2,1,1,
217,2,1,3,0,
218,1,3,1,0,
219,3,1,0,1,
220,1,0,2,1,
221,0,2,3,1,
222,2,3,0,1,
223,3,0,4,-1,
224,0,4,1,1,
225,4,1,5,-1,
226,1,5,2,1,
227,5,2,2,0,
228,2,2,3,0,
229,2,3,1,1,
230,3,1,0,0,
231,1,0,2,0,
232,0,2,1,1,
233,2,1,5,0,
234,1,5,2,0,
235,5,2,4,1,
236,2,4,0,1,
237,4,0,4,0,
238,0,4,0,1,
239,4,0,1,0,
240,0,1,0,1,
241,1,0,4,0,
242,0,4,0,1,
243,4,0,1,1,
244,0,1,0,0,
245,1,0,1,0,
246,0,1,3,0,
247,1,3,5,-1,
248,3,5,2,1,
249,5,2,0,1,
250,2,0,0,1,
251,0,0,1,1,
252,0,1,0,0,
253,1,0,0,1,
254,0,0,1,-1,
255,0,1,0,0,
256,1,0,2,1,
257,0,2,1,0,
258,2,1,3,0,
259,1,3,3,0,
260,3,3,1,1,
261,3,1,4,0,
262,1,4,0,1,
263,4,0,0,1,
264,0,0,1,1,
265,0,1,3,-1,
266,1,3,4,0,
267,3,4,1,0,
268,4,1,3,0,
269,1,3,2,0,
270,3,2,0,0,
271,2,0,0,1,
272,0,0,0,1,
273,0,0,0,1,
274,0,0,3,0,
275,0,3,0,1,
276,3,0,0,1,
277,0,0,0,1,
278,0,0,3,1,
279,0,3,1,1,
280,3,1,1,1,
281,1,1,5,0,
282,1,5,2,0,
283,5,2,4,1,
284,2,4,0,1,
285,4,0,0,1,
286,0,0,0,1,
287,0,0,0,1,
288,0,0,0,1,
289,0,0,0,1,
290,0,0,1,1,
291,0,1,0,0,
292,1,0,0,1,
293,0,0,0,1,
294,0,0,0,1,
295,0,0,0,1,
296,0,0,0,1,
297,0,0,0,1,
298,0,0,0,1,
299,0,0,0,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
