,s-2,s-1,a,r,none
0,1,3,1,1,
1,3,1,0,1,
2,1,0,2,0,
3,0,2,5,1,
4,2,5,0,1,
5,5,0,4,1,
6,0,4,2,1,
7,4,2,3,0,
8,2,3,0,0,
9,3,0,0,0,
10,0,0,5,1,
11,0,5,0,1,
12,5,0,4,1,
13,0,4,3,1,
14,4,3,1,1,
15,3,1,0,1,
16,1,0,0,1,
17,0,0,3,1,
18,0,3,4,0,
19,3,4,5,0,
20,4,5,5,0,
21,5,5,4,0,
22,5,4,2,1,
23,4,2,2,0,
24,2,2,5,0,
25,2,5,1,1,
26,5,1,0,0,
27,1,0,3,0,
28,0,3,1,0,
29,3,1,5,-1,
30,1,5,2,0,
31,5,2,1,0,
32,2,1,1,1,
33,1,1,5,-1,
34,1,5,4,1,
35,5,4,4,0,
36,4,4,4,0,
37,4,4,2,1,
38,4,2,5,-1,
39,2,5,3,1,
40,5,3,1,1,
41,3,1,0,1,
42,1,0,4,0,
43,0,4,3,0,
44,4,3,1,0,
45,3,1,0,1,
46,1,0,1,1,
47,0,1,1,1,
48,1,1,0,0,
49,1,0,0,1,
50,0,0,0,0,
51,0,0,0,1,
52,0,0,0,1,
53,0,0,2,-1,
54,0,2,1,0,
55,2,1,1,-1,
56,1,1,5,0,
57,1,5,0,0,
58,5,0,3,0,
59,0,3,5,0,
60,3,5,3,-1,
61,5,3,5,0,
62,3,5,5,0,
63,5,5,5,0,
64,5,5,5,1,
65,5,5,1,0,
66,5,1,1,-1,
67,1,1,2,0,
68,1,2,5,1,
69,2,5,1,0,
70,5,1,2,0,
71,1,2,2,0,
72,2,2,5,0,
73,2,5,4,1,
74,5,4,2,0,
75,4,2,4,1,
76,2,4,2,1,
77,4,2,3,0,
78,2,3,0,0,
79,3,0,4,0,
80,0,4,5,0,
81,4,5,1,1,
82,5,1,5,1,
83,1,5,2,0,
84,5,2,0,1,
85,2,0,2,1,
86,0,2,3,1,
87,2,3,4,0,
88,3,4,4,0,
89,4,4,5,0,
90,4,5,1,1,
91,5,1,3,1,
92,1,3,4,1,
93,3,4,4,0,
94,4,4,2,0,
95,4,2,1,1,
96,2,1,5,0,
97,1,5,1,0,
98,5,1,1,0,
99,1,1,3,1,
100,1,3,0,0,
101,3,0,2,0,
102,0,2,5,1,
103,2,5,3,0,
104,5,3,4,1,
105,3,4,1,0,
106,4,1,3,0,
107,1,3,1,1,
108,3,1,2,1,
109,1,2,0,0,
110,2,0,4,-1,
111,0,4,5,1,
112,4,5,1,0,
113,5,1,5,1,
114,1,5,2,1,
115,5,2,1,0,
116,2,1,5,1,
117,1,5,4,0,
118,5,4,2,1,
119,4,2,1,1,
120,2,1,2,0,
121,1,2,1,0,
122,2,1,5,0,
123,1,5,4,0,
124,5,4,5,0,
125,4,5,5,0,
126,5,5,3,0,
127,5,3,2,1,
128,3,2,4,0,
129,2,4,4,0,
130,4,4,2,1,
131,4,2,4,1,
132,2,4,2,1,
133,4,2,2,1,
134,2,2,4,1,
135,2,4,2,1,
136,4,2,1,1,
137,2,1,5,0,
138,1,5,4,0,
139,5,4,4,0,
140,4,4,3,-1,
141,4,3,4,-1,
142,3,4,4,0,
143,4,4,2,1,
144,4,2,0,0,
