,s-2,s-1,a,r,none
0,4,2,4,1,
1,2,4,5,1,
2,4,5,0,1,
3,5,0,0,1,
4,0,0,4,0,
5,0,4,3,0,
6,4,3,5,1,
7,3,5,4,0,
8,5,4,5,0,
9,4,5,4,0,
10,5,4,4,0,
11,4,4,5,0,
12,4,5,1,0,
13,5,1,0,0,
14,1,0,4,-1,
15,0,4,0,1,
16,4,0,4,0,
17,0,4,1,1,
18,4,1,0,1,
19,1,0,1,0,
20,0,1,1,0,
21,1,1,0,0,
22,1,0,2,0,
23,0,2,5,1,
24,2,5,2,0,
25,5,2,3,0,
26,2,3,4,1,
27,3,4,5,0,
28,4,5,3,0,
29,5,3,5,1,
30,3,5,0,0,
31,5,0,5,0,
32,0,5,0,1,
33,5,0,0,1,
34,0,0,2,1,
35,0,2,0,1,
36,2,0,4,1,
37,0,4,0,0,
38,4,0,0,1,
39,0,0,3,-1,
40,0,3,0,1,
41,3,0,4,0,
42,0,4,5,1,
43,4,5,4,-1,
44,5,4,3,0,
45,4,3,1,1,
46,3,1,0,0,
47,1,0,3,1,
48,0,3,4,1,
49,3,4,0,1,
50,4,0,2,1,
51,0,2,0,0,
52,2,0,1,1,
53,0,1,3,0,
54,1,3,4,1,
55,3,4,2,0,
56,4,2,0,0,
57,2,0,3,0,
58,0,3,2,0,
59,3,2,2,1,
60,2,2,0,1,
61,2,0,0,1,
62,0,0,1,1,
63,0,1,3,0,
64,1,3,1,0,
65,3,1,4,1,
66,1,4,4,0,
67,4,4,0,1,
68,4,0,5,0,
69,0,5,0,1,
70,5,0,1,0,
71,0,1,4,-1,
72,1,4,5,0,
73,4,5,3,1,
74,5,3,2,1,
75,3,2,2,0,
76,2,2,5,0,
77,2,5,5,0,
78,5,5,2,1,
79,5,2,1,1,
80,2,1,3,0,
81,1,3,3,0,
82,3,3,1,-1,
83,3,1,3,-1,
84,1,3,4,0,
85,3,4,3,0,
86,4,3,5,0,
87,3,5,2,1,
88,5,2,2,0,
89,2,2,1,1,
90,2,1,2,0,
91,1,2,4,0,
92,2,4,2,1,
93,4,2,2,0,
94,2,2,5,0,
95,2,5,1,0,
96,5,1,5,0,
