,s-2,s-1,a,r,none
0,1,3,0,1,
1,3,0,3,-1,
2,0,3,5,1,
3,3,5,0,0,
4,5,0,5,-1,
5,0,5,2,0,
6,5,2,2,0,
7,2,2,4,0,
8,2,4,5,0,
9,4,5,1,0,
10,5,1,3,0,
11,1,3,0,1,
12,3,0,4,0,
13,0,4,5,0,
14,4,5,1,0,
15,5,1,1,1,
16,1,1,0,0,
17,1,0,5,1,
18,0,5,5,0,
19,5,5,5,0,
20,5,5,4,1,
21,5,4,5,-1,
22,4,5,0,1,
23,5,0,3,0,
24,0,3,4,0,
25,3,4,4,0,
26,4,4,0,1,
27,4,0,4,1,
28,0,4,5,1,
29,4,5,3,-1,
30,5,3,2,1,
31,3,2,5,0,
32,2,5,2,1,
33,5,2,3,1,
34,2,3,1,0,
35,3,1,3,0,
36,1,3,0,1,
37,3,0,0,1,
38,0,0,4,0,
39,0,4,4,0,
40,4,4,5,1,
41,4,5,1,0,
42,5,1,5,0,
43,1,5,2,1,
44,5,2,0,0,
45,2,0,4,0,
46,0,4,5,1,
47,4,5,2,1,
48,5,2,5,1,
49,2,5,3,0,
50,5,3,5,0,
51,3,5,1,1,
52,5,1,3,1,
53,1,3,0,0,
54,3,0,1,0,
55,0,1,5,0,
56,1,5,0,1,
57,5,0,1,0,
58,0,1,5,1,
59,1,5,5,0,
60,5,5,5,0,
61,5,5,3,0,
62,5,3,1,1,
63,3,1,2,0,
64,1,2,1,-1,
65,2,1,0,1,
66,1,0,0,1,
67,0,0,2,-1,
68,0,2,0,1,
69,2,0,2,1,
70,0,2,4,1,
71,2,4,5,1,
72,4,5,4,0,
73,5,4,4,0,
74,4,4,4,0,
75,4,4,1,0,
76,4,1,3,-1,
77,1,3,0,0,
78,3,0,0,1,
79,0,0,4,-1,
80,0,4,5,0,
81,4,5,1,0,
82,5,1,3,1,
83,1,3,3,0,
84,3,3,2,0,
85,3,2,2,0,
86,2,2,2,0,
87,2,2,2,0,
88,2,2,2,1,
89,2,2,3,-1,
90,2,3,4,1,
91,3,4,5,0,
92,4,5,4,1,
93,5,4,3,0,
94,4,3,3,1,
95,3,3,3,0,
96,3,3,2,0,
97,3,2,5,-1,
98,2,5,0,1,
99,5,0,1,0,
100,0,1,1,0,
101,1,1,3,1,
102,1,3,0,0,
103,3,0,2,1,
104,0,2,4,0,
105,2,4,4,0,
106,4,4,2,1,
107,4,2,5,0,
108,2,5,2,0,
109,5,2,4,-1,
110,2,4,3,0,
111,4,3,3,0,
112,3,3,4,1,
113,3,4,3,1,
114,4,3,4,0,
115,3,4,4,0,
116,4,4,2,1,
117,4,2,1,0,
118,2,1,3,1,
119,1,3,0,1,
120,3,0,1,0,
121,0,1,5,-1,
122,1,5,1,0,
123,5,1,3,-1,
124,1,3,0,1,
125,3,0,1,1,
126,0,1,3,1,
127,1,3,0,0,
128,3,0,1,0,
129,0,1,3,1,
130,1,3,3,1,
131,3,3,1,0,
132,3,1,4,-1,
133,1,4,5,1,
134,4,5,0,0,
135,5,0,4,1,
136,0,4,3,1,
137,4,3,5,0,
138,3,5,5,0,
139,5,5,0,0,
140,5,0,2,0,
141,0,2,0,1,
142,2,0,5,0,
143,0,5,1,0,
144,5,1,3,1,
145,1,3,0,-1,
146,3,0,0,1,
147,0,0,2,0,
148,0,2,1,0,
149,2,1,4,1,
150,1,4,3,1,
151,4,3,0,1,
152,3,0,0,1,
153,0,0,5,0,
154,0,5,5,0,
155,5,5,3,0,
156,5,3,4,0,
157,3,4,3,1,
158,4,3,3,0,
159,3,3,4,1,
160,3,4,3,0,
161,4,3,5,0,
162,3,5,4,0,
163,5,4,2,0,
164,4,2,3,0,
165,2,3,4,-1,
166,3,4,0,1,
167,4,0,0,1,
168,0,0,2,1,
169,0,2,4,0,
170,2,4,3,0,
171,4,3,2,0,
172,3,2,1,0,
173,2,1,2,0,
174,1,2,4,0,
175,2,4,3,1,
176,4,3,5,1,
177,3,5,2,1,
178,5,2,5,1,
179,2,5,5,0,
180,5,5,1,0,
181,5,1,3,1,
182,1,3,0,1,
183,3,0,0,0,
184,0,0,0,1,
185,0,0,4,0,
186,0,4,3,1,
187,4,3,3,1,
188,3,3,2,0,
189,3,2,3,1,
190,2,3,0,1,
191,3,0,1,0,
192,0,1,3,0,
193,1,3,0,0,
194,3,0,0,1,
195,0,0,4,1,
196,0,4,3,1,
197,4,3,3,0,
198,3,3,4,0,
199,3,4,5,1,
200,4,5,0,0,
201,5,0,1,1,
202,0,1,4,-1,
203,1,4,0,0,
204,4,0,1,0,
205,0,1,5,0,
206,1,5,1,0,
207,5,1,3,0,
208,1,3,0,0,
209,3,0,0,0,
210,0,0,0,0,
211,0,0,1,0,
212,0,1,3,1,
213,1,3,4,1,
214,3,4,2,0,
215,4,2,0,0,
216,2,0,4,0,
217,0,4,4,0,
218,4,4,0,0,
219,4,0,5,0,
220,0,5,2,0,
221,5,2,5,1,
222,2,5,5,0,
223,5,5,3,0,
224,5,3,0,1,
225,3,0,0,1,
226,0,0,3,-1,
227,0,3,3,0,
228,3,3,4,-1,
229,3,4,2,-1,
230,4,2,4,0,
231,2,4,5,1,
232,4,5,0,0,
