,s-2,s-1,a,r,none
0,2,2,3,1,
1,2,3,5,0,
2,3,5,5,0,
3,5,5,2,0,
4,5,2,2,0,
5,2,2,3,0,
6,2,3,4,1,
7,3,4,5,0,
8,4,5,3,0,
9,5,3,3,0,
10,3,3,4,1,
11,3,4,3,1,
12,4,3,0,1,
13,3,0,3,0,
14,0,3,3,0,
15,3,3,2,0,
16,3,2,3,0,
17,2,3,0,1,
18,3,0,3,0,
19,0,3,1,0,
20,3,1,3,1,
21,1,3,2,0,
22,3,2,4,0,
23,2,4,1,1,
24,4,1,5,1,
25,1,5,3,0,
26,5,3,2,0,
27,3,2,0,0,
28,2,0,2,1,
29,0,2,5,0,
30,2,5,1,0,
31,5,1,4,-1,
32,1,4,3,0,
33,4,3,4,-1,
34,3,4,5,0,
35,4,5,4,0,
36,5,4,5,0,
37,4,5,5,0,
38,5,5,4,0,
39,5,4,3,-1,
40,4,3,5,1,
41,3,5,3,0,
42,5,3,1,1,
43,3,1,5,0,
44,1,5,1,1,
45,5,1,0,0,
46,1,0,3,0,
47,0,3,4,1,
48,3,4,1,0,
49,4,1,1,0,
50,1,1,1,1,
51,1,1,1,0,
52,1,1,3,1,
53,1,3,4,1,
54,3,4,4,0,
55,4,4,4,0,
56,4,4,5,0,
57,4,5,4,-1,
58,5,4,4,0,
59,4,4,2,0,
60,4,2,2,1,
61,2,2,1,1,
62,2,1,2,1,
63,1,2,1,0,
64,2,1,4,0,
65,1,4,1,1,
66,4,1,1,1,
67,1,1,5,1,
68,1,5,4,-1,
69,5,4,2,1,
70,4,2,5,-1,
71,2,5,5,0,
72,5,5,3,1,
73,5,3,1,1,
74,3,1,2,1,
75,1,2,1,-1,
76,2,1,3,0,
77,1,3,0,1,
78,3,0,5,1,
79,0,5,0,0,
80,5,0,4,-1,
81,0,4,3,0,
82,4,3,5,0,
83,3,5,2,0,
84,5,2,5,1,
85,2,5,3,1,
86,5,3,1,1,
87,3,1,3,1,
88,1,3,1,1,
89,3,1,2,0,
90,1,2,1,1,
91,2,1,4,1,
92,1,4,3,0,
93,4,3,3,1,
94,3,3,1,0,
95,3,1,0,0,
96,1,0,2,0,
97,0,2,1,1,
98,2,1,5,1,
99,1,5,3,1,
100,5,3,2,0,
101,3,2,3,-1,
102,2,3,1,-1,
103,3,1,3,1,
104,1,3,0,1,
105,3,0,5,1,
106,0,5,1,1,
107,5,1,3,0,
108,1,3,3,0,
109,3,3,1,0,
110,3,1,3,0,
111,1,3,5,1,
112,3,5,0,1,
113,5,0,1,0,
114,0,1,4,0,
115,1,4,1,0,
116,4,1,3,0,
117,1,3,0,1,
118,3,0,5,0,
119,0,5,0,0,
120,5,0,0,1,
121,0,0,5,0,
122,0,5,5,0,
123,5,5,3,0,
124,5,3,1,0,
125,3,1,1,1,
126,1,1,4,1,
127,1,4,1,0,
128,4,1,5,1,
129,1,5,0,1,
130,5,0,2,0,
131,0,2,1,1,
132,2,1,1,-1,
133,1,1,3,-1,
134,1,3,5,0,
135,3,5,5,0,
136,5,5,3,0,
137,5,3,1,0,
138,3,1,3,1,
139,1,3,2,1,
140,3,2,3,0,
141,2,3,2,0,
142,3,2,2,0,
143,2,2,2,1,
144,2,2,2,0,
145,2,2,3,0,
146,2,3,3,1,
147,3,3,2,0,
148,3,2,5,-1,
149,2,5,2,0,
150,5,2,2,0,
151,2,2,1,0,
152,2,1,5,0,
153,1,5,0,1,
154,5,0,0,1,
155,0,0,5,1,
156,0,5,4,0,
157,5,4,0,1,
158,4,0,0,1,
159,0,0,3,1,
160,0,3,1,0,
161,3,1,5,0,
162,1,5,1,1,
163,5,1,3,1,
164,1,3,4,0,
165,3,4,5,0,
166,4,5,4,1,
167,5,4,1,0,
168,4,1,1,-1,
169,1,1,0,0,
170,1,0,3,1,
171,0,3,1,1,
172,3,1,4,1,
173,1,4,4,0,
174,4,4,5,0,
175,4,5,2,1,
176,5,2,5,0,
177,2,5,4,0,
178,5,4,0,0,
179,4,0,0,1,
180,0,0,5,-1,
181,0,5,2,1,
182,5,2,0,1,
183,2,0,4,0,
184,0,4,4,0,
185,4,4,1,0,
186,4,1,2,0,
187,1,2,2,0,
188,2,2,4,1,
189,2,4,1,0,
190,4,1,0,0,
191,1,0,2,1,
192,0,2,1,0,
193,2,1,5,1,
194,1,5,0,1,
195,5,0,4,-1,
196,0,4,0,0,
197,4,0,2,0,
198,0,2,1,1,
199,2,1,4,1,
200,1,4,0,1,
201,4,0,2,-1,
202,0,2,1,1,
203,2,1,5,0,
204,1,5,1,0,
205,5,1,3,0,
206,1,3,1,0,
207,3,1,5,1,
208,1,5,5,0,
209,5,5,0,1,
210,5,0,5,0,
211,0,5,0,1,
212,5,0,0,0,
213,0,0,3,0,
214,0,3,4,1,
215,3,4,4,0,
216,4,4,3,-1,
217,4,3,5,1,
218,3,5,4,0,
219,5,4,5,0,
220,4,5,3,1,
221,5,3,3,0,
222,3,3,1,0,
223,3,1,3,0,
224,1,3,0,0,
225,3,0,5,0,
226,0,5,4,1,
227,5,4,2,1,
228,4,2,0,0,
229,2,0,4,1,
230,0,4,0,0,
231,4,0,0,1,
232,0,0,0,1,
233,0,0,3,0,
234,0,3,5,1,
235,3,5,2,1,
236,5,2,1,0,
237,2,1,5,1,
238,1,5,0,1,
239,5,0,2,1,
240,0,2,1,0,
241,2,1,0,1,
242,1,0,2,0,
243,0,2,1,1,
244,2,1,0,1,
245,1,0,1,0,
246,0,1,2,1,
247,1,2,3,1,
248,2,3,3,1,
249,3,3,4,0,
250,3,4,5,1,
251,4,5,4,1,
252,5,4,1,0,
253,4,1,0,1,
254,1,0,1,0,
255,0,1,5,0,
256,1,5,0,0,
257,5,0,0,1,
258,0,0,1,1,
259,0,1,2,1,
260,1,2,3,1,
261,2,3,3,0,
262,3,3,3,1,
263,3,3,3,0,
264,3,3,5,1,
265,3,5,2,1,
266,5,2,4,1,
267,2,4,5,-1,
268,4,5,2,0,
269,5,2,0,1,
270,2,0,4,1,
271,0,4,4,0,
272,4,4,4,0,
273,4,4,4,0,
274,4,4,3,1,
275,4,3,3,-1,
276,3,3,1,1,
277,3,1,5,0,
278,1,5,0,0,
279,5,0,5,1,
280,0,5,1,0,
281,5,1,1,1,
282,1,1,4,1,
283,1,4,5,1,
284,4,5,3,0,
285,5,3,0,1,
286,3,0,5,0,
287,0,5,3,1,
288,5,3,1,0,
289,3,1,4,1,
290,1,4,1,1,
291,4,1,0,0,
292,1,0,3,0,
293,0,3,4,1,
294,3,4,3,0,
295,4,3,5,-1,
296,3,5,1,-1,
297,5,1,1,1,
298,1,1,1,1,
299,1,1,4,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
