,s-2,s-1,a,r,none
0,5,3,3,0,
1,3,3,1,1,
2,3,1,3,-1,
3,1,3,3,1,
4,3,3,2,0,
5,3,2,3,0,
6,2,3,2,0,
7,3,2,0,1,
8,2,0,5,0,
9,0,5,2,1,
10,5,2,0,0,
11,2,0,3,0,
12,0,3,1,0,
13,3,1,0,1,
14,1,0,2,0,
15,0,2,5,1,
16,2,5,4,0,
17,5,4,4,0,
18,4,4,4,0,
19,4,4,4,0,
20,4,4,5,0,
21,4,5,1,1,
22,5,1,3,0,
23,1,3,3,0,
24,3,3,5,1,
25,3,5,3,0,
26,5,3,1,0,
27,3,1,2,0,
28,1,2,4,0,
29,2,4,0,1,
30,4,0,0,1,
31,0,0,2,1,
32,0,2,2,0,
33,2,2,1,1,
34,2,1,4,1,
35,1,4,4,0,
36,4,4,4,0,
37,4,4,3,0,
38,4,3,0,1,
39,3,0,2,1,
40,0,2,0,0,
41,2,0,5,0,
42,0,5,2,0,
43,5,2,0,0,
44,2,0,2,1,
45,0,2,5,1,
46,2,5,3,0,
47,5,3,3,0,
48,3,3,1,0,
49,3,1,1,1,
50,1,1,5,-1,
51,1,5,4,-1,
52,5,4,0,0,
53,4,0,1,1,
54,0,1,2,0,
55,1,2,2,0,
56,2,2,1,0,
57,2,1,0,0,
58,1,0,4,1,
59,0,4,3,1,
60,4,3,2,1,
61,3,2,1,0,
62,2,1,2,0,
63,1,2,3,0,
64,2,3,5,0,
65,3,5,1,1,
66,5,1,1,0,
67,1,1,0,0,
68,1,0,5,1,
69,0,5,4,0,
70,5,4,0,0,
71,4,0,0,1,
72,0,0,5,0,
73,0,5,5,0,
74,5,5,3,1,
75,5,3,1,0,
76,3,1,1,-1,
77,1,1,2,1,
78,1,2,3,-1,
79,2,3,4,0,
80,3,4,2,1,
81,4,2,5,1,
82,2,5,1,0,
83,5,1,3,1,
84,1,3,3,0,
85,3,3,5,1,
86,3,5,1,1,
87,5,1,3,1,
88,1,3,1,0,
89,3,1,3,1,
90,1,3,0,1,
91,3,0,4,0,
92,0,4,1,1,
93,4,1,3,-1,
94,1,3,3,1,
95,3,3,3,1,
96,3,3,1,0,
97,3,1,3,0,
98,1,3,4,1,
99,3,4,1,0,
100,4,1,2,0,
101,1,2,5,-1,
102,2,5,3,0,
103,5,3,2,0,
104,3,2,4,1,
105,2,4,3,1,
106,4,3,5,1,
107,3,5,0,1,
108,5,0,0,1,
109,0,0,1,1,
110,0,1,2,1,
111,1,2,1,0,
112,2,1,0,1,
113,1,0,2,0,
114,0,2,1,0,
115,2,1,4,0,
116,1,4,4,0,
117,4,4,5,1,
118,4,5,2,0,
119,5,2,4,1,
120,2,4,4,0,
121,4,4,5,-1,
122,4,5,5,0,
123,5,5,0,0,
124,5,0,1,0,
125,0,1,5,1,
126,1,5,0,1,
127,5,0,3,1,
128,0,3,1,0,
129,3,1,2,0,
130,1,2,1,0,
131,2,1,5,0,
132,1,5,2,0,
133,5,2,1,1,
134,2,1,4,-1,
135,1,4,1,-1,
136,4,1,3,1,
137,1,3,4,1,
138,3,4,1,0,
139,4,1,0,1,
140,1,0,5,1,
141,0,5,1,0,
142,5,1,3,0,
143,1,3,0,0,
144,3,0,0,1,
145,0,0,5,0,
146,0,5,1,1,
147,5,1,1,0,
148,1,1,0,1,
149,1,0,0,1,
150,0,0,2,0,
151,0,2,5,-1,
152,2,5,2,0,
153,5,2,1,1,
154,2,1,4,0,
155,1,4,0,1,
156,4,0,5,0,
157,0,5,5,0,
158,5,5,2,0,
159,5,2,0,1,
160,2,0,2,1,
161,0,2,3,1,
162,2,3,3,0,
163,3,3,3,1,
164,3,3,4,0,
165,3,4,2,0,
166,4,2,2,0,
167,2,2,2,0,
168,2,2,1,0,
169,2,1,3,1,
170,1,3,3,1,
171,3,3,4,1,
172,3,4,5,0,
173,4,5,4,-1,
174,5,4,0,0,
175,4,0,1,0,
176,0,1,2,1,
177,1,2,4,1,
178,2,4,2,1,
179,4,2,1,1,
180,2,1,1,0,
181,1,1,0,1,
182,1,0,5,1,
183,0,5,3,1,
184,5,3,3,0,
185,3,3,5,0,
186,3,5,2,0,
187,5,2,2,0,
188,2,2,1,1,
189,2,1,5,0,
190,1,5,1,0,
191,5,1,2,1,
192,1,2,3,0,
193,2,3,5,1,
194,3,5,1,1,
195,5,1,3,0,
196,1,3,3,1,
197,3,3,1,0,
198,3,1,1,0,
199,1,1,1,0,
200,1,1,4,0,
201,1,4,4,0,
202,4,4,4,0,
203,4,4,5,0,
204,4,5,0,0,
205,5,0,5,1,
206,0,5,5,0,
207,5,5,1,1,
208,5,1,5,1,
209,1,5,1,1,
210,5,1,1,-1,
211,1,1,3,1,
212,1,3,0,0,
213,3,0,5,1,
214,0,5,2,1,
215,5,2,1,1,
216,2,1,4,0,
217,1,4,0,1,
218,4,0,5,0,
219,0,5,1,-1,
220,5,1,3,0,
221,1,3,0,1,
222,3,0,0,1,
223,0,0,5,-1,
224,0,5,3,1,
225,5,3,1,0,
226,3,1,2,0,
227,1,2,4,0,
228,2,4,3,1,
229,4,3,3,1,
230,3,3,4,1,
231,3,4,1,1,
232,4,1,4,0,
233,1,4,3,0,
234,4,3,5,0,
235,3,5,1,1,
236,5,1,0,0,
237,1,0,5,0,
238,0,5,3,0,
239,5,3,4,0,
240,3,4,2,1,
241,4,2,5,1,
242,2,5,0,1,
243,5,0,4,0,
244,0,4,3,0,
