,s-2,s-1,a,r,none
0,0,5,0,1,
1,5,0,1,1,
2,0,1,5,0,
3,1,5,0,0,
4,5,0,5,1,
5,0,5,1,0,
6,5,1,0,0,
7,1,0,1,0,
8,0,1,1,1,
9,1,1,2,0,
10,1,2,4,0,
11,2,4,4,0,
12,4,4,4,0,
13,4,4,5,0,
14,4,5,3,0,
15,5,3,1,1,
16,3,1,5,0,
17,1,5,3,1,
18,5,3,1,0,
19,3,1,5,1,
20,1,5,4,1,
21,5,4,2,1,
22,4,2,0,1,
23,2,0,4,-1,
24,0,4,4,0,
25,4,4,4,0,
26,4,4,0,1,
27,4,0,1,1,
28,0,1,2,0,
29,1,2,1,0,
30,2,1,2,0,
31,1,2,3,1,
32,2,3,4,1,
33,3,4,2,1,
34,4,2,4,0,
35,2,4,4,0,
36,4,4,3,1,
37,4,3,5,0,
38,3,5,3,0,
39,5,3,5,0,
40,3,5,3,0,
41,5,3,2,0,
42,3,2,0,1,
43,2,0,3,1,
44,0,3,5,0,
45,3,5,1,1,
46,5,1,1,0,
47,1,1,3,1,
48,1,3,3,0,
49,3,3,2,1,
50,3,2,0,1,
51,2,0,3,1,
52,0,3,3,0,
53,3,3,5,0,
54,3,5,3,1,
55,5,3,1,0,
56,3,1,3,0,
57,1,3,2,0,
58,3,2,0,0,
59,2,0,0,1,
60,0,0,4,1,
61,0,4,0,1,
62,4,0,2,1,
63,0,2,2,0,
64,2,2,2,0,
65,2,2,4,0,
66,2,4,3,1,
67,4,3,5,1,
68,3,5,4,1,
69,5,4,4,0,
70,4,4,5,0,
71,4,5,2,1,
72,5,2,3,0,
73,2,3,0,1,
74,3,0,3,-1,
75,0,3,2,1,
76,3,2,3,1,
77,2,3,0,0,
78,3,0,4,-1,
79,0,4,4,0,
80,4,4,4,0,
81,4,4,0,1,
82,4,0,2,1,
83,0,2,3,1,
84,2,3,5,0,
85,3,5,4,-1,
86,5,4,2,0,
87,4,2,2,0,
88,2,2,5,-1,
89,2,5,0,1,
90,5,0,1,1,
91,0,1,4,0,
92,1,4,1,0,
93,4,1,0,1,
94,1,0,4,-1,
95,0,4,0,1,
96,4,0,2,1,
97,0,2,2,0,
98,2,2,4,1,
99,2,4,0,0,
100,4,0,0,1,
101,0,0,4,1,
102,0,4,5,1,
103,4,5,5,0,
104,5,5,3,-1,
105,5,3,5,0,
106,3,5,1,1,
107,5,1,2,0,
108,1,2,4,1,
109,2,4,0,1,
110,4,0,2,1,
111,0,2,3,0,
112,2,3,3,0,
113,3,3,5,-1,
114,3,5,4,0,
115,5,4,4,0,
116,4,4,5,1,
117,4,5,1,0,
118,5,1,1,0,
119,1,1,3,0,
120,1,3,2,1,
121,3,2,0,0,
122,2,0,2,1,
123,0,2,1,1,
124,2,1,4,-1,
125,1,4,4,0,
126,4,4,3,0,
127,4,3,0,0,
128,3,0,3,0,
129,0,3,2,-1,
130,3,2,3,1,
131,2,3,0,1,
132,3,0,1,0,
133,0,1,4,0,
134,1,4,0,1,
135,4,0,0,1,
136,0,0,5,-1,
137,0,5,2,1,
138,5,2,3,0,
139,2,3,4,0,
140,3,4,0,1,
141,4,0,2,0,
142,0,2,1,0,
143,2,1,1,1,
144,1,1,3,0,
145,1,3,2,0,
146,3,2,3,0,
147,2,3,4,1,
148,3,4,2,0,
149,4,2,3,1,
150,2,3,4,-1,
151,3,4,5,0,
152,4,5,4,1,
153,5,4,3,1,
154,4,3,5,1,
155,3,5,2,1,
156,5,2,0,1,
157,2,0,3,0,
158,0,3,4,0,
159,3,4,2,0,
160,4,2,5,1,
161,2,5,0,0,
162,5,0,1,1,
163,0,1,4,0,
164,1,4,5,0,
165,4,5,2,0,
166,5,2,4,0,
167,2,4,5,1,
168,4,5,2,0,
169,5,2,4,1,
170,2,4,0,1,
171,4,0,2,0,
172,0,2,1,1,
173,2,1,3,1,
174,1,3,3,0,
175,3,3,2,0,
176,3,2,4,0,
177,2,4,1,0,
178,4,1,0,0,
179,1,0,3,0,
180,0,3,0,1,
181,3,0,4,0,
182,0,4,0,0,
183,4,0,4,1,
184,0,4,0,0,
185,4,0,2,0,
186,0,2,0,1,
187,2,0,0,1,
188,0,0,0,1,
189,0,0,5,1,
190,0,5,5,0,
191,5,5,0,0,
192,5,0,5,0,
193,0,5,0,1,
194,5,0,5,0,
195,0,5,2,1,
196,5,2,0,0,
197,2,0,3,-1,
198,0,3,4,0,
199,3,4,2,0,
200,4,2,3,0,
201,2,3,5,0,
202,3,5,5,0,
203,5,5,0,1,
204,5,0,1,0,
205,0,1,1,0,
206,1,1,5,0,
207,1,5,2,1,
208,5,2,3,0,
209,2,3,4,1,
210,3,4,4,0,
211,4,4,4,0,
212,4,4,2,0,
213,4,2,5,1,
214,2,5,1,0,
215,5,1,4,0,
216,1,4,5,-1,
217,4,5,4,1,
218,5,4,3,-1,
219,4,3,5,-1,
220,3,5,3,0,
221,5,3,0,1,
222,3,0,0,1,
223,0,0,2,0,
224,0,2,0,1,
225,2,0,5,-1,
226,0,5,2,1,
227,5,2,5,1,
228,2,5,2,0,
229,5,2,2,1,
230,2,2,4,0,
231,2,4,1,1,
232,4,1,2,1,
233,1,2,4,1,
234,2,4,1,0,
235,4,1,1,-1,
236,1,1,3,0,
237,1,3,0,1,
238,3,0,4,-1,
239,0,4,1,0,
240,4,1,0,0,
241,1,0,2,1,
242,0,2,1,1,
243,2,1,2,1,
244,1,2,4,-1,
245,2,4,0,1,
246,4,0,1,1,
247,0,1,2,1,
248,1,2,5,1,
249,2,5,5,0,
250,5,5,4,-1,
251,5,4,3,-1,
252,4,3,5,0,
253,3,5,5,0,
254,5,5,0,0,
255,5,0,5,0,
256,0,5,2,1,
257,5,2,5,1,
258,2,5,0,0,
259,5,0,1,0,
260,0,1,1,1,
261,1,1,5,0,
262,1,5,1,0,
263,5,1,0,1,
264,1,0,2,0,
265,0,2,0,0,
266,2,0,3,0,
267,0,3,0,0,
268,3,0,1,0,
269,0,1,1,0,
270,1,1,4,0,
271,1,4,1,0,
272,4,1,5,0,
273,1,5,2,1,
274,5,2,4,0,
275,2,4,0,0,
276,4,0,1,0,
277,0,1,1,0,
278,1,1,3,1,
279,1,3,0,0,
280,3,0,5,-1,
281,0,5,2,1,
282,5,2,2,0,
283,2,2,4,0,
284,2,4,2,0,
285,4,2,3,0,
286,2,3,5,1,
287,3,5,4,0,
288,5,4,2,0,
289,4,2,5,1,
290,2,5,3,1,
291,5,3,5,0,
292,3,5,5,0,
293,5,5,0,1,
