,s-2,s-1,a,r,none
0,0,3,0,1,
1,3,0,0,1,
2,0,0,2,0,
3,0,2,1,-1,
4,2,1,4,0,
5,1,4,2,1,
6,4,2,4,-1,
7,2,4,0,0,
8,4,0,2,0,
9,0,2,2,0,
10,2,2,1,0,
11,2,1,0,1,
12,1,0,4,1,
13,0,4,5,-1,
14,4,5,2,1,
15,5,2,5,1,
16,2,5,3,0,
17,5,3,2,0,
18,3,2,1,0,
19,2,1,4,0,
20,1,4,5,1,
21,4,5,5,0,
22,5,5,2,0,
23,5,2,2,0,
24,2,2,4,1,
25,2,4,4,0,
26,4,4,4,0,
27,4,4,5,1,
28,4,5,3,-1,
29,5,3,1,0,
30,3,1,1,-1,
31,1,1,1,0,
32,1,1,5,0,
33,1,5,2,1,
34,5,2,5,0,
35,2,5,1,0,
36,5,1,2,-1,
37,1,2,2,0,
38,2,2,4,-1,
39,2,4,5,0,
40,4,5,2,1,
41,5,2,0,0,
42,2,0,0,0,
43,0,0,0,1,
44,0,0,5,0,
45,0,5,0,0,
46,5,0,5,0,
47,0,5,2,0,
48,5,2,3,0,
49,2,3,3,1,
50,3,3,2,1,
51,3,2,4,-1,
52,2,4,3,0,
53,4,3,1,1,
54,3,1,5,0,
55,1,5,1,1,
56,5,1,5,1,
57,1,5,4,0,
58,5,4,3,-1,
59,4,3,1,1,
60,3,1,4,1,
61,1,4,0,0,
62,4,0,3,0,
63,0,3,0,1,
64,3,0,0,1,
65,0,0,3,-1,
66,0,3,0,-1,
67,3,0,2,1,
68,0,2,2,1,
69,2,2,0,1,
70,2,0,0,1,
71,0,0,2,0,
72,0,2,3,0,
73,2,3,3,1,
74,3,3,1,1,
75,3,1,4,-1,
76,1,4,1,1,
77,4,1,1,-1,
78,1,1,2,0,
79,1,2,2,0,
80,2,2,2,0,
81,2,2,3,0,
82,2,3,4,1,
83,3,4,1,1,
84,4,1,2,0,
85,1,2,5,1,
86,2,5,3,0,
87,5,3,0,1,
88,3,0,1,-1,
89,0,1,4,0,
90,1,4,2,0,
91,4,2,1,1,
92,2,1,4,1,
93,1,4,1,0,
94,4,1,4,0,
95,1,4,3,-1,
96,4,3,5,0,
97,3,5,1,1,
98,5,1,3,0,
99,1,3,5,0,
100,3,5,5,0,
101,5,5,5,0,
102,5,5,1,0,
103,5,1,5,1,
104,1,5,2,0,
105,5,2,1,1,
106,2,1,4,0,
107,1,4,5,-1,
108,4,5,0,0,
109,5,0,5,0,
110,0,5,3,0,
111,5,3,5,-1,
112,3,5,0,1,
113,5,0,5,0,
114,0,5,3,1,
115,5,3,0,1,
116,3,0,0,1,
117,0,0,0,1,
118,0,0,5,0,
119,0,5,3,1,
120,5,3,0,1,
121,3,0,2,1,
122,0,2,3,0,
123,2,3,3,1,
124,3,3,4,-1,
125,3,4,4,0,
126,4,4,5,0,
127,4,5,2,1,
128,5,2,1,1,
129,2,1,5,1,
130,1,5,5,0,
131,5,5,0,0,
132,5,0,0,1,
133,0,0,0,1,
134,0,0,4,0,
135,0,4,0,1,
136,4,0,2,0,
137,0,2,5,0,
138,2,5,2,0,
139,5,2,5,0,
140,2,5,3,-1,
141,5,3,0,0,
142,3,0,2,1,
143,0,2,5,0,
144,2,5,0,1,
145,5,0,2,1,
146,0,2,2,0,
147,2,2,4,0,
148,2,4,2,1,
149,4,2,0,1,
150,2,0,2,1,
151,0,2,2,0,
152,2,2,0,1,
153,2,0,2,1,
154,0,2,2,0,
155,2,2,4,0,
156,2,4,3,0,
157,4,3,4,0,
158,3,4,3,0,
159,4,3,0,0,
160,3,0,2,-1,
161,0,2,5,0,
162,2,5,2,0,
163,5,2,2,0,
164,2,2,5,-1,
165,2,5,1,1,
166,5,1,4,-1,
167,1,4,0,0,
168,4,0,0,1,
169,0,0,0,1,
170,0,0,5,0,
171,0,5,0,1,
172,5,0,2,1,
173,0,2,2,0,
174,2,2,2,0,
175,2,2,2,0,
176,2,2,0,0,
177,2,0,4,0,
178,0,4,4,0,
179,4,4,2,1,
180,4,2,1,1,
181,2,1,2,0,
182,1,2,4,0,
183,2,4,2,1,
184,4,2,5,0,
185,2,5,2,0,
186,5,2,0,1,
187,2,0,3,1,
188,0,3,0,0,
189,3,0,5,0,
190,0,5,4,0,
191,5,4,2,0,
192,4,2,1,1,
193,2,1,0,1,
194,1,0,2,1,
195,0,2,4,0,
196,2,4,2,1,
197,4,2,1,0,
198,2,1,2,-1,
199,1,2,2,0,
200,2,2,0,1,
201,2,0,2,1,
202,0,2,0,1,
203,2,0,5,1,
204,0,5,5,0,
205,5,5,0,0,
206,5,0,1,1,
207,0,1,2,0,
208,1,2,4,0,
209,2,4,1,0,
210,4,1,2,1,
211,1,2,1,1,
212,2,1,3,0,
213,1,3,4,-1,
214,3,4,0,1,
215,4,0,4,1,
216,0,4,1,0,
217,4,1,3,1,
218,1,3,3,1,
219,3,3,0,1,
220,3,0,4,0,
221,0,4,0,1,
222,4,0,3,0,
223,0,3,0,0,
224,3,0,0,1,
225,0,0,0,1,
226,0,0,0,1,
227,0,0,0,1,
228,0,0,1,0,
229,0,1,2,1,
230,1,2,5,1,
231,2,5,5,0,
232,5,5,2,0,
233,5,2,1,-1,
234,2,1,1,1,
235,1,1,0,0,
236,1,0,1,1,
237,0,1,5,1,
238,1,5,1,1,
239,5,1,5,1,
240,1,5,1,1,
241,5,1,5,0,
242,1,5,4,1,
243,5,4,0,1,
244,4,0,0,1,
245,0,0,2,0,
246,0,2,2,0,
247,2,2,0,1,
248,2,0,2,0,
249,0,2,0,0,
250,2,0,2,0,
251,0,2,4,0,
252,2,4,2,0,
253,4,2,4,0,
254,2,4,2,0,
255,4,2,1,1,
256,2,1,0,1,
257,1,0,2,1,
258,0,2,1,-1,
259,2,1,5,1,
260,1,5,4,1,
261,5,4,1,-1,
262,4,1,4,-1,
263,1,4,1,0,
264,4,1,3,1,
265,1,3,2,1,
266,3,2,0,0,
267,2,0,2,0,
268,0,2,2,0,
269,2,2,0,1,
270,2,0,1,1,
271,0,1,0,1,
272,1,0,1,1,
273,0,1,5,0,
274,1,5,2,0,
275,5,2,3,0,
276,2,3,3,1,
277,3,3,2,1,
278,3,2,3,-1,
279,2,3,3,0,
280,3,3,2,1,
281,3,2,1,1,
282,2,1,4,1,
283,1,4,2,1,
284,4,2,1,1,
285,2,1,1,0,
286,1,1,3,1,
287,1,3,3,1,
288,3,3,2,0,
289,3,2,2,1,
290,2,2,0,0,
291,2,0,0,1,
292,0,0,0,1,
293,0,0,1,1,
294,0,1,5,0,
295,1,5,0,1,
296,5,0,2,0,
297,0,2,0,1,
298,2,0,0,1,
299,0,0,4,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
