,s-2,s-1,a,r,none
0,1,4,2,0,
1,4,2,0,1,
2,2,0,4,1,
3,0,4,0,0,
4,4,0,1,1,
5,0,1,5,1,
6,1,5,1,1,
7,5,1,3,-1,
8,1,3,5,0,
9,3,5,4,1,
10,5,4,2,0,
11,4,2,2,1,
12,2,2,0,1,
13,2,0,3,0,
14,0,3,5,1,
15,3,5,4,-1,
16,5,4,0,0,
17,4,0,1,1,
18,0,1,4,1,
19,1,4,2,0,
20,4,2,0,0,
21,2,0,0,1,
22,0,0,4,1,
23,0,4,4,0,
24,4,4,2,0,
25,4,2,3,0,
26,2,3,3,0,
27,3,3,2,0,
28,3,2,0,1,
29,2,0,0,1,
30,0,0,5,-1,
31,0,5,5,0,
32,5,5,5,0,
33,5,5,1,0,
34,5,1,4,1,
35,1,4,3,-1,
36,4,3,1,0,
37,3,1,5,1,
38,1,5,4,1,
39,5,4,1,0,
40,4,1,1,1,
41,1,1,5,1,
42,1,5,1,0,
43,5,1,2,0,
44,1,2,1,1,
45,2,1,0,0,
46,1,0,3,1,
47,0,3,2,0,
48,3,2,5,0,
49,2,5,2,0,
50,5,2,0,1,
51,2,0,0,1,
52,0,0,1,0,
53,0,1,5,0,
54,1,5,2,0,
55,5,2,0,0,
56,2,0,2,0,
57,0,2,4,-1,
58,2,4,1,1,
59,4,1,3,1,
60,1,3,3,1,
61,3,3,0,0,
62,3,0,2,-1,
63,0,2,3,0,
64,2,3,0,0,
65,3,0,4,-1,
66,0,4,4,0,
67,4,4,3,0,
68,4,3,5,1,
69,3,5,1,0,
70,5,1,0,0,
71,1,0,3,-1,
72,0,3,5,1,
73,3,5,0,1,
74,5,0,4,0,
75,0,4,5,0,
76,4,5,1,0,
77,5,1,5,0,
78,1,5,4,1,
79,5,4,5,0,
80,4,5,1,0,
81,5,1,0,1,
82,1,0,3,1,
83,0,3,5,-1,
84,3,5,5,0,
85,5,5,4,-1,
86,5,4,4,0,
87,4,4,3,0,
88,4,3,5,0,
89,3,5,3,0,
90,5,3,4,0,
91,3,4,2,1,
92,4,2,0,1,
93,2,0,4,-1,
94,0,4,2,1,
95,4,2,0,1,
96,2,0,0,1,
97,0,0,4,-1,
98,0,4,1,0,
99,4,1,5,1,
100,1,5,4,0,
101,5,4,4,0,
102,4,4,4,0,
103,4,4,4,0,
104,4,4,3,1,
105,4,3,2,1,
106,3,2,2,0,
107,2,2,3,0,
108,2,3,1,0,
109,3,1,5,1,
110,1,5,5,0,
111,5,5,2,1,
112,5,2,3,-1,
113,2,3,0,0,
114,3,0,5,1,
115,0,5,0,1,
116,5,0,4,1,
117,0,4,4,0,
118,4,4,5,0,
119,4,5,5,0,
120,5,5,4,1,
121,5,4,2,0,
122,4,2,0,1,
123,2,0,0,1,
124,0,0,0,1,
125,0,0,4,-1,
126,0,4,2,1,
127,4,2,0,0,
128,2,0,0,1,
129,0,0,0,1,
130,0,0,2,1,
131,0,2,1,0,
132,2,1,5,1,
133,1,5,4,0,
134,5,4,4,0,
135,4,4,4,0,
136,4,4,3,-1,
137,4,3,2,1,
138,3,2,5,0,
139,2,5,0,1,
140,5,0,0,1,
141,0,0,3,0,
142,0,3,0,1,
143,3,0,1,1,
144,0,1,5,0,
145,1,5,4,1,
146,5,4,2,0,
147,4,2,0,0,
148,2,0,0,1,
149,0,0,0,1,
150,0,0,4,1,
151,0,4,2,1,
152,4,2,0,1,
153,2,0,0,1,
154,0,0,1,0,
155,0,1,5,0,
156,1,5,5,0,
157,5,5,0,0,
158,5,0,0,1,
159,0,0,0,1,
160,0,0,0,1,
161,0,0,0,1,
162,0,0,0,1,
163,0,0,0,1,
164,0,0,0,1,
165,0,0,2,0,
166,0,2,5,1,
167,2,5,1,1,
168,5,1,1,-1,
169,1,1,0,1,
170,1,0,1,0,
171,0,1,3,0,
172,1,3,3,1,
173,3,3,5,1,
174,3,5,4,0,
175,5,4,4,0,
176,4,4,1,1,
177,4,1,3,-1,
178,1,3,0,0,
179,3,0,1,0,
180,0,1,1,1,
181,1,1,3,0,
182,1,3,4,1,
183,3,4,1,0,
184,4,1,1,1,
185,1,1,4,1,
186,1,4,5,1,
187,4,5,4,1,
188,5,4,2,0,
189,4,2,0,0,
190,2,0,1,0,
191,0,1,4,0,
192,1,4,5,0,
193,4,5,3,1,
194,5,3,4,0,
195,3,4,2,1,
196,4,2,0,0,
197,2,0,0,1,
198,0,0,0,1,
199,0,0,0,1,
200,0,0,0,1,
201,0,0,3,1,
202,0,3,5,0,
203,3,5,0,0,
204,5,0,0,1,
205,0,0,3,-1,
206,0,3,1,0,
207,3,1,2,0,
208,1,2,0,0,
209,2,0,0,1,
210,0,0,0,1,
211,0,0,2,1,
212,0,2,1,0,
213,2,1,0,1,
214,1,0,1,1,
215,0,1,5,0,
216,1,5,3,0,
217,5,3,0,1,
218,3,0,0,0,
219,0,0,0,1,
220,0,0,0,1,
221,0,0,0,1,
222,0,0,0,1,
223,0,0,4,0,
224,0,4,2,0,
225,4,2,0,0,
226,2,0,0,1,
227,0,0,0,1,
228,0,0,5,0,
229,0,5,4,-1,
230,5,4,2,1,
231,4,2,2,1,
232,2,2,3,1,
233,2,3,0,0,
234,3,0,1,0,
235,0,1,4,-1,
236,1,4,1,1,
237,4,1,1,-1,
238,1,1,4,-1,
239,1,4,1,1,
240,4,1,5,0,
241,1,5,4,0,
242,5,4,0,0,
243,4,0,1,1,
244,0,1,0,0,
245,1,0,1,0,
246,0,1,0,0,
247,1,0,3,0,
248,0,3,1,-1,
249,3,1,4,1,
250,1,4,5,1,
251,4,5,3,-1,
