,s-2,s-1,a,r,none
0,2,0,2,0,
1,0,2,2,0,
2,2,2,1,0,
3,2,1,4,1,
4,1,4,0,0,
5,4,0,2,0,
6,0,2,0,1,
7,2,0,1,0,
8,0,1,4,1,
9,1,4,4,0,
10,4,4,5,0,
11,4,5,1,0,
12,5,1,0,0,
13,1,0,1,0,
14,0,1,4,1,
15,1,4,1,1,
16,4,1,4,0,
17,1,4,2,0,
18,4,2,2,1,
19,2,2,3,-1,
20,2,3,1,1,
21,3,1,0,1,
22,1,0,2,0,
23,0,2,4,0,
24,2,4,1,0,
25,4,1,4,1,
26,1,4,3,1,
27,4,3,1,0,
28,3,1,5,1,
29,1,5,0,0,
30,5,0,4,-1,
31,0,4,3,0,
32,4,3,3,0,
33,3,3,5,1,
34,3,5,2,1,
35,5,2,5,1,
36,2,5,5,0,
37,5,5,1,0,
38,5,1,5,-1,
39,1,5,1,1,
40,5,1,4,0,
41,1,4,0,1,
42,4,0,5,0,
43,0,5,2,0,
44,5,2,1,0,
45,2,1,3,0,
46,1,3,1,0,
47,3,1,5,0,
48,1,5,2,1,
49,5,2,2,0,
50,2,2,3,0,
51,2,3,5,1,
52,3,5,1,0,
53,5,1,1,1,
54,1,1,3,0,
55,1,3,4,1,
56,3,4,2,1,
57,4,2,3,1,
58,2,3,0,1,
59,3,0,0,1,
60,0,0,1,0,
61,0,1,0,0,
62,1,0,0,1,
63,0,0,0,1,
64,0,0,2,1,
65,0,2,3,1,
66,2,3,1,0,
67,3,1,0,0,
68,1,0,2,1,
69,0,2,1,0,
70,2,1,4,1,
71,1,4,0,1,
72,4,0,5,1,
73,0,5,5,0,
74,5,5,3,1,
75,5,3,4,-1,
76,3,4,5,-1,
77,4,5,3,0,
78,5,3,2,1,
79,3,2,0,1,
80,2,0,4,1,
81,0,4,0,0,
82,4,0,5,-1,
83,0,5,1,0,
84,5,1,1,1,
85,1,1,1,0,
86,1,1,3,1,
87,1,3,5,-1,
88,3,5,2,0,
89,5,2,1,0,
90,2,1,1,1,
91,1,1,3,1,
92,1,3,0,1,
93,3,0,0,1,
94,0,0,0,1,
95,0,0,5,1,
96,0,5,2,1,
97,5,2,5,0,
98,2,5,1,0,
99,5,1,0,0,
100,1,0,0,1,
101,0,0,4,0,
102,0,4,3,-1,
103,4,3,5,1,
104,3,5,0,1,
105,5,0,4,1,
106,0,4,4,0,
107,4,4,4,0,
108,4,4,2,0,
109,4,2,0,0,
110,2,0,1,1,
111,0,1,4,1,
112,1,4,2,0,
113,4,2,3,1,
114,2,3,0,1,
115,3,0,0,1,
116,0,0,5,1,
117,0,5,2,0,
118,5,2,3,1,
119,2,3,5,1,
120,3,5,0,1,
121,5,0,5,-1,
122,0,5,4,0,
123,5,4,4,0,
124,4,4,0,0,
125,4,0,0,1,
126,0,0,5,1,
127,0,5,5,0,
128,5,5,1,0,
129,5,1,1,-1,
130,1,1,3,0,
131,1,3,0,1,
132,3,0,0,1,
133,0,0,5,1,
134,0,5,0,1,
135,5,0,0,1,
136,0,0,1,0,
137,0,1,3,-1,
138,1,3,0,0,
139,3,0,4,0,
140,0,4,5,0,
141,4,5,1,1,
142,5,1,1,1,
143,1,1,1,-1,
144,1,1,5,1,
145,1,5,5,0,
146,5,5,2,0,
147,5,2,0,0,
148,2,0,1,0,
149,0,1,5,1,
150,1,5,4,0,
151,5,4,2,1,
152,4,2,5,1,
153,2,5,2,0,
154,5,2,5,-1,
155,2,5,4,-1,
156,5,4,0,0,
157,4,0,0,1,
158,0,0,5,0,
159,0,5,5,0,
160,5,5,3,1,
161,5,3,2,1,
162,3,2,0,1,
163,2,0,4,1,
164,0,4,1,1,
165,4,1,4,0,
166,1,4,0,1,
167,4,0,2,0,
168,0,2,1,1,
169,2,1,0,1,
170,1,0,0,1,
171,0,0,2,0,
172,0,2,3,1,
173,2,3,5,1,
174,3,5,0,0,
175,5,0,4,0,
176,0,4,1,1,
177,4,1,3,-1,
178,1,3,0,0,
179,3,0,0,1,
180,0,0,3,1,
181,0,3,1,1,
182,3,1,3,1,
183,1,3,4,-1,
184,3,4,2,0,
185,4,2,5,1,
186,2,5,5,0,
187,5,5,2,1,
188,5,2,4,1,
189,2,4,2,0,
190,4,2,3,0,
191,2,3,0,1,
192,3,0,0,1,
193,0,0,4,0,
194,0,4,1,1,
195,4,1,5,1,
196,1,5,5,0,
197,5,5,0,1,
198,5,0,0,1,
199,0,0,2,0,
200,0,2,0,1,
201,2,0,1,0,
202,0,1,2,1,
203,1,2,3,0,
204,2,3,2,0,
205,3,2,3,1,
206,2,3,5,-1,
207,3,5,3,0,
208,5,3,3,1,
209,3,3,2,1,
210,3,2,0,1,
211,2,0,3,1,
212,0,3,0,0,
213,3,0,0,1,
214,0,0,5,1,
215,0,5,5,0,
216,5,5,3,1,
217,5,3,3,0,
218,3,3,5,0,
219,3,5,3,1,
220,5,3,3,0,
221,3,3,4,-1,
222,3,4,2,1,
223,4,2,3,0,
224,2,3,2,0,
225,3,2,0,1,
226,2,0,4,0,
227,0,4,1,1,
228,4,1,2,0,
229,1,2,4,-1,
230,2,4,5,0,
231,4,5,0,1,
232,5,0,2,1,
233,0,2,4,0,
234,2,4,5,1,
235,4,5,1,1,
236,5,1,4,-1,
237,1,4,0,1,
238,4,0,0,0,
239,0,0,5,1,
240,0,5,2,1,
241,5,2,3,1,
242,2,3,0,1,
243,3,0,0,1,
244,0,0,5,1,
245,0,5,2,1,
246,5,2,3,0,
247,2,3,0,0,
248,3,0,0,1,
249,0,0,0,1,
250,0,0,5,0,
251,0,5,4,1,
252,5,4,3,0,
253,4,3,3,0,
254,3,3,4,1,
255,3,4,1,0,
256,4,1,1,-1,
257,1,1,5,0,
258,1,5,5,0,
259,5,5,3,1,
260,5,3,3,1,
261,3,3,1,0,
262,3,1,3,0,
263,1,3,1,1,
264,3,1,3,0,
265,1,3,1,0,
266,3,1,4,-1,
267,1,4,3,0,
268,4,3,1,0,
269,3,1,5,0,
270,1,5,1,0,
271,5,1,1,0,
272,1,1,5,0,
273,1,5,1,1,
274,5,1,3,-1,
275,1,3,4,1,
276,3,4,2,1,
277,4,2,5,0,
278,2,5,0,1,
279,5,0,2,0,
280,0,2,1,1,
281,2,1,4,0,
282,1,4,0,0,
283,4,0,5,1,
284,0,5,5,0,
285,5,5,3,0,
286,5,3,3,-1,
287,3,3,2,0,
288,3,2,0,1,
289,2,0,5,1,
290,0,5,4,-1,
291,5,4,1,0,
292,4,1,5,1,
293,1,5,5,0,
294,5,5,3,0,
295,5,3,2,0,
296,3,2,0,0,
297,2,0,1,-1,
298,0,1,1,0,
299,1,1,3,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
