,s-2,s-1,a,r,none
0,3,5,5,0,
1,5,5,3,0,
2,5,3,2,0,
3,3,2,5,0,
4,2,5,0,1,
5,5,0,1,1,
6,0,1,1,1,
7,1,1,1,-1,
8,1,1,2,1,
9,1,2,1,0,
10,2,1,1,-1,
11,1,1,3,0,
12,1,3,1,1,
13,3,1,4,0,
14,1,4,5,1,
15,4,5,5,0,
16,5,5,1,0,
17,5,1,2,1,
18,1,2,5,1,
19,2,5,1,1,
20,5,1,4,1,
21,1,4,3,0,
22,4,3,2,0,
23,3,2,3,0,
24,2,3,2,0,
25,3,2,1,0,
26,2,1,1,1,
27,1,1,2,0,
28,1,2,4,1,
29,2,4,1,1,
30,4,1,5,0,
31,1,5,4,-1,
32,5,4,1,1,
33,4,1,1,1,
34,1,1,3,0,
35,1,3,1,0,
36,3,1,1,0,
37,1,1,5,1,
38,1,5,0,0,
39,5,0,4,0,
40,0,4,0,1,
41,4,0,0,1,
42,0,0,0,1,
43,0,0,3,1,
44,0,3,2,0,
45,3,2,3,0,
46,2,3,5,1,
47,3,5,2,1,
48,5,2,0,0,
49,2,0,0,1,
50,0,0,4,-1,
51,0,4,5,1,
52,4,5,5,0,
53,5,5,2,0,
54,5,2,4,1,
55,2,4,1,0,
56,4,1,4,1,
57,1,4,3,0,
58,4,3,3,0,
59,3,3,5,0,
60,3,5,4,-1,
61,5,4,3,0,
62,4,3,0,0,
63,3,0,0,1,
64,0,0,0,1,
65,0,0,3,0,
66,0,3,1,0,
67,3,1,4,0,
68,1,4,3,1,
69,4,3,3,1,
70,3,3,0,0,
71,3,0,4,-1,
72,0,4,5,0,
73,4,5,2,1,
74,5,2,0,1,
75,2,0,1,0,
76,0,1,3,-1,
77,1,3,1,0,
78,3,1,0,1,
79,1,0,0,1,
80,0,0,0,1,
81,0,0,2,1,
82,0,2,0,0,
83,2,0,2,0,
84,0,2,3,0,
85,2,3,5,0,
86,3,5,2,0,
87,5,2,5,-1,
88,2,5,5,0,
89,5,5,2,1,
90,5,2,3,0,
91,2,3,1,1,
92,3,1,4,0,
93,1,4,1,0,
94,4,1,3,-1,
95,1,3,5,1,
96,3,5,0,1,
97,5,0,1,1,
98,0,1,5,1,
99,1,5,3,0,
100,5,3,3,1,
101,3,3,5,1,
102,3,5,0,1,
103,5,0,1,0,
104,0,1,5,0,
105,1,5,0,0,
106,5,0,5,0,
107,0,5,1,0,
108,5,1,2,1,
109,1,2,1,0,
110,2,1,1,-1,
111,1,1,4,0,
112,1,4,2,1,
113,4,2,4,0,
114,2,4,1,1,
115,4,1,1,0,
116,1,1,1,0,
117,1,1,5,1,
118,1,5,3,-1,
119,5,3,3,0,
120,3,3,1,1,
121,3,1,4,-1,
122,1,4,3,0,
123,4,3,0,1,
124,3,0,4,1,
125,0,4,0,1,
126,4,0,1,1,
127,0,1,1,0,
128,1,1,2,0,
129,1,2,4,1,
130,2,4,1,0,
131,4,1,5,1,
132,1,5,2,1,
133,5,2,3,0,
134,2,3,5,-1,
135,3,5,1,1,
136,5,1,1,-1,
137,1,1,2,-1,
138,1,2,5,-1,
139,2,5,4,0,
140,5,4,5,-1,
141,4,5,3,0,
142,5,3,3,0,
143,3,3,1,0,
