,s-2,s-1,a,r,none
0,4,0,2,0,
1,0,2,1,0,
2,2,1,0,-1,
3,1,0,4,1,
4,0,4,3,1,
5,4,3,4,1,
6,3,4,1,0,
7,4,1,2,0,
8,1,2,2,0,
9,2,2,4,0,
10,2,4,1,0,
11,4,1,0,0,
12,1,0,3,1,
13,0,3,2,1,
14,3,2,4,0,
15,2,4,2,1,
16,4,2,1,0,
17,2,1,2,0,
18,1,2,1,0,
19,2,1,5,0,
20,1,5,3,0,
21,5,3,1,0,
22,3,1,0,1,
23,1,0,4,0,
24,0,4,0,1,
25,4,0,5,1,
26,0,5,1,1,
27,5,1,5,0,
28,1,5,2,0,
29,5,2,2,0,
30,2,2,0,1,
31,2,0,5,1,
32,0,5,1,0,
33,5,1,1,0,
34,1,1,5,0,
35,1,5,4,0,
36,5,4,1,0,
37,4,1,1,-1,
38,1,1,4,-1,
39,1,4,2,1,
40,4,2,1,1,
41,2,1,1,0,
42,1,1,4,0,
43,1,4,3,0,
44,4,3,0,0,
45,3,0,3,0,
46,0,3,3,1,
47,3,3,2,0,
48,3,2,1,0,
49,2,1,2,1,
50,1,2,1,1,
51,2,1,3,1,
52,1,3,3,1,
53,3,3,0,0,
54,3,0,1,0,
55,0,1,0,0,
56,1,0,3,0,
57,0,3,5,1,
58,3,5,0,1,
59,5,0,5,1,
60,0,5,1,1,
61,5,1,4,1,
62,1,4,2,1,
63,4,2,1,1,
64,2,1,0,0,
65,1,0,5,1,
66,0,5,5,0,
67,5,5,5,0,
68,5,5,3,0,
69,5,3,2,0,
70,3,2,0,0,
71,2,0,4,-1,
72,0,4,0,0,
73,4,0,5,0,
74,0,5,0,1,
75,5,0,5,0,
76,0,5,1,0,
77,5,1,5,1,
78,1,5,2,-1,
79,5,2,3,0,
80,2,3,0,1,
81,3,0,5,1,
82,0,5,5,0,
83,5,5,0,0,
84,5,0,5,1,
85,0,5,2,0,
86,5,2,4,1,
87,2,4,2,1,
88,4,2,1,0,
89,2,1,0,0,
90,1,0,5,1,
91,0,5,3,1,
92,5,3,5,-1,
93,3,5,0,0,
94,5,0,5,0,
95,0,5,3,0,
96,5,3,0,0,
97,3,0,2,0,
98,0,2,0,1,
99,2,0,3,0,
100,0,3,4,-1,
101,3,4,5,0,
102,4,5,2,1,
103,5,2,4,1,
104,2,4,2,0,
105,4,2,4,-1,
106,2,4,1,1,
107,4,1,2,1,
108,1,2,1,0,
109,2,1,2,0,
110,1,2,1,0,
111,2,1,0,0,
112,1,0,1,1,
113,0,1,3,1,
114,1,3,0,0,
115,3,0,4,0,
116,0,4,0,1,
117,4,0,1,1,
118,0,1,5,1,
119,1,5,5,0,
120,5,5,1,0,
121,5,1,0,0,
122,1,0,4,1,
123,0,4,2,1,
124,4,2,4,-1,
125,2,4,1,0,
126,4,1,5,1,
127,1,5,4,0,
128,5,4,1,1,
129,4,1,3,0,
130,1,3,3,1,
131,3,3,3,0,
132,3,3,1,1,
133,3,1,2,0,
134,1,2,4,0,
135,2,4,4,0,
136,4,4,4,0,
137,4,4,4,0,
138,4,4,4,0,
139,4,4,1,1,
140,4,1,5,1,
141,1,5,0,1,
142,5,0,0,1,
143,0,0,4,1,
144,0,4,4,0,
145,4,4,5,1,
146,4,5,3,1,
147,5,3,4,0,
148,3,4,1,1,
149,4,1,2,0,
150,1,2,0,0,
151,2,0,4,1,
152,0,4,0,1,
153,4,0,1,0,
154,0,1,0,1,
155,1,0,1,1,
156,0,1,4,0,
157,1,4,4,0,
158,4,4,3,0,
159,4,3,0,1,
160,3,0,1,0,
161,0,1,2,1,
162,1,2,4,1,
163,2,4,3,1,
164,4,3,2,0,
165,3,2,0,1,
166,2,0,5,1,
167,0,5,0,1,
168,5,0,3,-1,
169,0,3,2,0,
170,3,2,0,1,
171,2,0,0,1,
172,0,0,4,1,
173,0,4,0,1,
174,4,0,5,0,
175,0,5,0,1,
176,5,0,5,-1,
177,0,5,0,1,
178,5,0,1,0,
179,0,1,0,0,
180,1,0,4,0,
181,0,4,0,0,
182,4,0,3,0,
183,0,3,2,0,
184,3,2,0,0,
185,2,0,5,1,
186,0,5,0,0,
187,5,0,1,0,
188,0,1,4,0,
189,1,4,2,1,
190,4,2,4,0,
191,2,4,4,0,
192,4,4,5,-1,
193,4,5,2,0,
194,5,2,4,1,
195,2,4,2,1,
196,4,2,5,0,
197,2,5,5,0,
198,5,5,3,1,
199,5,3,4,0,
200,3,4,0,1,
201,4,0,2,0,
202,0,2,2,0,
203,2,2,2,0,
204,2,2,3,0,
205,2,3,3,1,
206,3,3,5,0,
207,3,5,1,0,
208,5,1,5,-1,
209,1,5,0,0,
210,5,0,5,0,
211,0,5,0,1,
212,5,0,4,1,
213,0,4,0,1,
214,4,0,3,0,
215,0,3,3,0,
216,3,3,0,0,
217,3,0,5,-1,
218,0,5,5,0,
219,5,5,1,0,
220,5,1,5,1,
221,1,5,0,0,
222,5,0,5,0,
223,0,5,1,0,
224,5,1,4,0,
225,1,4,0,0,
226,4,0,5,0,
227,0,5,1,0,
228,5,1,1,0,
229,1,1,4,0,
230,1,4,2,1,
231,4,2,1,0,
232,2,1,3,0,
233,1,3,3,0,
234,3,3,1,0,
235,3,1,0,0,
236,1,0,4,1,
237,0,4,4,0,
238,4,4,2,0,
239,4,2,1,1,
240,2,1,4,1,
241,1,4,0,1,
242,4,0,2,1,
243,0,2,4,1,
244,2,4,3,0,
245,4,3,4,0,
246,3,4,0,1,
247,4,0,0,1,
248,0,0,5,1,
249,0,5,0,1,
250,5,0,4,1,
251,0,4,0,0,
252,4,0,4,-1,
253,0,4,0,1,
254,4,0,4,1,
255,0,4,0,1,
256,4,0,3,0,
257,0,3,2,0,
258,3,2,2,1,
259,2,2,0,1,
260,2,0,0,1,
261,0,0,0,1,
262,0,0,3,1,
263,0,3,3,0,
264,3,3,2,1,
265,3,2,5,1,
266,2,5,4,0,
267,5,4,2,1,
268,4,2,2,0,
269,2,2,2,1,
270,2,2,4,0,
271,2,4,1,1,
272,4,1,4,1,
273,1,4,2,1,
274,4,2,1,1,
275,2,1,3,-1,
276,1,3,4,1,
277,3,4,1,1,
278,4,1,2,1,
279,1,2,0,0,
280,2,0,5,0,
281,0,5,1,0,
282,5,1,1,1,
283,1,1,4,1,
284,1,4,0,0,
285,4,0,5,-1,
286,0,5,1,0,
287,5,1,5,0,
288,1,5,0,1,
289,5,0,0,1,
290,0,0,3,0,
291,0,3,3,1,
292,3,3,2,0,
293,3,2,3,0,
294,2,3,0,1,
295,3,0,5,0,
296,0,5,0,1,
297,5,0,4,0,
298,0,4,0,0,
299,4,0,4,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
