,s-2,s-1,a,r,none
0,0,5,5,0,
1,5,5,3,1,
2,5,3,0,1,
3,3,0,2,0,
4,0,2,3,0,
5,2,3,0,1,
6,3,0,4,1,
7,0,4,5,1,
8,4,5,1,1,
9,5,1,0,0,
10,1,0,3,0,
11,0,3,3,1,
12,3,3,5,1,
13,3,5,3,1,
14,5,3,5,0,
15,3,5,3,1,
16,5,3,5,1,
17,3,5,5,0,
18,5,5,4,-1,
19,5,4,2,0,
20,4,2,1,0,
21,2,1,2,-1,
22,1,2,1,0,
23,2,1,3,1,
24,1,3,2,0,
25,3,2,2,1,
26,2,2,2,0,
27,2,2,4,0,
28,2,4,1,0,
29,4,1,5,0,
30,1,5,3,0,
31,5,3,4,0,
32,3,4,0,1,
33,4,0,5,1,
34,0,5,4,0,
35,5,4,5,1,
36,4,5,1,0,
37,5,1,4,1,
38,1,4,5,1,
39,4,5,1,0,
40,5,1,2,1,
41,1,2,4,1,
42,2,4,0,0,
43,4,0,1,1,
44,0,1,5,0,
45,1,5,3,0,
46,5,3,2,1,
47,3,2,2,0,
48,2,2,2,0,
49,2,2,0,0,
50,2,0,5,0,
51,0,5,3,0,
52,5,3,5,-1,
53,3,5,1,0,
54,5,1,5,0,
55,1,5,3,0,
56,5,3,0,1,
57,3,0,3,1,
58,0,3,4,-1,
59,3,4,3,0,
60,4,3,1,0,
61,3,1,5,1,
62,1,5,2,1,
63,5,2,0,0,
64,2,0,3,0,
65,0,3,5,0,
66,3,5,3,0,
67,5,3,0,0,
68,3,0,4,1,
69,0,4,5,0,
70,4,5,4,1,
71,5,4,0,0,
72,4,0,5,0,
73,0,5,5,0,
74,5,5,3,0,
75,5,3,2,1,
76,3,2,0,1,
77,2,0,2,0,
78,0,2,4,-1,
79,2,4,3,1,
80,4,3,4,0,
81,3,4,2,0,
82,4,2,5,-1,
83,2,5,3,1,
84,5,3,0,1,
85,3,0,5,0,
86,0,5,5,0,
87,5,5,3,1,
88,5,3,2,1,
89,3,2,4,1,
90,2,4,3,1,
91,4,3,2,0,
92,3,2,5,0,
93,2,5,3,0,
94,5,3,0,0,
95,3,0,2,0,
96,0,2,4,0,
97,2,4,1,1,
98,4,1,4,0,
99,1,4,2,0,
100,4,2,0,0,
101,2,0,4,0,
102,0,4,5,0,
103,4,5,1,0,
104,5,1,5,0,
105,1,5,2,-1,
106,5,2,3,0,
107,2,3,5,0,
108,3,5,0,0,
109,5,0,3,0,
110,0,3,1,1,
111,3,1,4,0,
112,1,4,2,0,
113,4,2,0,1,
114,2,0,1,1,
115,0,1,4,0,
116,1,4,5,0,
117,4,5,2,1,
118,5,2,4,0,
119,2,4,1,-1,
120,4,1,1,1,
121,1,1,1,1,
122,1,1,5,0,
123,1,5,3,-1,
124,5,3,2,1,
125,3,2,4,1,
126,2,4,5,1,
127,4,5,4,0,
128,5,4,3,0,
129,4,3,1,1,
130,3,1,5,0,
131,1,5,2,1,
132,5,2,3,0,
133,2,3,3,1,
134,3,3,0,1,
135,3,0,4,0,
136,0,4,1,1,
137,4,1,4,1,
138,1,4,4,0,
139,4,4,1,0,
140,4,1,1,-1,
141,1,1,3,0,
142,1,3,5,0,
143,3,5,3,0,
144,5,3,0,1,
145,3,0,4,0,
146,0,4,2,1,
147,4,2,1,1,
148,2,1,0,1,
149,1,0,2,0,
150,0,2,0,1,
151,2,0,1,1,
152,0,1,4,-1,
153,1,4,1,1,
154,4,1,3,0,
155,1,3,4,0,
156,3,4,4,0,
157,4,4,0,0,
158,4,0,5,-1,
159,0,5,3,0,
160,5,3,0,1,
161,3,0,0,1,
162,0,0,2,1,
163,0,2,3,1,
164,2,3,3,0,
165,3,3,5,0,
166,3,5,2,1,
167,5,2,2,0,
168,2,2,3,1,
169,2,3,3,0,
170,3,3,5,0,
171,3,5,1,1,
172,5,1,2,1,
173,1,2,2,1,
174,2,2,5,1,
175,2,5,4,-1,
176,5,4,0,0,
177,4,0,2,1,
178,0,2,5,1,
179,2,5,0,1,
180,5,0,0,0,
181,0,0,5,1,
182,0,5,3,1,
183,5,3,2,1,
184,3,2,4,1,
185,2,4,3,0,
186,4,3,5,0,
187,3,5,2,-1,
188,5,2,5,0,
189,2,5,1,0,
190,5,1,1,1,
191,1,1,5,0,
192,1,5,3,1,
193,5,3,2,1,
194,3,2,4,1,
195,2,4,4,0,
196,4,4,0,0,
197,4,0,1,1,
198,0,1,3,1,
199,1,3,2,1,
200,3,2,4,1,
201,2,4,5,0,
202,4,5,5,0,
