,s-2,s-1,a,r,none
0,0,1,2,0,
1,1,2,4,1,
2,2,4,0,0,
3,4,0,5,0,
4,0,5,3,1,
5,5,3,2,0,
6,3,2,2,1,
7,2,2,2,0,
8,2,2,0,0,
9,2,0,4,0,
10,0,4,4,0,
11,4,4,5,0,
12,4,5,5,0,
13,5,5,1,0,
14,5,1,5,1,
15,1,5,4,1,
16,5,4,1,0,
17,4,1,2,0,
18,1,2,4,0,
19,2,4,2,0,
20,4,2,1,0,
21,2,1,2,1,
22,1,2,1,0,
23,2,1,2,1,
24,1,2,3,1,
25,2,3,4,1,
26,3,4,2,0,
27,4,2,1,1,
28,2,1,3,1,
29,1,3,1,0,
30,3,1,4,-1,
31,1,4,2,1,
32,4,2,4,0,
33,2,4,5,1,
34,4,5,0,1,
35,5,0,1,1,
36,0,1,0,1,
37,1,0,2,0,
38,0,2,4,-1,
39,2,4,2,0,
40,4,2,4,0,
41,2,4,1,1,
42,4,1,0,0,
43,1,0,4,1,
44,0,4,2,0,
45,4,2,0,1,
46,2,0,1,0,
47,0,1,0,1,
48,1,0,3,0,
49,0,3,1,0,
50,3,1,1,1,
51,1,1,3,1,
52,1,3,0,1,
53,3,0,2,0,
54,0,2,1,0,
55,2,1,2,1,
56,1,2,3,1,
57,2,3,4,1,
58,3,4,4,0,
59,4,4,2,1,
60,4,2,0,1,
61,2,0,4,0,
62,0,4,3,0,
63,4,3,1,0,
64,3,1,3,0,
65,1,3,0,0,
66,3,0,3,1,
67,0,3,2,1,
68,3,2,5,1,
69,2,5,0,0,
70,5,0,2,1,
71,0,2,0,0,
72,2,0,3,0,
73,0,3,1,0,
74,3,1,3,0,
75,1,3,1,0,
76,3,1,1,1,
77,1,1,0,1,
78,1,0,1,1,
79,0,1,3,1,
80,1,3,2,1,
81,3,2,2,0,
82,2,2,4,1,
83,2,4,2,1,
84,4,2,0,0,
85,2,0,2,0,
86,0,2,5,1,
87,2,5,5,0,
88,5,5,3,1,
89,5,3,5,0,
90,3,5,2,0,
91,5,2,0,0,
92,2,0,2,1,
93,0,2,1,1,
94,2,1,1,1,
95,1,1,0,0,
96,1,0,3,0,
97,0,3,3,1,
98,3,3,1,1,
99,3,1,3,1,
100,1,3,0,1,
101,3,0,3,1,
102,0,3,1,1,
103,3,1,1,-1,
104,1,1,3,1,
105,1,3,0,1,
106,3,0,5,0,
107,0,5,0,1,
108,5,0,2,0,
109,0,2,5,0,
110,2,5,1,1,
111,5,1,5,1,
112,1,5,2,0,
113,5,2,2,0,
114,2,2,0,0,
115,2,0,0,1,
116,0,0,5,0,
117,0,5,0,0,
118,5,0,4,1,
119,0,4,2,0,
120,4,2,2,0,
121,2,2,2,0,
122,2,2,4,0,
123,2,4,4,0,
124,4,4,4,0,
125,4,4,3,0,
126,4,3,5,-1,
127,3,5,4,0,
128,5,4,4,0,
129,4,4,5,1,
130,4,5,2,1,
131,5,2,3,-1,
132,2,3,4,0,
133,3,4,2,1,
134,4,2,0,1,
135,2,0,0,1,
136,0,0,4,1,
137,0,4,1,1,
138,4,1,5,1,
139,1,5,3,0,
