,s-2,s-1,a,r,none
0,3,3,5,1,
1,3,5,1,1,
2,5,1,4,1,
3,1,4,4,0,
4,4,4,1,0,
5,4,1,4,0,
6,1,4,5,1,
7,4,5,1,1,
8,5,1,0,0,
9,1,0,3,0,
10,0,3,1,1,
11,3,1,4,1,
12,1,4,3,-1,
13,4,3,1,0,
14,3,1,0,1,
15,1,0,5,-1,
16,0,5,3,0,
17,5,3,4,1,
18,3,4,4,0,
19,4,4,4,0,
20,4,4,3,0,
21,4,3,2,0,
22,3,2,0,1,
23,2,0,5,1,
24,0,5,4,-1,
25,5,4,4,0,
26,4,4,1,1,
27,4,1,3,1,
28,1,3,5,0,
29,3,5,0,1,
30,5,0,0,1,
31,0,0,4,1,
32,0,4,1,1,
33,4,1,4,0,
34,1,4,4,0,
35,4,4,0,1,
36,4,0,0,1,
37,0,0,1,-1,
38,0,1,2,0,
39,1,2,3,0,
40,2,3,2,1,
41,3,2,2,0,
42,2,2,2,-1,
43,2,2,3,0,
44,2,3,4,0,
45,3,4,3,1,
46,4,3,1,1,
47,3,1,1,1,
48,1,1,4,0,
49,1,4,0,1,
50,4,0,0,1,
51,0,0,0,0,
52,0,0,1,0,
53,0,1,1,0,
54,1,1,1,1,
55,1,1,2,1,
56,1,2,5,1,
57,2,5,1,0,
58,5,1,5,0,
59,1,5,2,0,
60,5,2,5,1,
61,2,5,1,1,
62,5,1,0,0,
63,1,0,2,0,
64,0,2,2,1,
65,2,2,3,0,
66,2,3,2,1,
67,3,2,0,0,
68,2,0,3,0,
69,0,3,3,1,
70,3,3,3,1,
71,3,3,4,0,
72,3,4,2,0,
73,4,2,2,0,
74,2,2,0,1,
75,2,0,5,0,
76,0,5,0,0,
77,5,0,4,-1,
78,0,4,4,0,
79,4,4,2,0,
80,4,2,4,1,
81,2,4,2,0,
82,4,2,5,-1,
83,2,5,0,0,
84,5,0,0,1,
85,0,0,4,1,
86,0,4,0,0,
87,4,0,0,1,
88,0,0,4,0,
89,0,4,3,0,
90,4,3,3,0,
91,3,3,5,1,
92,3,5,1,1,
93,5,1,4,-1,
94,1,4,1,1,
95,4,1,0,0,
96,1,0,1,0,
97,0,1,0,1,
98,1,0,1,0,
99,0,1,4,1,
100,1,4,0,0,
101,4,0,0,1,
102,0,0,4,0,
103,0,4,0,0,
104,4,0,0,1,
105,0,0,4,-1,
106,0,4,5,1,
107,4,5,3,0,
108,5,3,5,0,
109,3,5,5,0,
110,5,5,3,0,
111,5,3,3,0,
112,3,3,5,0,
113,3,5,3,-1,
114,5,3,4,-1,
115,3,4,1,0,
116,4,1,5,0,
117,1,5,4,1,
118,5,4,4,0,
119,4,4,1,1,
120,4,1,3,0,
121,1,3,0,1,
122,3,0,2,0,
123,0,2,4,1,
124,2,4,4,0,
125,4,4,0,0,
126,4,0,0,1,
127,0,0,2,0,
128,0,2,1,1,
129,2,1,1,1,
130,1,1,1,0,
131,1,1,4,0,
132,1,4,0,1,
133,4,0,0,1,
134,0,0,2,0,
135,0,2,2,0,
136,2,2,4,0,
137,2,4,0,1,
138,4,0,0,1,
139,0,0,2,0,
140,0,2,4,1,
141,2,4,4,0,
142,4,4,3,0,
143,4,3,3,0,
144,3,3,5,0,
145,3,5,2,1,
146,5,2,1,1,
147,2,1,0,1,
148,1,0,1,1,
149,0,1,5,0,
150,1,5,2,1,
151,5,2,5,1,
152,2,5,1,1,
153,5,1,1,-1,
154,1,1,5,0,
155,1,5,3,1,
156,5,3,3,0,
157,3,3,3,0,
158,3,3,5,0,
159,3,5,0,1,
160,5,0,2,1,
161,0,2,1,0,
162,2,1,5,0,
163,1,5,3,0,
164,5,3,4,0,
165,3,4,3,-1,
166,4,3,0,1,
167,3,0,3,1,
168,0,3,4,0,
169,3,4,2,0,
170,4,2,3,0,
171,2,3,1,0,
172,3,1,0,0,
173,1,0,1,0,
174,0,1,0,0,
175,1,0,1,0,
176,0,1,1,-1,
177,1,1,3,1,
178,1,3,0,0,
179,3,0,0,1,
180,0,0,4,1,
181,0,4,1,0,
182,4,1,2,1,
183,1,2,2,0,
184,2,2,3,0,
185,2,3,4,1,
186,3,4,3,0,
187,4,3,2,1,
188,3,2,5,0,
189,2,5,5,0,
190,5,5,0,0,
191,5,0,0,1,
192,0,0,3,1,
193,0,3,4,0,
194,3,4,4,0,
195,4,4,4,0,
196,4,4,0,0,
197,4,0,0,0,
198,0,0,4,-1,
199,0,4,3,1,
200,4,3,0,0,
201,3,0,2,0,
202,0,2,2,0,
203,2,2,1,1,
204,2,1,1,-1,
205,1,1,5,0,
206,1,5,2,0,
207,5,2,5,1,
208,2,5,1,1,
209,5,1,0,1,
210,1,0,1,0,
211,0,1,5,1,
212,1,5,0,1,
213,5,0,2,0,
214,0,2,4,1,
215,2,4,0,1,
216,4,0,0,1,
217,0,0,4,1,
218,0,4,5,1,
219,4,5,4,1,
220,5,4,5,0,
221,4,5,3,1,
222,5,3,1,1,
223,3,1,2,0,
224,1,2,0,1,
225,2,0,1,-1,
226,0,1,0,1,
227,1,0,4,0,
228,0,4,3,1,
229,4,3,0,1,
230,3,0,0,1,
231,0,0,2,1,
232,0,2,4,-1,
233,2,4,5,0,
234,4,5,3,0,
235,5,3,0,0,
236,3,0,2,0,
237,0,2,3,0,
238,2,3,1,0,
239,3,1,3,0,
240,1,3,4,0,
241,3,4,4,0,
242,4,4,2,1,
243,4,2,3,-1,
244,2,3,2,1,
245,3,2,1,0,
246,2,1,4,0,
247,1,4,0,0,
248,4,0,2,1,
249,0,2,2,1,
250,2,2,1,0,
251,2,1,3,1,
252,1,3,5,0,
253,3,5,0,1,
254,5,0,4,0,
255,0,4,5,1,
256,4,5,5,0,
257,5,5,3,1,
258,5,3,4,-1,
259,3,4,0,0,
260,4,0,0,1,
261,0,0,2,1,
262,0,2,5,-1,
263,2,5,5,0,
264,5,5,1,0,
265,5,1,0,0,
266,1,0,1,1,
267,0,1,2,1,
268,1,2,0,1,
269,2,0,4,1,
270,0,4,1,0,
271,4,1,1,1,
272,1,1,1,1,
273,1,1,3,0,
274,1,3,4,0,
275,3,4,2,0,
276,4,2,5,1,
277,2,5,1,1,
278,5,1,0,0,
279,1,0,4,1,
280,0,4,3,0,
281,4,3,0,1,
282,3,0,3,1,
283,0,3,1,0,
284,3,1,5,1,
285,1,5,1,0,
286,5,1,3,-1,
287,1,3,0,1,
288,3,0,5,1,
289,0,5,2,0,
290,5,2,5,1,
291,2,5,5,0,
292,5,5,5,0,
293,5,5,2,0,
294,5,2,5,0,
295,2,5,1,1,
296,5,1,4,-1,
297,1,4,5,0,
298,4,5,3,0,
299,5,3,1,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
