,s-2,s-1,a,r,none
0,4,1,5,1,
1,1,5,4,1,
2,5,4,1,1,
3,4,1,0,0,
4,1,0,4,1,
5,0,4,3,0,
6,4,3,3,1,
7,3,3,0,1,
8,3,0,3,1,
9,0,3,2,1,
10,3,2,4,-1,
11,2,4,4,0,
12,4,4,2,1,
13,4,2,3,0,
14,2,3,1,0,
15,3,1,3,0,
16,1,3,0,0,
17,3,0,3,1,
18,0,3,5,0,
19,3,5,4,0,
20,5,4,1,0,
21,4,1,3,-1,
22,1,3,0,1,
23,3,0,3,1,
24,0,3,1,0,
25,3,1,1,0,
26,1,1,5,1,
27,1,5,3,-1,
28,5,3,0,1,
29,3,0,3,1,
30,0,3,5,1,
31,3,5,5,0,
32,5,5,4,0,
33,5,4,5,1,
34,4,5,4,1,
35,5,4,2,1,
36,4,2,0,0,
37,2,0,3,0,
38,0,3,3,1,
39,3,3,0,1,
40,3,0,1,1,
41,0,1,0,1,
42,1,0,3,0,
43,0,3,3,0,
44,3,3,5,1,
45,3,5,1,-1,
46,5,1,3,0,
47,1,3,0,0,
48,3,0,2,1,
49,0,2,3,-1,
50,2,3,2,1,
51,3,2,2,0,
52,2,2,4,1,
53,2,4,0,1,
54,4,0,1,0,
55,0,1,0,1,
56,1,0,4,1,
57,0,4,1,1,
58,4,1,5,0,
59,1,5,4,1,
60,5,4,2,1,
61,4,2,3,1,
62,2,3,1,0,
63,3,1,4,-1,
64,1,4,0,1,
65,4,0,0,1,
66,0,0,3,1,
67,0,3,0,1,
68,3,0,2,1,
69,0,2,3,0,
70,2,3,0,0,
71,3,0,2,0,
72,0,2,0,0,
73,2,0,0,1,
74,0,0,4,0,
75,0,4,2,1,
76,4,2,5,0,
77,2,5,2,0,
78,5,2,5,1,
79,2,5,4,1,
80,5,4,0,0,
81,4,0,1,1,
82,0,1,1,0,
83,1,1,5,0,
84,1,5,1,0,
85,5,1,5,0,
86,1,5,4,0,
87,5,4,0,1,
88,4,0,0,0,
