,s-2,s-1,a,r,none
0,0,5,4,1,
1,5,4,2,0,
2,4,2,3,0,
3,2,3,0,0,
4,3,0,0,1,
5,0,0,3,0,
6,0,3,1,0,
7,3,1,3,-1,
8,1,3,2,1,
9,3,2,0,1,
10,2,0,0,1,
11,0,0,5,0,
12,0,5,4,1,
13,5,4,0,0,
14,4,0,3,0,
15,0,3,2,1,
16,3,2,5,0,
17,2,5,5,0,
18,5,5,2,0,
19,5,2,2,0,
20,2,2,3,0,
21,2,3,0,0,
22,3,0,1,0,
23,0,1,5,1,
24,1,5,3,0,
25,5,3,1,1,
26,3,1,5,0,
27,1,5,1,1,
28,5,1,5,1,
29,1,5,3,1,
30,5,3,2,1,
31,3,2,3,0,
32,2,3,0,1,
33,3,0,1,0,
34,0,1,2,1,
35,1,2,0,1,
36,2,0,3,0,
37,0,3,2,0,
38,3,2,0,0,
39,2,0,0,1,
40,0,0,4,0,
41,0,4,1,1,
42,4,1,2,0,
43,1,2,1,1,
44,2,1,5,0,
45,1,5,3,-1,
46,5,3,0,1,
47,3,0,2,0,
48,0,2,3,0,
49,2,3,0,0,
50,3,0,4,0,
51,0,4,3,1,
52,4,3,2,0,
53,3,2,5,1,
54,2,5,2,0,
55,5,2,2,1,
56,2,2,5,0,
57,2,5,2,1,
58,5,2,5,1,
59,2,5,4,1,
60,5,4,1,0,
61,4,1,4,-1,
62,1,4,1,0,
63,4,1,4,0,
64,1,4,5,0,
65,4,5,5,0,
66,5,5,5,0,
67,5,5,0,0,
68,5,0,3,0,
69,0,3,3,0,
70,3,3,4,0,
71,3,4,2,1,
72,4,2,4,1,
73,2,4,3,1,
74,4,3,1,0,
75,3,1,0,1,
76,1,0,3,0,
77,0,3,3,1,
78,3,3,2,0,
79,3,2,0,1,
80,2,0,0,1,
81,0,0,5,0,
82,0,5,0,0,
83,5,0,0,1,
84,0,0,3,0,
85,0,3,2,1,
86,3,2,0,0,
87,2,0,0,1,
88,0,0,4,0,
89,0,4,1,0,
90,4,1,1,0,
91,1,1,5,0,
92,1,5,2,1,
93,5,2,5,1,
94,2,5,4,-1,
95,5,4,3,0,
96,4,3,5,0,
97,3,5,2,1,
98,5,2,5,1,
99,2,5,0,0,
100,5,0,5,0,
101,0,5,0,0,
102,5,0,3,0,
103,0,3,3,0,
104,3,3,0,0,
105,3,0,5,1,
106,0,5,5,0,
107,5,5,2,1,
108,5,2,5,0,
109,2,5,2,0,
110,5,2,0,1,
111,2,0,0,1,
112,0,0,4,1,
113,0,4,0,0,
114,4,0,4,1,
115,0,4,2,1,
116,4,2,3,-1,
117,2,3,0,0,
118,3,0,1,0,
119,0,1,2,0,
120,1,2,1,1,
121,2,1,2,0,
122,1,2,0,1,
123,2,0,0,1,
124,0,0,1,0,
125,0,1,5,0,
126,1,5,0,0,
127,5,0,5,1,
128,0,5,5,0,
129,5,5,2,1,
130,5,2,5,0,
131,2,5,2,1,
132,5,2,3,0,
133,2,3,1,0,
134,3,1,4,1,
135,1,4,3,0,
136,4,3,1,-1,
137,3,1,5,0,
138,1,5,2,0,
139,5,2,4,1,
140,2,4,2,0,
141,4,2,2,0,
142,2,2,1,1,
143,2,1,1,0,
144,1,1,0,0,
145,1,0,5,1,
146,0,5,3,1,
147,5,3,2,0,
148,3,2,5,0,
149,2,5,2,0,
150,5,2,5,0,
151,2,5,4,1,
152,5,4,2,1,
153,4,2,5,1,
154,2,5,4,-1,
155,5,4,2,0,
156,4,2,4,1,
157,2,4,4,0,
158,4,4,1,0,
159,4,1,4,1,
160,1,4,3,1,
161,4,3,1,1,
162,3,1,2,1,
163,1,2,2,0,
164,2,2,0,1,
165,2,0,0,1,
166,0,0,5,-1,
167,0,5,3,1,
168,5,3,2,0,
169,3,2,1,0,
170,2,1,5,-1,
171,1,5,2,1,
172,5,2,2,0,
173,2,2,1,1,
174,2,1,2,0,
175,1,2,5,1,
176,2,5,2,1,
177,5,2,0,1,
178,2,0,0,1,
179,0,0,0,1,
180,0,0,0,1,
181,0,0,2,1,
182,0,2,0,0,
183,2,0,5,0,
184,0,5,4,1,
185,5,4,2,0,
186,4,2,2,0,
187,2,2,0,1,
188,2,0,0,1,
189,0,0,3,0,
190,0,3,2,1,
191,3,2,0,0,
192,2,0,0,1,
193,0,0,4,1,
194,0,4,0,0,
195,4,0,4,1,
196,0,4,1,1,
197,4,1,2,0,
198,1,2,5,1,
199,2,5,5,0,
200,5,5,2,0,
201,5,2,0,1,
202,2,0,5,0,
203,0,5,3,1,
204,5,3,1,0,
205,3,1,1,0,
206,1,1,1,0,
207,1,1,0,0,
208,1,0,1,0,
209,0,1,2,0,
210,1,2,5,0,
211,2,5,2,1,
212,5,2,0,0,
213,2,0,0,1,
214,0,0,4,-1,
215,0,4,2,0,
216,4,2,5,1,
217,2,5,3,0,
218,5,3,2,0,
219,3,2,3,1,
220,2,3,4,1,
221,3,4,2,0,
222,4,2,4,0,
223,2,4,3,-1,
224,4,3,0,1,
225,3,0,0,1,
226,0,0,3,1,
227,0,3,2,0,
228,3,2,3,1,
229,2,3,4,1,
230,3,4,2,1,
231,4,2,1,0,
232,2,1,3,0,
233,1,3,4,1,
234,3,4,4,0,
235,4,4,1,1,
236,4,1,3,1,
237,1,3,1,0,
238,3,1,3,0,
239,1,3,0,0,
240,3,0,2,0,
241,0,2,5,1,
242,2,5,1,0,
243,5,1,5,0,
244,1,5,2,0,
245,5,2,2,0,
246,2,2,1,0,
247,2,1,4,0,
248,1,4,2,1,
249,4,2,0,0,
250,2,0,0,1,
251,0,0,2,1,
252,0,2,0,1,
253,2,0,5,1,
254,0,5,3,1,
255,5,3,1,-1,
256,3,1,4,0,
257,1,4,4,0,
258,4,4,1,-1,
259,4,1,3,1,
260,1,3,2,1,
261,3,2,5,1,
262,2,5,2,1,
263,5,2,0,1,
264,2,0,0,1,
265,0,0,0,0,
266,0,0,3,0,
267,0,3,2,1,
268,3,2,0,1,
269,2,0,0,1,
270,0,0,0,1,
271,0,0,0,1,
272,0,0,3,1,
273,0,3,2,1,
274,3,2,4,1,
275,2,4,1,0,
276,4,1,4,-1,
277,1,4,3,1,
278,4,3,5,-1,
279,3,5,0,0,
280,5,0,4,1,
281,0,4,1,1,
282,4,1,4,1,
283,1,4,3,1,
284,4,3,0,0,
285,3,0,0,1,
286,0,0,4,-1,
287,0,4,2,-1,
288,4,2,0,0,
289,2,0,0,1,
290,0,0,1,1,
291,0,1,5,0,
292,1,5,4,1,
293,5,4,2,1,
294,4,2,1,0,
295,2,1,1,0,
296,1,1,0,0,
297,1,0,3,1,
298,0,3,2,1,
299,3,2,0,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
