,s-2,s-1,a,r,none
0,2,1,0,0,
1,1,0,3,0,
2,0,3,2,1,
3,3,2,2,0,
4,2,2,2,0,
5,2,2,5,0,
6,2,5,3,1,
7,5,3,1,1,
8,3,1,1,0,
9,1,1,2,0,
10,1,2,5,1,
11,2,5,2,1,
12,5,2,2,0,
13,2,2,0,1,
14,2,0,3,1,
15,0,3,5,1,
16,3,5,5,0,
17,5,5,3,0,
18,5,3,3,0,
19,3,3,3,0,
20,3,3,4,1,
21,3,4,5,0,
22,4,5,2,0,
23,5,2,3,0,
24,2,3,4,-1,
25,3,4,4,0,
26,4,4,4,0,
27,4,4,4,0,
28,4,4,5,0,
29,4,5,3,1,
30,5,3,4,-1,
31,3,4,4,0,
32,4,4,4,0,
33,4,4,1,1,
34,4,1,0,0,
35,1,0,1,-1,
36,0,1,2,1,
37,1,2,5,-1,
38,2,5,2,0,
39,5,2,0,0,
40,2,0,0,1,
41,0,0,1,1,
42,0,1,0,1,
43,1,0,5,1,
44,0,5,0,0,
45,5,0,5,0,
46,0,5,4,0,
47,5,4,4,0,
48,4,4,1,-1,
49,4,1,2,0,
50,1,2,3,0,
51,2,3,3,1,
52,3,3,4,0,
53,3,4,4,0,
54,4,4,4,0,
55,4,4,1,0,
56,4,1,4,0,
57,1,4,2,1,
58,4,2,1,1,
59,2,1,4,0,
60,1,4,4,0,
61,4,4,0,1,
62,4,0,4,-1,
63,0,4,2,0,
64,4,2,2,1,
65,2,2,3,1,
66,2,3,3,0,
67,3,3,2,0,
68,3,2,1,0,
69,2,1,4,1,
70,1,4,2,1,
71,4,2,2,0,
72,2,2,0,1,
73,2,0,3,1,
74,0,3,0,0,
75,3,0,1,0,
76,0,1,0,0,
77,1,0,0,1,
78,0,0,2,1,
79,0,2,5,1,
80,2,5,1,1,
81,5,1,2,1,
82,1,2,3,0,
83,2,3,1,0,
84,3,1,1,0,
85,1,1,2,0,
86,1,2,2,0,
87,2,2,3,0,
88,2,3,0,0,
89,3,0,3,0,
90,0,3,2,1,
91,3,2,5,1,
92,2,5,4,0,
93,5,4,3,0,
94,4,3,2,0,
95,3,2,5,0,
96,2,5,5,0,
97,5,5,2,1,
98,5,2,1,0,
99,2,1,4,1,
100,1,4,5,1,
101,4,5,3,0,
102,5,3,5,1,
103,3,5,1,1,
104,5,1,4,1,
105,1,4,4,0,
106,4,4,0,1,
107,4,0,0,1,
108,0,0,3,0,
109,0,3,2,0,
110,3,2,5,-1,
111,2,5,2,1,
112,5,2,2,0,
113,2,2,2,0,
114,2,2,0,1,
115,2,0,3,1,
116,0,3,5,0,
117,3,5,0,0,
118,5,0,4,1,
119,0,4,2,0,
120,4,2,0,0,
121,2,0,5,1,
122,0,5,5,0,
123,5,5,0,0,
124,5,0,5,1,
125,0,5,4,0,
126,5,4,0,1,
127,4,0,0,1,
128,0,0,4,1,
129,0,4,4,0,
130,4,4,2,1,
131,4,2,4,1,
132,2,4,5,0,
133,4,5,3,-1,
134,5,3,3,0,
135,3,3,4,0,
136,3,4,4,0,
137,4,4,0,0,
138,4,0,1,1,
139,0,1,1,1,
140,1,1,0,0,
141,1,0,3,1,
142,0,3,2,0,
143,3,2,4,-1,
144,2,4,2,1,
145,4,2,4,0,
146,2,4,4,0,
147,4,4,4,0,
148,4,4,2,1,
149,4,2,0,1,
150,2,0,2,1,
151,0,2,2,0,
152,2,2,3,0,
153,2,3,5,0,
154,3,5,1,0,
155,5,1,0,1,
156,1,0,0,1,
157,0,0,4,0,
158,0,4,1,0,
159,4,1,0,1,
160,1,0,0,1,
161,0,0,1,0,
162,0,1,5,-1,
163,1,5,3,0,
164,5,3,2,0,
165,3,2,3,1,
166,2,3,0,1,
167,3,0,0,1,
168,0,0,1,0,
169,0,1,0,0,
170,1,0,0,1,
171,0,0,5,-1,
172,0,5,0,0,
173,5,0,0,1,
174,0,0,1,0,
175,0,1,1,1,
176,1,1,3,1,
177,1,3,5,0,
178,3,5,2,0,
179,5,2,5,1,
180,2,5,4,0,
181,5,4,4,0,
182,4,4,2,0,
183,4,2,1,0,
184,2,1,3,1,
185,1,3,2,0,
186,3,2,2,0,
187,2,2,3,-1,
188,2,3,5,0,
189,3,5,4,1,
190,5,4,3,0,
191,4,3,3,1,
192,3,3,4,1,
193,3,4,4,0,
194,4,4,2,0,
195,4,2,5,0,
196,2,5,2,0,
197,5,2,0,1,
198,2,0,2,1,
199,0,2,5,1,
200,2,5,3,0,
201,5,3,4,0,
202,3,4,4,0,
203,4,4,0,1,
204,4,0,1,0,
205,0,1,0,0,
206,1,0,5,-1,
207,0,5,1,0,
208,5,1,4,1,
209,1,4,2,0,
210,4,2,4,0,
211,2,4,1,1,
212,4,1,5,0,
213,1,5,4,1,
214,5,4,1,0,
215,4,1,0,0,
216,1,0,0,1,
217,0,0,4,-1,
218,0,4,4,0,
219,4,4,0,1,
220,4,0,3,-1,
221,0,3,5,1,
222,3,5,3,-1,
223,5,3,1,1,
224,3,1,4,1,
225,1,4,3,1,
226,4,3,0,1,
227,3,0,4,0,
228,0,4,0,0,
229,4,0,1,0,
230,0,1,2,0,
231,1,2,2,1,
232,2,2,0,1,
233,2,0,1,0,
234,0,1,1,0,
235,1,1,3,1,
236,1,3,0,1,
237,3,0,0,1,
238,0,0,1,0,
239,0,1,4,0,
240,1,4,0,1,
241,4,0,0,1,
242,0,0,4,0,
243,0,4,0,0,
244,4,0,4,-1,
245,0,4,5,0,
246,4,5,0,0,
247,5,0,1,0,
248,0,1,3,1,
249,1,3,0,1,
250,3,0,4,1,
251,0,4,1,0,
252,4,1,0,1,
253,1,0,3,0,
254,0,3,0,0,
255,3,0,1,1,
256,0,1,2,1,
257,1,2,2,1,
258,2,2,0,0,
259,2,0,2,0,
260,0,2,2,0,
261,2,2,0,1,
262,2,0,1,0,
263,0,1,5,0,
264,1,5,3,1,
265,5,3,5,1,
266,3,5,0,0,
267,5,0,3,1,
268,0,3,0,0,
269,3,0,4,1,
270,0,4,4,0,
271,4,4,0,1,
272,4,0,1,0,
273,0,1,0,0,
274,1,0,0,1,
275,0,0,2,0,
276,0,2,4,1,
277,2,4,1,1,
278,4,1,5,1,
279,1,5,4,-1,
280,5,4,1,0,
281,4,1,0,1,
282,1,0,0,1,
283,0,0,5,0,
284,0,5,0,0,
285,5,0,3,0,
286,0,3,2,1,
287,3,2,3,0,
288,2,3,0,1,
289,3,0,4,0,
290,0,4,4,0,
291,4,4,0,0,
292,4,0,3,1,
293,0,3,3,1,
294,3,3,5,0,
295,3,5,2,0,
296,5,2,0,1,
297,2,0,3,0,
298,0,3,3,1,
299,3,3,0,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
