,s-2,s-1,a,r,none
0,1,3,0,0,
1,3,0,1,1,
2,0,1,1,1,
3,1,1,2,0,
4,1,2,1,0,
5,2,1,4,0,
6,1,4,4,0,
7,4,4,0,1,
8,4,0,5,1,
9,0,5,4,1,
10,5,4,4,0,
11,4,4,4,0,
12,4,4,0,0,
13,4,0,3,1,
14,0,3,3,1,
15,3,3,2,1,
16,3,2,5,-1,
17,2,5,0,1,
18,5,0,1,0,
19,0,1,5,0,
20,1,5,2,1,
21,5,2,3,0,
22,2,3,3,1,
23,3,3,5,1,
24,3,5,1,1,
25,5,1,0,0,
26,1,0,3,0,
27,0,3,3,0,
28,3,3,0,1,
29,3,0,5,0,
30,0,5,1,1,
31,5,1,4,1,
32,1,4,3,0,
33,4,3,3,0,
34,3,3,0,0,
35,3,0,1,0,
36,0,1,0,1,
37,1,0,2,0,
38,0,2,0,1,
39,2,0,2,0,
40,0,2,0,0,
41,2,0,0,1,
42,0,0,1,0,
43,0,1,0,0,
44,1,0,4,-1,
45,0,4,0,0,
46,4,0,5,1,
47,0,5,5,0,
48,5,5,1,1,
49,5,1,4,1,
50,1,4,0,1,
51,4,0,5,0,
52,0,5,0,1,
53,5,0,5,0,
54,0,5,3,1,
55,5,3,2,1,
56,3,2,0,1,
57,2,0,5,-1,
58,0,5,3,1,
59,5,3,3,0,
60,3,3,2,0,
61,3,2,0,1,
62,2,0,2,1,
63,0,2,3,0,
64,2,3,5,0,
65,3,5,5,0,
66,5,5,1,1,
67,5,1,4,0,
68,1,4,4,0,
69,4,4,1,1,
70,4,1,3,0,
71,1,3,3,1,
72,3,3,2,0,
73,3,2,0,0,
74,2,0,4,-1,
75,0,4,2,0,
76,4,2,5,0,
77,2,5,3,1,
78,5,3,3,0,
79,3,3,0,0,
80,3,0,3,0,
81,0,3,5,1,
82,3,5,2,0,
83,5,2,5,1,
84,2,5,0,1,
85,5,0,0,1,
86,0,0,3,1,
87,0,3,1,-1,
88,3,1,4,0,
89,1,4,1,0,
90,4,1,1,1,
91,1,1,0,1,
92,1,0,0,1,
93,0,0,2,1,
94,0,2,4,1,
95,2,4,5,0,
96,4,5,1,0,
97,5,1,4,0,
98,1,4,1,0,
99,4,1,4,0,
100,1,4,5,1,
101,4,5,1,0,
102,5,1,1,1,
103,1,1,0,0,
104,1,0,1,0,
105,0,1,2,1,
106,1,2,5,0,
