,s-2,s-1,a,r,none
0,1,2,5,1,
1,2,5,4,1,
2,5,4,3,1,
3,4,3,4,0,
4,3,4,5,0,
5,4,5,5,0,
6,5,5,5,0,
7,5,5,0,0,
8,5,0,0,1,
9,0,0,1,0,
10,0,1,4,1,
11,1,4,0,0,
12,4,0,5,0,
13,0,5,5,0,
14,5,5,2,1,
15,5,2,3,1,
16,2,3,5,0,
17,3,5,5,0,
18,5,5,2,1,
19,5,2,4,0,
20,2,4,1,0,
21,4,1,0,1,
22,1,0,0,1,
23,0,0,5,-1,
24,0,5,1,0,
25,5,1,3,0,
26,1,3,4,0,
27,3,4,2,1,
28,4,2,1,0,
29,2,1,4,-1,
30,1,4,1,1,
31,4,1,1,-1,
32,1,1,5,0,
33,1,5,5,0,
34,5,5,2,1,
35,5,2,3,1,
36,2,3,2,1,
37,3,2,0,1,
38,2,0,0,0,
39,0,0,3,1,
40,0,3,4,1,
41,3,4,1,0,
42,4,1,5,1,
43,1,5,5,0,
44,5,5,5,0,
45,5,5,2,0,
46,5,2,5,1,
47,2,5,4,0,
48,5,4,0,1,
49,4,0,3,0,
50,0,3,3,1,
51,3,3,1,1,
52,3,1,3,0,
53,1,3,5,1,
54,3,5,0,0,
55,5,0,5,1,
56,0,5,4,0,
57,5,4,4,0,
58,4,4,0,1,
59,4,0,2,1,
60,0,2,0,1,
61,2,0,1,1,
62,0,1,5,1,
63,1,5,1,1,
64,5,1,5,0,
65,1,5,4,0,
66,5,4,2,0,
67,4,2,4,1,
68,2,4,1,0,
69,4,1,2,0,
70,1,2,5,0,
71,2,5,4,1,
72,5,4,0,1,
73,4,0,5,1,
74,0,5,2,1,
75,5,2,5,0,
76,2,5,4,1,
77,5,4,1,1,
78,4,1,0,0,
79,1,0,5,0,
80,0,5,5,0,
81,5,5,1,1,
82,5,1,1,0,
83,1,1,1,1,
84,1,1,5,1,
85,1,5,2,0,
86,5,2,4,0,
87,2,4,0,1,
88,4,0,0,1,
89,0,0,2,1,
90,0,2,2,0,
91,2,2,5,-1,
92,2,5,4,1,
93,5,4,5,1,
94,4,5,5,0,
95,5,5,2,0,
96,5,2,1,0,
97,2,1,1,-1,
98,1,1,5,0,
99,1,5,2,1,
100,5,2,3,1,
101,2,3,3,1,
102,3,3,3,1,
103,3,3,0,0,
104,3,0,1,0,
105,0,1,0,0,
106,1,0,0,0,
107,0,0,3,1,
108,0,3,4,-1,
109,3,4,1,1,
110,4,1,5,1,
111,1,5,1,1,
112,5,1,5,1,
113,1,5,2,0,
114,5,2,1,0,
115,2,1,5,1,
116,1,5,1,0,
117,5,1,1,-1,
118,1,1,1,-1,
119,1,1,0,0,
120,1,0,0,1,
121,0,0,4,1,
122,0,4,1,0,
123,4,1,5,0,
124,1,5,2,1,
125,5,2,2,0,
126,2,2,4,0,
127,2,4,0,1,
128,4,0,3,-1,
129,0,3,5,0,
130,3,5,2,1,
131,5,2,1,1,
132,2,1,5,1,
133,1,5,2,1,
134,5,2,4,1,
135,2,4,0,1,
136,4,0,0,1,
137,0,0,3,0,
138,0,3,5,0,
139,3,5,0,1,
140,5,0,4,1,
141,0,4,5,0,
142,4,5,3,0,
143,5,3,2,0,
144,3,2,0,0,
145,2,0,1,1,
146,0,1,5,-1,
147,1,5,1,1,
148,5,1,2,1,
149,1,2,2,1,
150,2,2,1,1,
151,2,1,5,-1,
152,1,5,1,0,
153,5,1,3,0,
154,1,3,5,1,
155,3,5,0,0,
156,5,0,2,1,
157,0,2,0,-1,
158,2,0,1,1,
159,0,1,2,0,
160,1,2,5,0,
161,2,5,0,0,
162,5,0,1,1,
163,0,1,4,-1,
164,1,4,5,-1,
165,4,5,1,1,
166,5,1,2,1,
167,1,2,2,0,
168,2,2,4,0,
169,2,4,0,0,
170,4,0,3,0,
171,0,3,4,1,
172,3,4,2,-1,
173,4,2,3,1,
174,2,3,3,0,
175,3,3,4,0,
176,3,4,4,0,
177,4,4,0,0,
178,4,0,2,0,
179,0,2,4,1,
180,2,4,0,0,
181,4,0,2,1,
182,0,2,5,1,
183,2,5,4,-1,
184,5,4,0,0,
185,4,0,5,1,
186,0,5,4,0,
187,5,4,4,0,
188,4,4,3,1,
189,4,3,4,-1,
190,3,4,1,0,
191,4,1,5,0,
192,1,5,3,0,
193,5,3,3,0,
194,3,3,3,0,
195,3,3,3,0,
196,3,3,4,1,
197,3,4,1,1,
198,4,1,4,0,
199,1,4,3,0,
200,4,3,5,0,
201,3,5,4,1,
202,5,4,0,1,
203,4,0,2,0,
204,0,2,5,-1,
205,2,5,4,1,
206,5,4,1,0,
207,4,1,3,0,
208,1,3,2,0,
209,3,2,0,1,
210,2,0,5,0,
211,0,5,4,1,
212,5,4,0,0,
213,4,0,5,0,
214,0,5,2,1,
215,5,2,3,-1,
216,2,3,3,0,
217,3,3,2,1,
218,3,2,0,0,
219,2,0,1,0,
220,0,1,5,0,
221,1,5,0,1,
222,5,0,2,0,
223,0,2,5,1,
224,2,5,0,0,
225,5,0,5,0,
226,0,5,1,0,
227,5,1,2,0,
228,1,2,1,1,
229,2,1,5,0,
230,1,5,2,1,
231,5,2,3,0,
232,2,3,2,0,
233,3,2,2,0,
234,2,2,1,0,
235,2,1,3,0,
236,1,3,1,-1,
237,3,1,1,1,
238,1,1,5,1,
239,1,5,2,1,
240,5,2,1,0,
241,2,1,3,1,
242,1,3,5,0,
243,3,5,0,1,
244,5,0,4,1,
245,0,4,3,1,
246,4,3,2,0,
247,3,2,5,0,
248,2,5,2,1,
249,5,2,4,0,
250,2,4,1,1,
251,4,1,5,-1,
252,1,5,1,-1,
253,5,1,5,0,
254,1,5,1,0,
255,5,1,2,0,
256,1,2,2,0,
257,2,2,2,1,
258,2,2,3,0,
259,2,3,3,1,
260,3,3,5,0,
261,3,5,0,0,
262,5,0,5,1,
263,0,5,4,0,
264,5,4,1,1,
265,4,1,3,1,
266,1,3,3,0,
267,3,3,3,0,
268,3,3,1,0,
269,3,1,2,-1,
270,1,2,0,0,
271,2,0,1,1,
272,0,1,0,1,
273,1,0,0,1,
274,0,0,3,0,
275,0,3,3,0,
276,3,3,4,1,
277,3,4,1,0,
278,4,1,1,-1,
279,1,1,1,-1,
280,1,1,1,1,
281,1,1,4,-1,
282,1,4,3,0,
283,4,3,4,0,
284,3,4,1,1,
285,4,1,3,0,
286,1,3,4,-1,
287,3,4,1,1,
288,4,1,5,0,
289,1,5,2,0,
290,5,2,1,0,
291,2,1,3,1,
292,1,3,5,1,
293,3,5,3,-1,
294,5,3,4,-1,
295,3,4,3,1,
296,4,3,5,1,
297,3,5,0,1,
298,5,0,5,-1,
299,0,5,0,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
