,s-2,s-1,a,r,none
0,0,5,3,1,
1,5,3,5,0,
2,3,5,3,0,
3,5,3,5,0,
4,3,5,5,0,
5,5,5,3,1,
6,5,3,4,1,
7,3,4,0,0,
8,4,0,1,0,
9,0,1,2,1,
10,1,2,1,0,
11,2,1,0,1,
12,1,0,1,-1,
13,0,1,4,0,
14,1,4,2,1,
15,4,2,1,0,
16,2,1,0,1,
17,1,0,5,1,
18,0,5,3,1,
19,5,3,1,1,
20,3,1,2,0,
21,1,2,2,1,
22,2,2,4,0,
23,2,4,3,0,
24,4,3,5,0,
25,3,5,1,1,
26,5,1,5,0,
27,1,5,5,0,
28,5,5,3,1,
29,5,3,5,0,
30,3,5,0,0,
31,5,0,4,0,
32,0,4,0,1,
33,4,0,2,0,
34,0,2,4,0,
35,2,4,0,0,
36,4,0,1,0,
37,0,1,2,1,
38,1,2,1,0,
39,2,1,2,0,
40,1,2,2,1,
41,2,2,5,0,
42,2,5,4,1,
43,5,4,3,0,
44,4,3,1,1,
45,3,1,0,1,
46,1,0,4,1,
47,0,4,3,1,
48,4,3,0,1,
49,3,0,3,1,
50,0,3,0,1,
51,3,0,0,1,
52,0,0,4,1,
53,0,4,3,1,
54,4,3,2,0,
55,3,2,0,0,
56,2,0,5,0,
57,0,5,4,-1,
58,5,4,5,-1,
59,4,5,4,0,
60,5,4,0,1,
61,4,0,4,-1,
62,0,4,5,-1,
63,4,5,1,0,
64,5,1,0,1,
65,1,0,4,0,
66,0,4,3,1,
67,4,3,2,1,
68,3,2,4,0,
69,2,4,5,1,
70,4,5,0,0,
71,5,0,5,0,
72,0,5,4,1,
73,5,4,3,0,
74,4,3,3,1,
75,3,3,3,1,
76,3,3,2,1,
77,3,2,0,1,
78,2,0,5,0,
79,0,5,4,1,
80,5,4,0,0,
81,4,0,1,1,
82,0,1,2,0,
83,1,2,5,1,
84,2,5,3,1,
85,5,3,5,0,
86,3,5,3,0,
87,5,3,5,0,
88,3,5,4,-1,
89,5,4,4,0,
90,4,4,4,0,
91,4,4,0,0,
92,4,0,3,0,
93,0,3,0,1,
94,3,0,3,1,
95,0,3,3,1,
96,3,3,1,0,
97,3,1,4,0,
98,1,4,2,0,
99,4,2,3,0,
100,2,3,4,-1,
101,3,4,5,-1,
102,4,5,5,0,
103,5,5,5,0,
104,5,5,2,0,
105,5,2,3,0,
106,2,3,3,0,
107,3,3,4,1,
108,3,4,1,0,
109,4,1,1,-1,
110,1,1,2,0,
111,1,2,3,0,
112,2,3,2,1,
113,3,2,5,1,
114,2,5,4,0,
115,5,4,4,0,
116,4,4,3,1,
117,4,3,0,0,
118,3,0,1,1,
119,0,1,3,-1,
120,1,3,5,0,
121,3,5,1,1,
122,5,1,5,0,
123,1,5,0,1,
124,5,0,1,0,
125,0,1,5,1,
126,1,5,4,0,
127,5,4,4,0,
128,4,4,2,0,
129,4,2,2,1,
130,2,2,3,0,
131,2,3,4,0,
132,3,4,3,0,
133,4,3,5,1,
134,3,5,0,1,
135,5,0,2,1,
136,0,2,5,0,
137,2,5,1,1,
138,5,1,4,1,
139,1,4,5,0,
140,4,5,0,1,
141,5,0,1,0,
142,0,1,0,0,
143,1,0,2,0,
144,0,2,4,0,
145,2,4,5,1,
146,4,5,1,0,
147,5,1,2,1,
148,1,2,5,1,
149,2,5,1,1,
150,5,1,0,0,
151,1,0,5,0,
152,0,5,2,0,
153,5,2,2,0,
154,2,2,2,0,
155,2,2,3,1,
156,2,3,5,0,
157,3,5,1,0,
158,5,1,0,1,
159,1,0,4,1,
160,0,4,3,1,
161,4,3,5,0,
162,3,5,1,1,
163,5,1,0,0,
164,1,0,4,0,
165,0,4,3,0,
166,4,3,0,1,
167,3,0,1,0,
168,0,1,2,1,
169,1,2,5,1,
170,2,5,2,-1,
171,5,2,2,0,
172,2,2,1,1,
173,2,1,5,0,
174,1,5,2,0,
175,5,2,4,0,
176,2,4,5,1,
177,4,5,1,0,
178,5,1,3,0,
179,1,3,4,1,
180,3,4,1,1,
181,4,1,3,-1,
182,1,3,4,1,
183,3,4,0,1,
184,4,0,1,1,
185,0,1,0,0,
186,1,0,0,1,
187,0,0,1,0,
188,0,1,2,1,
189,1,2,5,0,
190,2,5,3,0,
191,5,3,1,0,
192,3,1,4,1,
193,1,4,0,1,
194,4,0,0,1,
195,0,0,4,-1,
196,0,4,3,1,
197,4,3,0,1,
198,3,0,1,0,
199,0,1,2,0,
200,1,2,5,1,
201,2,5,1,1,
202,5,1,5,1,
203,1,5,1,1,
204,5,1,0,1,
205,1,0,4,1,
206,0,4,4,0,
207,4,4,5,1,
208,4,5,0,0,
209,5,0,5,-1,
210,0,5,3,-1,
211,5,3,0,1,
212,3,0,4,1,
213,0,4,0,0,
214,4,0,0,0,
215,0,0,4,1,
216,0,4,4,0,
217,4,4,3,-1,
218,4,3,1,1,
219,3,1,0,1,
220,1,0,4,1,
221,0,4,3,1,
222,4,3,1,-1,
223,3,1,0,0,
224,1,0,4,1,
225,0,4,3,-1,
226,4,3,0,0,
227,3,0,2,1,
228,0,2,1,0,
229,2,1,2,0,
230,1,2,5,1,
231,2,5,2,1,
232,5,2,5,0,
233,2,5,5,0,
234,5,5,0,0,
235,5,0,5,0,
236,0,5,1,0,
237,5,1,4,1,
238,1,4,3,1,
239,4,3,0,1,
240,3,0,3,0,
241,0,3,2,0,
242,3,2,2,0,
243,2,2,1,0,
244,2,1,5,1,
245,1,5,1,1,
246,5,1,1,0,
247,1,1,0,1,
248,1,0,4,1,
249,0,4,1,1,
250,4,1,2,0,
251,1,2,5,0,
252,2,5,1,0,
253,5,1,4,-1,
254,1,4,0,1,
255,4,0,2,0,
256,0,2,3,0,
257,2,3,0,1,
258,3,0,3,0,
259,0,3,0,0,
260,3,0,3,1,
261,0,3,5,0,
262,3,5,1,0,
263,5,1,0,1,
264,1,0,4,-1,
265,0,4,3,0,
266,4,3,1,1,
267,3,1,5,0,
268,1,5,0,0,
269,5,0,2,0,
270,0,2,2,0,
271,2,2,1,0,
