,s-2,s-1,a,r,none
0,1,3,2,1,
1,3,2,1,0,
2,2,1,2,1,
3,1,2,5,0,
4,2,5,2,1,
5,5,2,0,0,
6,2,0,5,-1,
7,0,5,0,1,
8,5,0,5,0,
9,0,5,1,0,
10,5,1,3,0,
11,1,3,4,1,
12,3,4,0,1,
13,4,0,3,1,
14,0,3,3,0,
15,3,3,4,1,
16,3,4,0,0,
17,4,0,0,1,
18,0,0,2,1,
19,0,2,5,1,
20,2,5,3,0,
21,5,3,3,0,
22,3,3,0,0,
23,3,0,5,0,
24,0,5,2,0,
25,5,2,2,0,
26,2,2,4,1,
27,2,4,5,0,
28,4,5,2,1,
29,5,2,4,0,
30,2,4,3,0,
31,4,3,5,0,
32,3,5,5,0,
33,5,5,1,0,
34,5,1,1,1,
35,1,1,4,1,
36,1,4,5,1,
37,4,5,2,0,
38,5,2,3,0,
39,2,3,4,0,
40,3,4,1,1,
41,4,1,0,1,
42,1,0,4,0,
43,0,4,4,0,
44,4,4,4,0,
45,4,4,4,0,
46,4,4,3,0,
47,4,3,3,0,
48,3,3,0,0,
49,3,0,0,1,
50,0,0,5,-1,
51,0,5,0,1,
52,5,0,1,0,
53,0,1,2,1,
54,1,2,2,1,
55,2,2,4,-1,
56,2,4,2,1,
57,4,2,1,0,
58,2,1,0,-1,
59,1,0,3,-1,
60,0,3,5,0,
61,3,5,4,0,
62,5,4,2,1,
63,4,2,5,0,
64,2,5,5,0,
65,5,5,1,0,
66,5,1,5,0,
67,1,5,3,0,
68,5,3,3,1,
69,3,3,1,0,
70,3,1,4,1,
71,1,4,5,0,
72,4,5,1,0,
73,5,1,1,1,
74,1,1,4,1,
75,1,4,5,0,
76,4,5,0,0,
77,5,0,5,1,
78,0,5,0,0,
79,5,0,2,0,
80,0,2,2,0,
81,2,2,0,0,
82,2,0,2,1,
83,0,2,5,-1,
84,2,5,1,0,
85,5,1,2,0,
86,1,2,2,0,
87,2,2,0,1,
88,2,0,2,0,
89,0,2,4,0,
90,2,4,1,-1,
91,4,1,2,0,
92,1,2,4,1,
93,2,4,4,0,
94,4,4,1,0,
95,4,1,3,1,
96,1,3,4,1,
97,3,4,3,1,
98,4,3,3,0,
99,3,3,5,0,
100,3,5,2,1,
101,5,2,3,0,
102,2,3,4,0,
103,3,4,0,0,
104,4,0,3,1,
105,0,3,3,1,
106,3,3,4,1,
107,3,4,5,0,
108,4,5,5,0,
109,5,5,2,1,
110,5,2,5,0,
111,2,5,4,0,
112,5,4,5,0,
113,4,5,2,0,
114,5,2,5,0,
115,2,5,4,1,
116,5,4,2,0,
117,4,2,5,0,
118,2,5,3,0,
119,5,3,3,0,
120,3,3,5,1,
121,3,5,3,0,
122,5,3,5,1,
123,3,5,2,1,
124,5,2,2,0,
125,2,2,0,0,
126,2,0,4,1,
127,0,4,4,0,
128,4,4,2,0,
129,4,2,1,1,
130,2,1,2,1,
131,1,2,5,1,
132,2,5,4,1,
133,5,4,5,1,
134,4,5,2,0,
135,5,2,2,0,
136,2,2,0,1,
137,2,0,2,0,
138,0,2,4,0,
139,2,4,0,0,
