,s-2,s-1,a,r,none
0,2,5,2,0,
1,5,2,3,0,
2,2,3,5,0,
3,3,5,4,1,
4,5,4,3,0,
5,4,3,4,1,
6,3,4,0,0,
7,4,0,3,-1,
8,0,3,2,0,
9,3,2,4,-1,
10,2,4,3,0,
11,4,3,5,1,
12,3,5,1,-1,
13,5,1,2,1,
14,1,2,0,1,
15,2,0,3,0,
16,0,3,2,0,
17,3,2,1,0,
18,2,1,2,0,
19,1,2,0,0,
20,2,0,3,1,
21,0,3,5,1,
22,3,5,3,1,
23,5,3,2,0,
24,3,2,2,1,
25,2,2,3,1,
26,2,3,4,1,
27,3,4,4,0,
28,4,4,0,0,
29,4,0,4,-1,
30,0,4,5,-1,
31,4,5,5,0,
32,5,5,5,0,
33,5,5,1,1,
34,5,1,4,-1,
35,1,4,2,1,
36,4,2,4,1,
37,2,4,4,0,
38,4,4,2,0,
39,4,2,2,0,
40,2,2,2,0,
41,2,2,1,1,
42,2,1,1,-1,
43,1,1,5,0,
44,1,5,1,1,
45,5,1,0,0,
46,1,0,0,1,
47,0,0,5,0,
48,0,5,4,1,
49,5,4,0,1,
50,4,0,2,0,
51,0,2,4,0,
52,2,4,2,0,
53,4,2,2,0,
54,2,2,3,1,
55,2,3,4,1,
56,3,4,3,0,
57,4,3,1,0,
58,3,1,2,1,
59,1,2,3,0,
60,2,3,0,0,
61,3,0,4,1,
62,0,4,5,0,
63,4,5,4,0,
64,5,4,5,0,
65,4,5,2,1,
66,5,2,5,0,
67,2,5,2,1,
68,5,2,3,1,
69,2,3,2,0,
70,3,2,5,1,
71,2,5,5,0,
72,5,5,0,1,
73,5,0,5,0,
74,0,5,2,0,
75,5,2,3,0,
76,2,3,2,1,
77,3,2,3,-1,
78,2,3,1,0,
79,3,1,3,0,
80,1,3,5,0,
81,3,5,3,-1,
82,5,3,4,1,
83,3,4,5,1,
84,4,5,3,0,
85,5,3,3,0,
86,3,3,0,0,
87,3,0,2,0,
88,0,2,2,0,
89,2,2,1,1,
90,2,1,2,0,
91,1,2,0,1,
92,2,0,3,1,
93,0,3,0,0,
94,3,0,3,0,
95,0,3,2,1,
96,3,2,2,0,
97,2,2,3,0,
98,2,3,1,0,
99,3,1,0,1,
100,1,0,5,0,
101,0,5,0,0,
102,5,0,4,-1,
103,0,4,1,1,
104,4,1,5,0,
105,1,5,5,0,
106,5,5,1,1,
107,5,1,5,1,
108,1,5,1,1,
109,5,1,3,0,
110,1,3,1,0,
111,3,1,2,0,
112,1,2,0,0,
113,2,0,3,-1,
114,0,3,5,0,
115,3,5,5,0,
116,5,5,2,1,
117,5,2,1,1,
118,2,1,4,1,
119,1,4,2,0,
120,4,2,1,0,
121,2,1,5,1,
122,1,5,1,0,
123,5,1,5,0,
124,1,5,0,1,
125,5,0,0,1,
126,0,0,0,1,
127,0,0,3,1,
128,0,3,3,0,
129,3,3,4,1,
130,3,4,5,1,
131,4,5,3,0,
132,5,3,5,0,
133,3,5,3,1,
134,5,3,4,-1,
135,3,4,3,1,
136,4,3,2,1,
137,3,2,0,1,
138,2,0,3,0,
139,0,3,0,0,
140,3,0,1,1,
141,0,1,1,1,
142,1,1,4,0,
143,1,4,5,0,
144,4,5,3,0,
145,5,3,5,0,
146,3,5,3,0,
147,5,3,5,-1,
148,3,5,3,-1,
