,s-2,s-1,a,r,none
0,1,1,1,-1,
1,1,1,3,0,
2,1,3,2,0,
3,3,2,0,1,
4,2,0,0,1,
5,0,0,2,0,
6,0,2,2,0,
7,2,2,3,0,
8,2,3,5,1,
9,3,5,3,0,
10,5,3,4,1,
11,3,4,5,-1,
12,4,5,5,0,
13,5,5,2,0,
14,5,2,1,0,
15,2,1,3,1,
16,1,3,3,0,
17,3,3,4,0,
18,3,4,2,1,
19,4,2,1,0,
20,2,1,3,1,
21,1,3,4,1,
22,3,4,1,0,
23,4,1,0,0,
24,1,0,3,1,
25,0,3,0,1,
26,3,0,1,0,
27,0,1,5,-1,
28,1,5,5,0,
29,5,5,0,0,
30,5,0,5,1,
31,0,5,3,0,
32,5,3,4,1,
33,3,4,4,0,
34,4,4,3,0,
35,4,3,4,0,
36,3,4,1,1,
37,4,1,1,1,
38,1,1,3,0,
39,1,3,4,1,
40,3,4,0,0,
41,4,0,0,1,
42,0,0,2,1,
43,0,2,5,0,
44,2,5,5,0,
45,5,5,1,1,
46,5,1,0,1,
47,1,0,4,1,
48,0,4,3,1,
49,4,3,3,1,
50,3,3,4,0,
51,3,4,2,0,
52,4,2,2,0,
53,2,2,5,-1,
54,2,5,4,1,
55,5,4,4,0,
56,4,4,2,0,
57,4,2,0,1,
58,2,0,0,1,
59,0,0,0,1,
60,0,0,0,1,
61,0,0,0,1,
62,0,0,4,0,
63,0,4,1,0,
64,4,1,0,1,
65,1,0,4,-1,
66,0,4,3,1,
67,4,3,0,1,
68,3,0,1,0,
69,0,1,5,0,
70,1,5,2,1,
71,5,2,4,1,
72,2,4,4,0,
73,4,4,5,0,
74,4,5,3,1,
75,5,3,0,0,
76,3,0,5,0,
77,0,5,4,1,
78,5,4,1,0,
79,4,1,2,1,
80,1,2,0,1,
81,2,0,1,1,
82,0,1,0,0,
83,1,0,5,0,
84,0,5,3,0,
85,5,3,4,1,
86,3,4,2,0,
87,4,2,1,0,
88,2,1,3,-1,
89,1,3,4,1,
90,3,4,2,0,
91,4,2,4,0,
92,2,4,3,1,
93,4,3,3,0,
94,3,3,2,0,
95,3,2,0,1,
96,2,0,3,0,
97,0,3,4,0,
98,3,4,1,1,
99,4,1,0,1,
100,1,0,0,1,
101,0,0,5,0,
102,0,5,2,0,
103,5,2,1,1,
104,2,1,2,0,
105,1,2,0,0,
106,2,0,0,1,
107,0,0,4,0,
108,0,4,3,0,
109,4,3,1,1,
110,3,1,5,0,
111,1,5,0,1,
112,5,0,0,0,
113,0,0,3,1,
114,0,3,0,0,
115,3,0,5,1,
116,0,5,3,1,
117,5,3,4,1,
118,3,4,0,0,
119,4,0,2,1,
120,0,2,4,0,
121,2,4,1,1,
122,4,1,2,0,
123,1,2,0,1,
124,2,0,0,1,
125,0,0,3,0,
126,0,3,1,0,
127,3,1,1,0,
128,1,1,1,1,
129,1,1,2,1,
130,1,2,0,1,
131,2,0,3,0,
132,0,3,0,1,
133,3,0,2,1,
134,0,2,5,0,
135,2,5,4,0,
136,5,4,1,1,
137,4,1,0,1,
138,1,0,4,1,
139,0,4,3,1,
140,4,3,0,1,
141,3,0,0,1,
142,0,0,0,1,
143,0,0,3,0,
144,0,3,1,0,
145,3,1,0,1,
146,1,0,1,1,
147,0,1,2,0,
148,1,2,4,0,
149,2,4,5,1,
150,4,5,2,1,
151,5,2,1,0,
152,2,1,3,1,
153,1,3,3,1,
154,3,3,5,0,
155,3,5,3,0,
156,5,3,5,0,
157,3,5,1,0,
158,5,1,5,0,
159,1,5,3,1,
160,5,3,0,1,
161,3,0,0,1,
162,0,0,3,0,
163,0,3,0,0,
164,3,0,0,1,
165,0,0,0,1,
166,0,0,4,1,
167,0,4,4,0,
168,4,4,0,0,
169,4,0,0,1,
170,0,0,0,1,
171,0,0,4,-1,
172,0,4,3,1,
173,4,3,0,0,
174,3,0,2,1,
175,0,2,5,0,
176,2,5,3,-1,
177,5,3,4,1,
178,3,4,3,0,
179,4,3,1,1,
180,3,1,1,1,
181,1,1,5,0,
182,1,5,2,0,
183,5,2,3,1,
184,2,3,2,0,
185,3,2,0,1,
186,2,0,1,1,
187,0,1,4,0,
188,1,4,2,0,
189,4,2,1,0,
190,2,1,5,0,
191,1,5,3,0,
192,5,3,4,-1,
193,3,4,0,1,
194,4,0,1,0,
195,0,1,0,0,
196,1,0,3,-1,
197,0,3,5,1,
198,3,5,1,0,
199,5,1,4,0,
200,1,4,5,1,
201,4,5,4,1,
202,5,4,4,0,
203,4,4,3,0,
204,4,3,5,1,
205,3,5,0,0,
206,5,0,1,1,
207,0,1,0,0,
208,1,0,4,1,
209,0,4,4,0,
210,4,4,0,0,
211,4,0,0,1,
212,0,0,3,1,
213,0,3,2,0,
214,3,2,3,0,
215,2,3,3,0,
216,3,3,3,1,
217,3,3,4,1,
218,3,4,2,0,
219,4,2,4,1,
220,2,4,3,1,
221,4,3,1,1,
222,3,1,0,1,
223,1,0,0,0,
224,0,0,5,0,
225,0,5,3,0,
226,5,3,4,0,
227,3,4,4,0,
228,4,4,0,0,
229,4,0,4,0,
230,0,4,0,0,
231,4,0,1,0,
232,0,1,0,1,
233,1,0,4,0,
234,0,4,3,-1,
235,4,3,3,0,
236,3,3,4,0,
237,3,4,3,0,
238,4,3,0,0,
239,3,0,0,1,
240,0,0,0,1,
241,0,0,0,1,
242,0,0,0,1,
243,0,0,0,1,
244,0,0,0,1,
245,0,0,3,0,
246,0,3,1,1,
247,3,1,2,1,
248,1,2,0,0,
249,2,0,0,1,
250,0,0,0,0,
251,0,0,4,1,
252,0,4,4,0,
253,4,4,1,0,
254,4,1,5,1,
255,1,5,3,0,
256,5,3,4,1,
257,3,4,1,1,
258,4,1,0,1,
259,1,0,2,0,
260,0,2,4,-1,
