,s-2,s-1,a,r,none
0,0,2,3,0,
1,2,3,2,0,
2,3,2,3,0,
3,2,3,5,0,
4,3,5,1,0,
5,5,1,4,0,
6,1,4,5,0,
7,4,5,4,-1,
8,5,4,3,1,
9,4,3,4,1,
10,3,4,2,1,
11,4,2,2,0,
12,2,2,3,1,
13,2,3,0,0,
14,3,0,2,1,
15,0,2,5,0,
16,2,5,3,0,
17,5,3,1,0,
18,3,1,0,1,
19,1,0,5,0,
20,0,5,5,0,
21,5,5,3,-1,
22,5,3,5,1,
23,3,5,3,1,
24,5,3,1,1,
25,3,1,1,1,
26,1,1,0,0,
27,1,0,3,0,
28,0,3,1,1,
29,3,1,0,1,
30,1,0,5,0,
31,0,5,5,0,
32,5,5,4,0,
33,5,4,3,1,
34,4,3,2,0,
35,3,2,1,0,
36,2,1,3,1,
37,1,3,5,1,
38,3,5,3,1,
39,5,3,1,0,
40,3,1,2,1,
41,1,2,1,0,
42,2,1,2,1,
43,1,2,5,1,
44,2,5,2,1,
45,5,2,2,0,
46,2,2,2,0,
47,2,2,1,0,
48,2,1,4,1,
49,1,4,3,0,
50,4,3,0,1,
51,3,0,4,1,
52,0,4,5,0,
53,4,5,0,1,
54,5,0,3,0,
55,0,3,2,1,
56,3,2,3,0,
57,2,3,5,1,
58,3,5,3,1,
59,5,3,3,0,
60,3,3,4,-1,
61,3,4,4,0,
62,4,4,2,1,
63,4,2,3,1,
64,2,3,1,1,
65,3,1,1,1,
66,1,1,2,0,
67,1,2,1,-1,
68,2,1,1,1,
69,1,1,3,0,
70,1,3,1,0,
71,3,1,0,1,
72,1,0,4,1,
73,0,4,0,1,
74,4,0,2,1,
75,0,2,1,0,
76,2,1,3,0,
77,1,3,4,-1,
78,3,4,3,0,
79,4,3,4,1,
80,3,4,1,0,
81,4,1,4,0,
82,1,4,1,0,
83,4,1,4,1,
84,1,4,2,1,
85,4,2,0,1,
86,2,0,1,0,
87,0,1,2,0,
88,1,2,1,1,
89,2,1,3,0,
90,1,3,5,0,
91,3,5,3,0,
92,5,3,1,0,
93,3,1,5,0,
94,1,5,3,0,
95,5,3,5,1,
96,3,5,3,0,
97,5,3,4,1,
98,3,4,4,0,
99,4,4,0,0,
100,4,0,0,1,
101,0,0,0,1,
102,0,0,0,1,
103,0,0,2,1,
104,0,2,1,1,
105,2,1,4,1,
106,1,4,3,0,
107,4,3,1,0,
108,3,1,0,1,
109,1,0,5,1,
110,0,5,5,0,
111,5,5,2,0,
112,5,2,0,0,
113,2,0,2,1,
114,0,2,1,1,
115,2,1,5,0,
116,1,5,3,1,
117,5,3,1,1,
118,3,1,5,0,
119,1,5,0,0,
120,5,0,5,1,
121,0,5,4,-1,
122,5,4,2,0,
123,4,2,3,0,
124,2,3,1,1,
125,3,1,0,0,
126,1,0,5,1,
127,0,5,0,0,
128,5,0,5,0,
129,0,5,5,0,
130,5,5,2,1,
131,5,2,3,0,
132,2,3,1,0,
133,3,1,4,0,
134,1,4,4,0,
135,4,4,5,1,
136,4,5,3,0,
137,5,3,2,0,
138,3,2,1,1,
139,2,1,1,0,
140,1,1,0,0,
141,1,0,1,0,
142,0,1,3,1,
143,1,3,1,0,
144,3,1,0,1,
145,1,0,5,0,
146,0,5,3,0,
147,5,3,1,0,
148,3,1,1,-1,
149,1,1,2,0,
150,1,2,2,0,
151,2,2,5,0,
152,2,5,0,0,
