,s-2,s-1,a,r,none
0,1,1,1,1,
1,1,1,2,0,
2,1,2,4,-1,
3,2,4,4,0,
4,4,4,5,1,
5,4,5,1,1,
6,5,1,3,1,
7,1,3,1,1,
8,3,1,2,0,
9,1,2,2,0,
10,2,2,3,0,
11,2,3,2,0,
12,3,2,1,0,
13,2,1,2,0,
14,1,2,2,0,
15,2,2,2,0,
16,2,2,5,1,
17,2,5,3,1,
18,5,3,1,0,
19,3,1,3,1,
20,1,3,1,0,
21,3,1,0,1,
22,1,0,4,1,
23,0,4,0,1,
24,4,0,3,1,
25,0,3,4,-1,
26,3,4,4,0,
27,4,4,1,0,
28,4,1,0,0,
29,1,0,2,0,
30,0,2,2,0,
31,2,2,3,1,
32,2,3,5,0,
33,3,5,4,0,
34,5,4,1,1,
35,4,1,3,0,
36,1,3,5,1,
37,3,5,2,0,
38,5,2,4,1,
39,2,4,0,0,
40,4,0,1,1,
41,0,1,5,1,
42,1,5,1,1,
43,5,1,4,0,
44,1,4,0,0,
45,4,0,3,1,
46,0,3,0,0,
47,3,0,5,1,
48,0,5,5,0,
49,5,5,0,0,
50,5,0,1,0,
51,0,1,5,0,
52,1,5,2,0,
53,5,2,0,1,
54,2,0,4,0,
55,0,4,5,-1,
56,4,5,5,0,
57,5,5,5,0,
58,5,5,3,0,
59,5,3,2,0,
60,3,2,1,1,
61,2,1,0,0,
62,1,0,1,0,
63,0,1,0,1,
64,1,0,0,1,
65,0,0,5,1,
66,0,5,2,1,
67,5,2,4,1,
68,2,4,1,0,
69,4,1,0,0,
70,1,0,2,0,
71,0,2,2,0,
72,2,2,5,0,
73,2,5,3,1,
74,5,3,3,1,
75,3,3,3,0,
76,3,3,0,0,
77,3,0,4,0,
78,0,4,4,0,
79,4,4,5,-1,
80,4,5,5,0,
81,5,5,1,0,
82,5,1,1,1,
83,1,1,1,-1,
84,1,1,3,0,
85,1,3,5,1,
86,3,5,1,1,
87,5,1,1,0,
88,1,1,1,1,
89,1,1,4,0,
90,1,4,0,1,
91,4,0,2,1,
92,0,2,1,0,
93,2,1,1,1,
94,1,1,2,1,
95,1,2,5,0,
96,2,5,3,1,
97,5,3,4,0,
98,3,4,3,0,
99,4,3,1,1,
100,3,1,0,1,
101,1,0,0,1,
102,0,0,2,0,
103,0,2,0,1,
104,2,0,3,1,
105,0,3,2,0,
106,3,2,5,1,
107,2,5,3,0,
108,5,3,3,0,
109,3,3,0,1,
110,3,0,2,1,
111,0,2,2,0,
112,2,2,3,0,
113,2,3,0,1,
114,3,0,2,0,
115,0,2,0,0,
116,2,0,3,1,
117,0,3,1,1,
118,3,1,1,0,
119,1,1,5,0,
120,1,5,1,1,
121,5,1,3,-1,
122,1,3,1,0,
123,3,1,0,1,
124,1,0,3,1,
125,0,3,3,0,
126,3,3,1,0,
127,3,1,0,1,
128,1,0,4,-1,
129,0,4,5,-1,
130,4,5,4,0,
131,5,4,0,1,
132,4,0,3,0,
133,0,3,0,1,
134,3,0,4,1,
135,0,4,1,0,
136,4,1,3,1,
137,1,3,5,0,
138,3,5,1,1,
139,5,1,2,1,
140,1,2,2,0,
141,2,2,1,0,
142,2,1,5,1,
143,1,5,1,0,
144,5,1,2,0,
145,1,2,0,1,
146,2,0,4,1,
147,0,4,5,1,
148,4,5,3,1,
149,5,3,1,0,
150,3,1,0,0,
151,1,0,3,1,
152,0,3,4,1,
153,3,4,0,1,
154,4,0,4,-1,
155,0,4,1,1,
156,4,1,1,1,
157,1,1,3,0,
158,1,3,2,1,
