,s-2,s-1,a,r,none
0,3,4,0,0,
1,4,0,3,0,
2,0,3,4,0,
3,3,4,4,0,
4,4,4,1,1,
5,4,1,3,0,
6,1,3,4,1,
7,3,4,1,0,
8,4,1,1,1,
9,1,1,5,1,
10,1,5,3,0,
11,5,3,4,0,
12,3,4,3,1,
13,4,3,0,1,
14,3,0,5,1,
15,0,5,5,0,
16,5,5,2,1,
17,5,2,3,1,
18,2,3,0,1,
19,3,0,5,-1,
20,0,5,0,0,
21,5,0,2,0,
22,0,2,3,0,
23,2,3,3,1,
24,3,3,2,1,
25,3,2,5,0,
26,2,5,2,1,
27,5,2,3,0,
28,2,3,1,0,
29,3,1,1,0,
30,1,1,1,1,
31,1,1,0,0,
32,1,0,1,1,
33,0,1,3,-1,
34,1,3,4,1,
35,3,4,2,0,
36,4,2,3,0,
37,2,3,5,0,
38,3,5,2,0,
39,5,2,5,0,
40,2,5,1,1,
41,5,1,1,1,
42,1,1,3,1,
43,1,3,4,0,
44,3,4,1,0,
45,4,1,0,0,
46,1,0,1,0,
47,0,1,5,0,
48,1,5,4,-1,
49,5,4,1,1,
50,4,1,2,1,
51,1,2,4,1,
52,2,4,2,0,
53,4,2,3,1,
54,2,3,3,1,
55,3,3,1,0,
56,3,1,0,1,
57,1,0,1,1,
58,0,1,3,0,
59,1,3,3,0,
60,3,3,2,1,
61,3,2,4,0,
62,2,4,2,1,
63,4,2,1,0,
64,2,1,5,0,
65,1,5,0,0,
66,5,0,5,0,
67,0,5,4,1,
68,5,4,1,-1,
69,4,1,3,1,
70,1,3,4,-1,
71,3,4,4,0,
72,4,4,4,0,
73,4,4,2,0,
74,4,2,5,0,
75,2,5,3,1,
76,5,3,3,0,
77,3,3,4,1,
78,3,4,3,1,
79,4,3,2,1,
80,3,2,4,-1,
81,2,4,2,0,
82,4,2,3,1,
83,2,3,5,1,
84,3,5,4,0,
85,5,4,2,1,
86,4,2,3,0,
87,2,3,0,0,
88,3,0,4,1,
89,0,4,2,1,
90,4,2,1,1,
91,2,1,1,-1,
92,1,1,4,0,
93,1,4,5,1,
94,4,5,0,1,
95,5,0,4,1,
96,0,4,4,0,
97,4,4,1,1,
98,4,1,1,1,
99,1,1,3,-1,
100,1,3,0,1,
101,3,0,4,1,
102,0,4,2,0,
103,4,2,5,1,
104,2,5,0,0,
105,5,0,3,0,
106,0,3,5,1,
107,3,5,5,0,
108,5,5,5,0,
109,5,5,0,1,
110,5,0,2,0,
111,0,2,0,1,
112,2,0,2,1,
113,0,2,2,0,
114,2,2,2,0,
115,2,2,0,1,
116,2,0,0,1,
117,0,0,4,1,
118,0,4,3,0,
119,4,3,0,1,
120,3,0,4,0,
121,0,4,4,0,
122,4,4,4,0,
123,4,4,0,1,
124,4,0,2,1,
125,0,2,0,1,
126,2,0,0,1,
127,0,0,0,1,
128,0,0,5,0,
129,0,5,0,0,
130,5,0,3,0,
131,0,3,4,1,
132,3,4,0,1,
133,4,0,2,0,
134,0,2,0,1,
135,2,0,0,1,
136,0,0,3,0,
137,0,3,5,0,
138,3,5,2,1,
139,5,2,0,0,
140,2,0,0,0,
141,0,0,0,1,
142,0,0,4,-1,
143,0,4,0,0,
144,4,0,3,0,
145,0,3,0,1,
146,3,0,2,1,
147,0,2,1,0,
148,2,1,2,0,
149,1,2,3,0,
150,2,3,5,0,
151,3,5,4,1,
152,5,4,1,0,
153,4,1,1,-1,
154,1,1,3,0,
155,1,3,4,0,
156,3,4,0,1,
157,4,0,1,0,
158,0,1,0,1,
159,1,0,5,0,
160,0,5,2,1,
161,5,2,4,0,
162,2,4,2,0,
163,4,2,5,0,
164,2,5,3,0,
165,5,3,3,1,
166,3,3,2,0,
167,3,2,0,1,
168,2,0,0,1,
169,0,0,0,0,
170,0,0,1,-1,
171,0,1,0,1,
172,1,0,5,0,
173,0,5,3,1,
174,5,3,4,1,
175,3,4,0,0,
176,4,0,5,1,
177,0,5,3,-1,
178,5,3,5,1,
179,3,5,0,0,
180,5,0,4,1,
181,0,4,3,0,
182,4,3,4,1,
183,3,4,0,0,
184,4,0,2,0,
185,0,2,5,1,
186,2,5,3,1,
187,5,3,5,0,
188,3,5,4,1,
189,5,4,3,1,
190,4,3,0,0,
191,3,0,2,0,
192,0,2,1,0,
193,2,1,2,0,
194,1,2,4,0,
195,2,4,1,0,
196,4,1,0,0,
197,1,0,1,1,
198,0,1,5,1,
199,1,5,5,0,
200,5,5,3,0,
201,5,3,3,1,
202,3,3,5,0,
203,3,5,4,0,
204,5,4,1,0,
205,4,1,4,1,
206,1,4,5,1,
207,4,5,0,0,
208,5,0,4,1,
209,0,4,3,0,
210,4,3,4,1,
211,3,4,3,-1,
212,4,3,0,0,
213,3,0,4,1,
214,0,4,2,0,
215,4,2,5,-1,
216,2,5,5,0,
217,5,5,2,1,
218,5,2,5,1,
219,2,5,1,0,
