,s-2,s-1,a,r,none
0,4,2,4,0,
1,2,4,1,0,
2,4,1,3,0,
3,1,3,2,1,
4,3,2,5,0,
5,2,5,4,0,
6,5,4,4,0,
7,4,4,0,1,
8,4,0,1,0,
9,0,1,3,-1,
10,1,3,2,0,
11,3,2,3,1,
12,2,3,0,1,
13,3,0,4,-1,
14,0,4,4,0,
15,4,4,0,1,
16,4,0,0,0,
17,0,0,5,0,
18,0,5,0,1,
19,5,0,5,1,
20,0,5,4,1,
21,5,4,5,0,
22,4,5,1,0,
23,5,1,1,1,
24,1,1,3,0,
25,1,3,3,1,
26,3,3,5,0,
27,3,5,0,1,
28,5,0,3,1,
29,0,3,1,0,
30,3,1,5,-1,
31,1,5,2,1,
32,5,2,4,0,
33,2,4,4,0,
34,4,4,0,1,
35,4,0,4,0,
36,0,4,4,0,
37,4,4,0,0,
38,4,0,2,0,
39,0,2,5,1,
40,2,5,0,1,
41,5,0,3,1,
42,0,3,2,1,
43,3,2,3,0,
44,2,3,3,1,
45,3,3,5,0,
46,3,5,1,1,
47,5,1,4,-1,
48,1,4,1,0,
49,4,1,4,1,
50,1,4,4,0,
51,4,4,1,1,
52,4,1,0,0,
53,1,0,3,0,
54,0,3,1,1,
55,3,1,1,0,
56,1,1,3,0,
57,1,3,3,1,
58,3,3,1,0,
59,3,1,0,0,
60,1,0,5,1,
61,0,5,3,0,
62,5,3,3,0,
63,3,3,1,1,
64,3,1,0,1,
65,1,0,5,0,
66,0,5,0,0,
67,5,0,3,1,
68,0,3,0,0,
69,3,0,2,0,
70,0,2,4,0,
71,2,4,3,-1,
72,4,3,2,1,
73,3,2,2,0,
74,2,2,1,0,
75,2,1,5,-1,
76,1,5,2,1,
77,5,2,1,-1,
78,2,1,3,0,
79,1,3,3,0,
80,3,3,4,1,
81,3,4,2,0,
82,4,2,2,1,
83,2,2,5,1,
84,2,5,1,1,
85,5,1,5,0,
86,1,5,3,1,
87,5,3,4,0,
88,3,4,5,1,
89,4,5,3,1,
90,5,3,1,0,
91,3,1,4,0,
92,1,4,3,1,
93,4,3,1,0,
94,3,1,0,0,
95,1,0,1,0,
96,0,1,3,0,
97,1,3,1,0,
98,3,1,1,1,
99,1,1,1,0,
100,1,1,4,0,
101,1,4,3,0,
102,4,3,2,1,
103,3,2,1,0,
104,2,1,5,0,
105,1,5,3,1,
106,5,3,3,1,
107,3,3,4,1,
108,3,4,5,0,
109,4,5,3,0,
110,5,3,5,-1,
111,3,5,5,0,
112,5,5,1,1,
113,5,1,5,0,
114,1,5,5,0,
115,5,5,4,1,
116,5,4,4,0,
117,4,4,5,1,
118,4,5,0,1,
119,5,0,5,-1,
120,0,5,0,0,
121,5,0,3,0,
122,0,3,4,0,
123,3,4,3,1,
124,4,3,3,1,
125,3,3,1,0,
126,3,1,1,0,
127,1,1,1,1,
128,1,1,0,1,
129,1,0,5,1,
130,0,5,5,0,
131,5,5,0,0,
132,5,0,4,1,
133,0,4,4,0,
134,4,4,0,0,
135,4,0,4,0,
136,0,4,1,0,
137,4,1,1,0,
138,1,1,0,0,
139,1,0,5,1,
140,0,5,0,1,
141,5,0,4,0,
142,0,4,3,0,
143,4,3,0,1,
144,3,0,0,1,
145,0,0,0,1,
146,0,0,0,1,
147,0,0,3,1,
148,0,3,3,1,
149,3,3,1,0,
150,3,1,1,0,
151,1,1,2,0,
152,1,2,3,1,
153,2,3,0,1,
154,3,0,0,1,
155,0,0,2,1,
156,0,2,5,0,
157,2,5,2,0,
158,5,2,2,1,
159,2,2,5,0,
