,s-2,s-1,a,r,none
0,2,3,5,0,
1,3,5,0,1,
2,5,0,1,0,
3,0,1,0,1,
4,1,0,3,0,
5,0,3,5,0,
6,3,5,0,0,
7,5,0,2,1,
8,0,2,3,0,
9,2,3,5,0,
10,3,5,1,0,
11,5,1,1,1,
12,1,1,5,1,
13,1,5,2,1,
14,5,2,0,1,
15,2,0,3,0,
16,0,3,0,1,
17,3,0,5,0,
18,0,5,1,0,
19,5,1,4,-1,
20,1,4,1,0,
21,4,1,4,1,
22,1,4,4,0,
23,4,4,5,0,
24,4,5,2,0,
25,5,2,0,1,
26,2,0,5,0,
27,0,5,1,0,
28,5,1,4,-1,
29,1,4,0,1,
30,4,0,4,-1,
31,0,4,0,0,
32,4,0,4,1,
33,0,4,5,1,
34,4,5,2,0,
35,5,2,0,0,
36,2,0,3,0,
37,0,3,5,0,
38,3,5,2,0,
39,5,2,5,1,
40,2,5,2,0,
41,5,2,5,1,
42,2,5,3,1,
43,5,3,3,1,
44,3,3,4,1,
45,3,4,4,0,
46,4,4,0,0,
47,4,0,1,1,
48,0,1,4,1,
49,1,4,3,1,
50,4,3,2,0,
51,3,2,3,0,
52,2,3,4,0,
53,3,4,1,-1,
54,4,1,4,0,
55,1,4,3,0,
56,4,3,0,0,
57,3,0,0,0,
58,0,0,4,-1,
59,0,4,5,1,
60,4,5,4,0,
61,5,4,0,0,
62,4,0,1,0,
63,0,1,2,1,
64,1,2,5,0,
65,2,5,2,0,
66,5,2,5,-1,
67,2,5,3,0,
68,5,3,5,0,
69,3,5,2,0,
70,5,2,5,1,
71,2,5,2,1,
72,5,2,3,0,
73,2,3,4,-1,
74,3,4,0,1,
75,4,0,0,0,
76,0,0,3,0,
77,0,3,2,0,
78,3,2,3,0,
79,2,3,4,1,
80,3,4,0,1,
81,4,0,1,0,
82,0,1,5,0,
83,1,5,4,1,
84,5,4,0,1,
85,4,0,0,1,
86,0,0,5,-1,
87,0,5,0,1,
88,5,0,3,0,
89,0,3,0,1,
90,3,0,2,1,
91,0,2,0,1,
92,2,0,5,0,
93,0,5,2,0,
94,5,2,1,0,
95,2,1,2,0,
96,1,2,1,1,
97,2,1,0,0,
98,1,0,0,1,
99,0,0,0,1,
100,0,0,3,1,
101,0,3,3,1,
102,3,3,4,1,
103,3,4,2,0,
104,4,2,3,1,
105,2,3,4,-1,
106,3,4,0,0,
107,4,0,0,0,
108,0,0,3,1,
109,0,3,3,0,
110,3,3,5,0,
111,3,5,4,1,
112,5,4,2,0,
113,4,2,4,1,
114,2,4,4,0,
115,4,4,4,0,
116,4,4,5,1,
117,4,5,1,1,
118,5,1,1,1,
119,1,1,0,1,
120,1,0,1,0,
121,0,1,3,1,
122,1,3,3,1,
123,3,3,2,1,
124,3,2,1,1,
125,2,1,4,0,
126,1,4,0,1,
127,4,0,2,1,
128,0,2,4,0,
129,2,4,4,0,
130,4,4,0,0,
131,4,0,2,0,
132,0,2,4,1,
133,2,4,2,0,
134,4,2,1,0,
135,2,1,2,1,
136,1,2,1,0,
137,2,1,2,1,
138,1,2,3,0,
139,2,3,3,1,
140,3,3,2,1,
141,3,2,1,1,
142,2,1,2,0,
