,s-2,s-1,a,r,none
0,1,2,2,0,
1,2,2,4,1,
2,2,4,3,-1,
3,4,3,3,1,
4,3,3,1,0,
5,3,1,5,1,
6,1,5,0,1,
7,5,0,3,0,
8,0,3,4,-1,
9,3,4,1,1,
10,4,1,0,1,
11,1,0,1,0,
12,0,1,5,-1,
13,1,5,4,0,
14,5,4,0,0,
15,4,0,1,1,
16,0,1,3,0,
17,1,3,4,0,
18,3,4,2,-1,
19,4,2,1,1,
20,2,1,4,0,
21,1,4,1,1,
22,4,1,4,0,
23,1,4,0,1,
24,4,0,5,0,
25,0,5,1,0,
26,5,1,0,1,
27,1,0,2,1,
28,0,2,0,0,
29,2,0,3,0,
30,0,3,0,1,
31,3,0,5,0,
32,0,5,1,0,
33,5,1,2,1,
34,1,2,4,1,
35,2,4,5,0,
36,4,5,0,1,
37,5,0,4,0,
38,0,4,3,1,
39,4,3,1,0,
40,3,1,2,1,
41,1,2,4,0,
42,2,4,5,1,
43,4,5,2,1,
44,5,2,0,0,
45,2,0,3,1,
46,0,3,0,1,
47,3,0,2,0,
48,0,2,3,0,
49,2,3,3,0,
50,3,3,5,0,
51,3,5,4,-1,
52,5,4,4,0,
53,4,4,2,0,
54,4,2,4,1,
55,2,4,1,1,
56,4,1,4,-1,
57,1,4,4,0,
58,4,4,5,1,
59,4,5,2,1,
60,5,2,0,1,
61,2,0,3,0,
62,0,3,0,1,
63,3,0,4,1,
64,0,4,1,1,
65,4,1,4,1,
66,1,4,2,0,
67,4,2,0,1,
68,2,0,1,0,
69,0,1,5,0,
70,1,5,0,1,
71,5,0,5,0,
72,0,5,1,0,
73,5,1,4,-1,
74,1,4,1,1,
75,4,1,4,0,
76,1,4,2,1,
77,4,2,0,0,
78,2,0,3,0,
79,0,3,3,0,
80,3,3,5,0,
81,3,5,1,0,
82,5,1,5,0,
83,1,5,4,0,
84,5,4,4,0,
85,4,4,2,1,
86,4,2,2,0,
87,2,2,0,0,
88,2,0,1,1,
89,0,1,0,1,
90,1,0,4,0,
91,0,4,4,0,
92,4,4,3,1,
93,4,3,2,0,
94,3,2,0,1,
95,2,0,2,0,
96,0,2,4,1,
97,2,4,3,1,
98,4,3,1,0,
99,3,1,1,0,
100,1,1,4,0,
101,1,4,3,0,
102,4,3,5,-1,
103,3,5,3,1,
104,5,3,5,-1,
105,3,5,2,0,
106,5,2,5,1,
107,2,5,1,1,
108,5,1,2,1,
109,1,2,3,0,
110,2,3,5,1,
111,3,5,0,0,
112,5,0,5,1,
113,0,5,4,-1,
114,5,4,5,-1,
115,4,5,4,0,
116,5,4,3,1,
117,4,3,0,1,
118,3,0,4,1,
119,0,4,0,0,
120,4,0,4,1,
121,0,4,3,0,
122,4,3,0,1,
123,3,0,0,1,
124,0,0,5,0,
125,0,5,3,0,
126,5,3,2,1,
127,3,2,5,0,
128,2,5,4,-1,
129,5,4,0,-1,
130,4,0,3,1,
131,0,3,0,0,
132,3,0,5,1,
133,0,5,4,-1,
134,5,4,3,1,
135,4,3,4,0,
136,3,4,0,1,
137,4,0,4,-1,
138,0,4,3,0,
139,4,3,0,0,
140,3,0,5,1,
141,0,5,1,0,
142,5,1,2,-1,
143,1,2,2,1,
144,2,2,1,0,
145,2,1,0,1,
146,1,0,0,1,
147,0,0,3,-1,
148,0,3,4,-1,
149,3,4,3,1,
150,4,3,5,0,
151,3,5,3,0,
152,5,3,0,1,
153,3,0,5,1,
154,0,5,0,0,
155,5,0,4,0,
156,0,4,1,1,
157,4,1,0,1,
158,1,0,4,0,
159,0,4,5,1,
160,4,5,2,1,
161,5,2,0,0,
162,2,0,1,1,
163,0,1,0,1,
164,1,0,4,0,
165,0,4,1,1,
166,4,1,0,1,
167,1,0,4,0,
168,0,4,2,0,
169,4,2,0,0,
170,2,0,3,0,
171,0,3,0,0,
172,3,0,0,1,
173,0,0,0,1,
174,0,0,3,0,
175,0,3,0,1,
176,3,0,0,1,
177,0,0,5,-1,
178,0,5,1,0,
179,5,1,3,0,
180,1,3,4,1,
181,3,4,4,0,
182,4,4,3,1,
183,4,3,0,0,
184,3,0,0,1,
185,0,0,3,-1,
186,0,3,5,1,
187,3,5,4,1,
188,5,4,0,1,
189,4,0,2,0,
190,0,2,4,1,
191,2,4,0,1,
192,4,0,5,1,
193,0,5,2,1,
194,5,2,4,-1,
195,2,4,3,0,
196,4,3,3,0,
