,s-2,s-1,a,r,none
0,3,2,2,0,
1,2,2,4,0,
2,2,4,1,0,
3,4,1,0,1,
4,1,0,0,1,
5,0,0,4,0,
6,0,4,1,1,
7,4,1,5,1,
8,1,5,1,0,
9,5,1,2,0,
10,1,2,1,1,
11,2,1,2,1,
12,1,2,1,0,
13,2,1,2,1,
14,1,2,1,0,
15,2,1,0,1,
16,1,0,4,0,
17,0,4,1,0,
18,4,1,2,0,
19,1,2,1,1,
20,2,1,4,-1,
21,1,4,0,0,
22,4,0,1,0,
23,0,1,0,0,
24,1,0,4,1,
25,0,4,1,0,
26,4,1,5,0,
27,1,5,5,0,
28,5,5,5,0,
29,5,5,3,0,
30,5,3,1,-1,
31,3,1,3,0,
32,1,3,4,1,
33,3,4,4,0,
34,4,4,4,0,
35,4,4,1,0,
36,4,1,0,0,
37,1,0,0,1,
38,0,0,5,0,
39,0,5,0,0,
40,5,0,1,1,
41,0,1,1,0,
42,1,1,3,0,
43,1,3,4,0,
44,3,4,5,0,
45,4,5,5,0,
46,5,5,0,0,
47,5,0,2,0,
48,0,2,1,1,
49,2,1,3,0,
50,1,3,3,1,
51,3,3,4,1,
52,3,4,1,0,
53,4,1,0,0,
54,1,0,2,0,
55,0,2,2,0,
56,2,2,4,1,
57,2,4,1,1,
58,4,1,3,-1,
59,1,3,4,0,
60,3,4,4,0,
61,4,4,3,0,
62,4,3,4,0,
63,3,4,2,1,
64,4,2,2,0,
65,2,2,2,0,
66,2,2,3,1,
67,2,3,0,1,
68,3,0,4,0,
69,0,4,3,0,
70,4,3,1,0,
71,3,1,4,1,
72,1,4,2,1,
73,4,2,1,1,
74,2,1,0,1,
75,1,0,5,0,
76,0,5,4,0,
77,5,4,2,1,
78,4,2,2,0,
79,2,2,0,0,
80,2,0,4,0,
81,0,4,2,-1,
82,4,2,3,0,
83,2,3,5,0,
84,3,5,2,0,
85,5,2,1,0,
86,2,1,0,0,
87,1,0,0,1,
88,0,0,5,-1,
89,0,5,1,1,
90,5,1,0,1,
91,1,0,5,0,
92,0,5,5,0,
93,5,5,1,0,
94,5,1,1,1,
95,1,1,5,0,
96,1,5,5,0,
97,5,5,3,1,
98,5,3,0,1,
99,3,0,5,1,
100,0,5,1,1,
101,5,1,1,1,
102,1,1,4,1,
103,1,4,4,0,
104,4,4,3,0,
105,4,3,1,0,
106,3,1,4,-1,
107,1,4,2,1,
108,4,2,3,1,
109,2,3,1,1,
110,3,1,2,0,
111,1,2,5,0,
112,2,5,0,1,
113,5,0,3,1,
114,0,3,4,1,
115,3,4,1,1,
116,4,1,0,1,
117,1,0,3,0,
118,0,3,4,0,
119,3,4,0,0,
120,4,0,0,1,
121,0,0,1,0,
122,0,1,4,-1,
123,1,4,5,1,
124,4,5,2,1,
125,5,2,0,0,
126,2,0,1,0,
127,0,1,3,1,
128,1,3,5,0,
129,3,5,1,0,
130,5,1,1,1,
131,1,1,4,0,
132,1,4,5,0,
133,4,5,2,0,
134,5,2,5,0,
135,2,5,1,0,
136,5,1,1,-1,
137,1,1,3,1,
138,1,3,0,1,
139,3,0,2,1,
140,0,2,5,0,
141,2,5,0,1,
142,5,0,3,1,
143,0,3,5,0,
144,3,5,0,1,
145,5,0,3,1,
146,0,3,4,-1,
147,3,4,4,0,
148,4,4,0,1,
149,4,0,1,1,
150,0,1,2,0,
151,1,2,0,1,
152,2,0,2,1,
153,0,2,1,1,
154,2,1,1,1,
155,1,1,5,0,
156,1,5,2,0,
157,5,2,2,0,
158,2,2,3,1,
159,2,3,0,1,
160,3,0,3,1,
161,0,3,1,1,
162,3,1,4,1,
163,1,4,5,-1,
164,4,5,2,-1,
165,5,2,2,0,
166,2,2,3,0,
167,2,3,3,1,
168,3,3,5,-1,
169,3,5,5,0,
170,5,5,3,1,
171,5,3,5,0,
172,3,5,5,0,
173,5,5,2,1,
174,5,2,0,0,
175,2,0,2,0,
176,0,2,1,-1,
177,2,1,0,1,
178,1,0,4,0,
179,0,4,5,0,
180,4,5,4,1,
181,5,4,5,-1,
182,4,5,2,0,
183,5,2,5,-1,
184,2,5,0,1,
185,5,0,4,1,
186,0,4,2,0,
187,4,2,5,1,
188,2,5,4,1,
189,5,4,3,-1,
190,4,3,0,0,
191,3,0,5,1,
192,0,5,2,0,
193,5,2,2,0,
194,2,2,1,0,
195,2,1,1,-1,
196,1,1,3,0,
197,1,3,4,0,
198,3,4,1,0,
199,4,1,2,0,
200,1,2,2,0,
201,2,2,0,1,
202,2,0,3,0,
203,0,3,2,1,
204,3,2,0,0,
205,2,0,5,0,
206,0,5,1,0,
207,5,1,5,1,
208,1,5,1,0,
209,5,1,5,1,
210,1,5,3,0,
211,5,3,4,0,
212,3,4,5,0,
213,4,5,0,0,
214,5,0,3,1,
215,0,3,1,0,
216,3,1,2,1,
217,1,2,4,1,
218,2,4,1,1,
219,4,1,0,1,
220,1,0,3,1,
221,0,3,3,0,
222,3,3,2,1,
223,3,2,1,0,
224,2,1,1,1,
225,1,1,1,1,
226,1,1,5,1,
227,1,5,5,0,
228,5,5,0,0,
229,5,0,4,0,
230,0,4,1,-1,
231,4,1,0,1,
232,1,0,4,0,
233,0,4,4,0,
234,4,4,1,1,
235,4,1,0,1,
236,1,0,5,1,
237,0,5,4,-1,
238,5,4,4,0,
239,4,4,4,0,
240,4,4,2,1,
241,4,2,1,0,
242,2,1,4,1,
243,1,4,4,0,
244,4,4,2,0,
245,4,2,2,0,
246,2,2,1,1,
247,2,1,2,1,
248,1,2,0,0,
249,2,0,2,1,
250,0,2,2,1,
251,2,2,5,1,
252,2,5,5,0,
253,5,5,3,-1,
254,5,3,2,1,
255,3,2,2,1,
256,2,2,5,1,
257,2,5,0,0,
258,5,0,3,1,
259,0,3,2,0,
260,3,2,2,0,
261,2,2,1,0,
262,2,1,0,1,
263,1,0,5,0,
264,0,5,3,1,
265,5,3,0,1,
266,3,0,2,0,
267,0,2,4,1,
268,2,4,5,0,
269,4,5,3,0,
270,5,3,1,-1,
271,3,1,2,0,
272,1,2,4,-1,
