,s-2,s-1,a,r,none
0,3,0,0,1,
1,0,0,0,1,
2,0,0,3,1,
3,0,3,0,0,
4,3,0,1,0,
5,0,1,0,0,
6,1,0,2,1,
7,0,2,1,1,
8,2,1,0,1,
9,1,0,2,1,
10,0,2,4,0,
11,2,4,0,0,
12,4,0,0,1,
13,0,0,5,-1,
14,0,5,4,1,
15,5,4,0,1,
16,4,0,4,-1,
17,0,4,1,1,
18,4,1,1,0,
19,1,1,4,1,
20,1,4,3,0,
21,4,3,4,1,
22,3,4,4,0,
23,4,4,5,0,
24,4,5,5,0,
25,5,5,2,0,
26,5,2,3,0,
27,2,3,3,1,
28,3,3,0,1,
29,3,0,1,0,
30,0,1,0,0,
31,1,0,1,0,
32,0,1,1,1,
33,1,1,1,0,
34,1,1,5,0,
35,1,5,0,0,
36,5,0,2,1,
37,0,2,1,0,
38,2,1,5,0,
39,1,5,3,1,
40,5,3,0,0,
41,3,0,2,0,
42,0,2,1,0,
43,2,1,3,0,
44,1,3,2,0,
45,3,2,1,1,
46,2,1,5,0,
47,1,5,0,1,
48,5,0,4,0,
49,0,4,4,0,
50,4,4,3,-1,
51,4,3,3,0,
52,3,3,4,0,
53,3,4,0,1,
54,4,0,3,1,
55,0,3,1,-1,
56,3,1,3,0,
57,1,3,4,1,
58,3,4,0,1,
59,4,0,3,1,
60,0,3,2,1,
61,3,2,1,1,
62,2,1,5,1,
63,1,5,3,0,
64,5,3,2,0,
65,3,2,3,0,
66,2,3,2,0,
67,3,2,4,1,
68,2,4,1,0,
69,4,1,2,1,
70,1,2,0,0,
71,2,0,4,0,
72,0,4,3,0,
73,4,3,5,1,
74,3,5,3,-1,
75,5,3,4,0,
76,3,4,0,1,
77,4,0,0,1,
78,0,0,3,0,
79,0,3,3,1,
80,3,3,3,0,
81,3,3,0,0,
82,3,0,4,0,
83,0,4,4,0,
84,4,4,0,1,
85,4,0,3,-1,
86,0,3,2,1,
87,3,2,1,0,
88,2,1,2,1,
89,1,2,2,0,
90,2,2,3,0,
91,2,3,3,1,
92,3,3,1,0,
93,3,1,5,0,
94,1,5,0,1,
95,5,0,3,0,
96,0,3,3,0,
97,3,3,5,0,
98,3,5,2,1,
99,5,2,2,0,
100,2,2,3,0,
101,2,3,2,0,
102,3,2,2,0,
103,2,2,0,0,
104,2,0,5,1,
105,0,5,2,1,
106,5,2,3,-1,
107,2,3,3,0,
108,3,3,1,0,
109,3,1,5,0,
110,1,5,5,0,
111,5,5,1,0,
112,5,1,5,1,
113,1,5,1,0,
114,5,1,4,1,
115,1,4,5,0,
116,4,5,1,0,
117,5,1,2,1,
118,1,2,5,0,
119,2,5,4,1,
120,5,4,3,1,
121,4,3,5,1,
122,3,5,1,1,
123,5,1,5,0,
124,1,5,3,1,
125,5,3,4,1,
126,3,4,0,1,
127,4,0,3,1,
128,0,3,3,1,
129,3,3,1,0,
130,3,1,4,0,
131,1,4,1,1,
132,4,1,3,0,
133,1,3,1,0,
134,3,1,3,1,
135,1,3,4,0,
136,3,4,2,0,
137,4,2,5,-1,
138,2,5,4,1,
139,5,4,3,0,
140,4,3,5,1,
141,3,5,0,1,
142,5,0,2,1,
143,0,2,3,0,
144,2,3,5,1,
145,3,5,4,0,
146,5,4,4,0,
147,4,4,1,0,
148,4,1,3,0,
149,1,3,3,1,
150,3,3,0,0,
151,3,0,1,0,
152,0,1,4,1,
153,1,4,1,1,
154,4,1,5,0,
155,1,5,0,1,
156,5,0,2,1,
157,0,2,5,1,
158,2,5,4,1,
159,5,4,3,0,
160,4,3,2,0,
161,3,2,1,-1,
162,2,1,5,-1,
163,1,5,2,0,
164,5,2,0,1,
165,2,0,3,0,
166,0,3,0,1,
167,3,0,0,0,
168,0,0,0,1,
169,0,0,2,0,
170,0,2,1,1,
171,2,1,1,-1,
172,1,1,4,1,
173,1,4,0,1,
174,4,0,2,0,
175,0,2,3,0,
176,2,3,5,1,
177,3,5,1,1,
178,5,1,4,-1,
179,1,4,1,0,
180,4,1,4,-1,
181,1,4,0,1,
182,4,0,5,1,
183,0,5,0,1,
184,5,0,5,1,
185,0,5,3,0,
186,5,3,2,0,
187,3,2,1,0,
188,2,1,0,0,
189,1,0,2,1,
190,0,2,1,0,
191,2,1,3,0,
192,1,3,3,1,
193,3,3,5,0,
194,3,5,0,1,
195,5,0,2,1,
196,0,2,1,0,
197,2,1,0,1,
198,1,0,5,1,
199,0,5,5,0,
200,5,5,1,1,
201,5,1,0,1,
202,1,0,2,0,
203,0,2,1,1,
204,2,1,0,1,
205,1,0,5,0,
206,0,5,4,0,
207,5,4,1,1,
208,4,1,2,0,
209,1,2,5,0,
210,2,5,4,1,
211,5,4,4,0,
212,4,4,0,1,
213,4,0,3,-1,
214,0,3,3,1,
215,3,3,3,0,
216,3,3,2,0,
217,3,2,2,0,
218,2,2,5,1,
219,2,5,0,1,
220,5,0,1,0,
221,0,1,1,1,
222,1,1,4,1,
223,1,4,3,0,
224,4,3,4,0,
225,3,4,0,0,
226,4,0,5,0,
227,0,5,1,0,
228,5,1,5,-1,
229,1,5,0,1,
230,5,0,4,0,
231,0,4,1,0,
232,4,1,5,1,
233,1,5,1,1,
234,5,1,5,1,
235,1,5,0,0,
236,5,0,0,1,
237,0,0,1,-1,
238,0,1,1,0,
239,1,1,4,1,
240,1,4,0,0,
241,4,0,3,1,
242,0,3,3,0,
243,3,3,5,1,
244,3,5,0,0,
245,5,0,5,1,
246,0,5,2,0,
247,5,2,4,1,
248,2,4,5,-1,
249,4,5,5,0,
250,5,5,5,0,
251,5,5,2,0,
252,5,2,2,0,
253,2,2,2,0,
254,2,2,3,0,
255,2,3,3,0,
256,3,3,0,0,
257,3,0,5,1,
258,0,5,0,1,
259,5,0,1,0,
260,0,1,5,1,
261,1,5,0,1,
262,5,0,5,1,
263,0,5,4,0,
264,5,4,0,1,
265,4,0,3,0,
266,0,3,2,1,
267,3,2,2,0,
268,2,2,4,0,
269,2,4,2,0,
270,4,2,2,0,
271,2,2,2,0,
272,2,2,5,1,
273,2,5,4,1,
274,5,4,4,0,
275,4,4,1,1,
276,4,1,3,1,
277,1,3,3,0,
278,3,3,1,1,
279,3,1,1,1,
280,1,1,1,1,
281,1,1,4,0,
282,1,4,1,0,
283,4,1,0,-1,
284,1,0,0,1,
285,0,0,4,0,
286,0,4,1,1,
287,4,1,3,0,
288,1,3,5,0,
289,3,5,4,0,
290,5,4,5,0,
291,4,5,5,0,
292,5,5,4,-1,
293,5,4,0,0,
294,4,0,1,0,
295,0,1,5,1,
296,1,5,5,0,
297,5,5,2,0,
298,5,2,5,1,
299,2,5,1,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
