,s-2,s-1,a,r,none
0,0,4,1,-1,
1,4,1,3,0,
2,1,3,3,0,
3,3,3,3,0,
4,3,3,1,0,
5,3,1,5,0,
6,1,5,1,1,
7,5,1,0,1,
8,1,0,3,-1,
9,0,3,3,0,
10,3,3,2,-1,
11,3,2,4,0,
12,2,4,1,1,
13,4,1,0,0,
14,1,0,1,0,
15,0,1,0,1,
16,1,0,4,1,
17,0,4,0,1,
18,4,0,4,-1,
19,0,4,0,0,
20,4,0,3,0,
21,0,3,0,1,
22,3,0,2,1,
23,0,2,3,1,
24,2,3,5,0,
25,3,5,2,0,
26,5,2,0,0,
27,2,0,0,1,
28,0,0,5,-1,
29,0,5,3,0,
30,5,3,3,0,
31,3,3,1,0,
32,3,1,5,1,
33,1,5,1,1,
34,5,1,4,0,
35,1,4,1,1,
36,4,1,3,-1,
37,1,3,3,0,
38,3,3,1,0,
39,3,1,3,0,
40,1,3,2,1,
41,3,2,5,0,
42,2,5,0,1,
43,5,0,3,0,
44,0,3,3,1,
45,3,3,1,0,
46,3,1,0,1,
47,1,0,3,0,
48,0,3,3,1,
49,3,3,5,1,
50,3,5,4,0,
51,5,4,2,1,
52,4,2,3,1,
53,2,3,2,0,
54,3,2,0,0,
55,2,0,0,1,
56,0,0,3,-1,
57,0,3,3,0,
58,3,3,3,0,
59,3,3,4,0,
60,3,4,4,0,
61,4,4,0,1,
62,4,0,3,1,
63,0,3,3,0,
64,3,3,0,1,
65,3,0,3,0,
66,0,3,0,0,
67,3,0,3,1,
68,0,3,5,1,
69,3,5,5,0,
70,5,5,5,0,
71,5,5,5,0,
72,5,5,4,1,
73,5,4,2,1,
74,4,2,3,1,
75,2,3,5,0,
76,3,5,4,1,
77,5,4,2,0,
78,4,2,5,1,
79,2,5,2,1,
80,5,2,5,1,
81,2,5,5,0,
82,5,5,3,1,
83,5,3,1,0,
84,3,1,5,0,
85,1,5,1,0,
86,5,1,3,1,
87,1,3,4,1,
88,3,4,1,1,
89,4,1,3,1,
90,1,3,2,0,
91,3,2,1,1,
92,2,1,5,0,
93,1,5,5,0,
94,5,5,5,0,
95,5,5,5,0,
96,5,5,5,0,
97,5,5,4,0,
98,5,4,3,0,
99,4,3,2,0,
100,3,2,2,0,
101,2,2,3,0,
102,2,3,5,0,
103,3,5,5,0,
104,5,5,3,1,
105,5,3,1,1,
106,3,1,3,0,
107,1,3,3,0,
108,3,3,5,1,
109,3,5,4,-1,
110,5,4,0,1,
111,4,0,3,-1,
112,0,3,0,1,
113,3,0,3,0,
114,0,3,3,1,
115,3,3,5,0,
116,3,5,3,1,
117,5,3,0,1,
118,3,0,1,1,
