,s-2,s-1,a,r,none
0,5,5,0,1,
1,5,0,1,0,
2,0,1,3,0,
3,1,3,1,1,
4,3,1,1,-1,
5,1,1,3,1,
6,1,3,4,-1,
7,3,4,5,0,
8,4,5,4,1,
9,5,4,2,1,
10,4,2,1,1,
11,2,1,4,1,
12,1,4,5,0,
13,4,5,4,1,
14,5,4,1,0,
15,4,1,4,1,
16,1,4,4,0,
17,4,4,4,0,
18,4,4,0,1,
19,4,0,0,0,
20,0,0,5,1,
21,0,5,5,0,
22,5,5,2,0,
23,5,2,2,0,
24,2,2,3,0,
25,2,3,0,1,
26,3,0,0,1,
27,0,0,4,0,
28,0,4,4,0,
29,4,4,2,0,
30,4,2,1,0,
31,2,1,0,1,
32,1,0,1,-1,
33,0,1,3,1,
34,1,3,3,0,
35,3,3,0,-1,
36,3,0,5,1,
37,0,5,1,1,
38,5,1,2,0,
39,1,2,5,1,
40,2,5,3,1,
41,5,3,5,0,
42,3,5,0,1,
43,5,0,3,-1,
44,0,3,3,0,
45,3,3,1,1,
46,3,1,4,0,
47,1,4,2,1,
48,4,2,2,0,
49,2,2,3,0,
50,2,3,2,1,
51,3,2,1,0,
52,2,1,0,0,
53,1,0,3,1,
54,0,3,0,0,
55,3,0,5,1,
56,0,5,0,0,
57,5,0,1,1,
58,0,1,4,0,
59,1,4,3,0,
60,4,3,4,1,
61,3,4,0,1,
62,4,0,2,1,
63,0,2,4,1,
64,2,4,0,1,
65,4,0,5,1,
66,0,5,2,1,
67,5,2,5,1,
68,2,5,2,1,
69,5,2,4,0,
70,2,4,1,0,
71,4,1,4,1,
72,1,4,2,1,
73,4,2,1,0,
74,2,1,1,-1,
75,1,1,3,1,
76,1,3,1,0,
77,3,1,3,0,
78,1,3,1,1,
79,3,1,1,1,
80,1,1,3,1,
81,1,3,1,0,
82,3,1,5,0,
83,1,5,3,-1,
84,5,3,0,0,
85,3,0,5,1,
86,0,5,3,-1,
87,5,3,4,1,
88,3,4,5,1,
89,4,5,1,0,
90,5,1,5,-1,
91,1,5,3,1,
92,5,3,4,1,
93,3,4,5,1,
94,4,5,4,-1,
95,5,4,1,1,
96,4,1,0,0,
97,1,0,3,1,
98,0,3,4,0,
99,3,4,0,1,
100,4,0,5,1,
101,0,5,5,0,
102,5,5,5,0,
103,5,5,0,1,
104,5,0,2,0,
105,0,2,3,0,
106,2,3,2,-1,
107,3,2,4,-1,
108,2,4,3,0,
109,4,3,3,0,
110,3,3,5,0,
111,3,5,0,1,
112,5,0,2,1,
113,0,2,3,1,
114,2,3,3,1,
115,3,3,4,1,
116,3,4,3,0,
117,4,3,5,0,
118,3,5,0,1,
119,5,0,1,0,
120,0,1,4,1,
121,1,4,0,-1,
122,4,0,1,1,
123,0,1,5,-1,
124,1,5,1,0,
125,5,1,5,1,
126,1,5,3,-1,
