,s-2,s-1,a,r,none
0,0,5,0,1,
1,5,0,2,1,
2,0,2,1,0,
3,2,1,5,1,
4,1,5,3,0,
5,5,3,1,0,
6,3,1,3,0,
7,1,3,3,1,
8,3,3,1,0,
9,3,1,4,1,
10,1,4,4,0,
11,4,4,4,0,
12,4,4,3,0,
13,4,3,5,1,
14,3,5,3,1,
15,5,3,2,1,
16,3,2,1,0,
17,2,1,0,1,
18,1,0,2,0,
19,0,2,5,1,
20,2,5,3,1,
21,5,3,4,1,
22,3,4,4,0,
23,4,4,0,1,
24,4,0,5,0,
25,0,5,4,0,
26,5,4,3,0,
27,4,3,2,0,
28,3,2,4,0,
29,2,4,3,1,
30,4,3,5,-1,
31,3,5,5,0,
32,5,5,0,0,
33,5,0,1,0,
34,0,1,1,1,
35,1,1,5,0,
36,1,5,1,0,
37,5,1,4,0,
38,1,4,2,1,
39,4,2,2,0,
40,2,2,4,0,
41,2,4,4,0,
42,4,4,5,1,
43,4,5,3,-1,
44,5,3,3,0,
45,3,3,2,1,
46,3,2,5,1,
47,2,5,1,1,
48,5,1,5,-1,
49,1,5,1,0,
50,5,1,0,1,
51,1,0,2,0,
52,0,2,3,1,
53,2,3,1,0,
54,3,1,3,0,
55,1,3,0,0,
56,3,0,4,0,
57,0,4,2,1,
58,4,2,5,0,
59,2,5,4,0,
60,5,4,2,1,
61,4,2,5,0,
62,2,5,5,0,
63,5,5,2,1,
64,5,2,3,1,
65,2,3,5,1,
66,3,5,5,0,
67,5,5,4,0,
68,5,4,4,0,
69,4,4,2,1,
70,4,2,3,0,
71,2,3,3,0,
72,3,3,2,0,
73,3,2,2,0,
74,2,2,1,1,
75,2,1,5,1,
76,1,5,4,-1,
77,5,4,3,0,
78,4,3,5,0,
79,3,5,5,0,
80,5,5,2,1,
81,5,2,2,0,
82,2,2,5,1,
83,2,5,3,1,
84,5,3,4,1,
85,3,4,0,1,
86,4,0,4,0,
87,0,4,2,0,
88,4,2,4,1,
89,2,4,0,1,
90,4,0,1,-1,
91,0,1,4,1,
92,1,4,2,1,
93,4,2,0,1,
94,2,0,4,0,
95,0,4,2,1,
96,4,2,4,0,
97,2,4,3,0,
98,4,3,2,0,
99,3,2,4,0,
100,2,4,2,1,
101,4,2,5,0,
102,2,5,4,-1,
103,5,4,2,0,
104,4,2,3,1,
105,2,3,0,0,
106,3,0,5,0,
107,0,5,1,1,
108,5,1,0,1,
109,1,0,3,0,
110,0,3,4,0,
111,3,4,0,0,
112,4,0,4,0,
113,0,4,5,0,
114,4,5,1,1,
115,5,1,0,1,
116,1,0,5,0,
117,0,5,5,0,
118,5,5,1,0,
119,5,1,3,0,
120,1,3,5,-1,
121,3,5,4,0,
122,5,4,4,0,
123,4,4,0,0,
124,4,0,3,0,
125,0,3,3,1,
126,3,3,5,1,
127,3,5,2,1,
128,5,2,4,0,
129,2,4,2,1,
130,4,2,5,1,
131,2,5,3,1,
132,5,3,5,0,
133,3,5,2,1,
134,5,2,5,1,
135,2,5,3,1,
136,5,3,2,0,
137,3,2,5,0,
138,2,5,1,1,
139,5,1,0,0,
140,1,0,2,0,
141,0,2,3,0,
142,2,3,0,1,
143,3,0,1,0,
144,0,1,4,0,
145,1,4,2,0,
146,4,2,0,1,
147,2,0,0,1,
148,0,0,5,0,
149,0,5,4,0,
150,5,4,4,0,
151,4,4,5,-1,
152,4,5,1,0,
153,5,1,0,1,
154,1,0,4,0,
155,0,4,2,0,
156,4,2,3,0,
157,2,3,2,0,
158,3,2,0,0,
159,2,0,1,0,
160,0,1,1,1,
161,1,1,1,-1,
162,1,1,4,-1,
163,1,4,1,0,
164,4,1,0,0,
165,1,0,4,1,
166,0,4,0,1,
167,4,0,1,1,
168,0,1,0,0,
169,1,0,5,1,
170,0,5,5,0,
171,5,5,2,0,
172,5,2,1,0,
173,2,1,0,0,
174,1,0,0,1,
175,0,0,1,0,
176,0,1,1,1,
177,1,1,1,0,
178,1,1,2,1,
179,1,2,3,0,
180,2,3,3,0,
181,3,3,2,0,
182,3,2,1,1,
183,2,1,2,1,
184,1,2,1,-1,
185,2,1,1,-1,
186,1,1,2,1,
187,1,2,1,0,
188,2,1,2,0,
189,1,2,5,-1,
190,2,5,1,0,
191,5,1,2,0,
192,1,2,1,0,
193,2,1,5,1,
194,1,5,5,0,
195,5,5,2,0,
196,5,2,3,-1,
197,2,3,5,0,
198,3,5,1,0,
199,5,1,0,1,
200,1,0,1,0,
201,0,1,1,0,
202,1,1,2,0,
203,1,2,4,-1,
204,2,4,1,0,
205,4,1,2,0,
206,1,2,0,0,
207,2,0,5,1,
208,0,5,0,0,
209,5,0,0,1,
210,0,0,5,0,
211,0,5,3,1,
212,5,3,2,1,
213,3,2,5,0,
214,2,5,1,0,
215,5,1,0,1,
216,1,0,1,0,
217,0,1,5,-1,
218,1,5,1,1,
219,5,1,0,0,
220,1,0,3,-1,
221,0,3,3,0,
222,3,3,2,0,
223,3,2,1,0,
224,2,1,5,1,
225,1,5,3,-1,
226,5,3,2,-1,
227,3,2,1,1,
228,2,1,5,1,
229,1,5,2,1,
230,5,2,3,1,
231,2,3,3,0,
232,3,3,2,1,
233,3,2,1,0,
234,2,1,5,0,
235,1,5,0,1,
236,5,0,0,1,
237,0,0,1,1,
238,0,1,5,1,
239,1,5,0,1,
240,5,0,2,0,
241,0,2,2,0,
242,2,2,2,0,
243,2,2,5,0,
244,2,5,2,1,
245,5,2,3,0,
246,2,3,4,0,
247,3,4,0,0,
248,4,0,1,1,
249,0,1,1,1,
250,1,1,5,1,
251,1,5,0,0,
252,5,0,5,0,
253,0,5,0,1,
254,5,0,1,0,
255,0,1,1,1,
256,1,1,5,0,
257,1,5,5,0,
258,5,5,1,0,
259,5,1,0,0,
260,1,0,0,1,
261,0,0,1,1,
262,0,1,4,0,
263,1,4,2,0,
264,4,2,4,1,
265,2,4,1,0,
266,4,1,3,0,
267,1,3,4,0,
268,3,4,1,1,
269,4,1,4,1,
270,1,4,2,0,
271,4,2,3,0,
272,2,3,3,1,
273,3,3,2,0,
274,3,2,4,1,
275,2,4,0,1,
