,s-2,s-1,a,r,none
0,0,1,4,1,
1,1,4,0,1,
2,4,0,3,1,
3,0,3,1,1,
4,3,1,2,0,
5,1,2,5,1,
6,2,5,2,0,
7,5,2,4,1,
8,2,4,0,0,
9,4,0,3,0,
10,0,3,4,-1,
11,3,4,0,1,
12,4,0,3,0,
13,0,3,3,1,
14,3,3,1,1,
15,3,1,5,0,
16,1,5,0,1,
17,5,0,2,0,
18,0,2,5,0,
19,2,5,5,0,
20,5,5,1,-1,
21,5,1,3,1,
22,1,3,4,1,
23,3,4,5,0,
24,4,5,0,0,
25,5,0,2,0,
26,0,2,1,0,
27,2,1,4,1,
28,1,4,0,0,
29,4,0,1,0,
30,0,1,0,1,
31,1,0,0,1,
32,0,0,0,1,
33,0,0,1,1,
34,0,1,2,1,
35,1,2,5,1,
36,2,5,0,0,
37,5,0,0,1,
38,0,0,4,1,
39,0,4,0,0,
40,4,0,3,-1,
41,0,3,1,0,
42,3,1,2,1,
43,1,2,4,0,
44,2,4,2,0,
45,4,2,4,1,
46,2,4,4,0,
47,4,4,4,0,
48,4,4,0,1,
49,4,0,4,0,
50,0,4,3,1,
51,4,3,2,0,
52,3,2,4,1,
53,2,4,5,0,
54,4,5,1,0,
55,5,1,3,0,
56,1,3,3,1,
57,3,3,5,1,
58,3,5,1,1,
59,5,1,3,0,
60,1,3,2,0,
61,3,2,2,0,
62,2,2,4,-1,
63,2,4,4,0,
64,4,4,1,-1,
65,4,1,3,0,
66,1,3,4,0,
67,3,4,3,1,
68,4,3,1,0,
69,3,1,2,1,
70,1,2,4,0,
71,2,4,1,1,
72,4,1,5,0,
73,1,5,2,1,
74,5,2,5,1,
75,2,5,1,1,
76,5,1,2,1,
77,1,2,5,1,
78,2,5,0,0,
79,5,0,5,0,
80,0,5,1,1,
81,5,1,1,1,
82,1,1,4,1,
83,1,4,0,1,
84,4,0,3,1,
85,0,3,1,1,
86,3,1,5,0,
87,1,5,3,-1,
88,5,3,4,-1,
89,3,4,3,0,
90,4,3,5,1,
91,3,5,0,1,
92,5,0,0,1,
93,0,0,4,-1,
94,0,4,3,-1,
95,4,3,5,0,
96,3,5,4,1,
97,5,4,0,1,
98,4,0,3,1,
99,0,3,4,-1,
100,3,4,4,0,
101,4,4,0,1,
102,4,0,1,0,
103,0,1,5,0,
104,1,5,5,0,
105,5,5,5,0,
106,5,5,5,0,
107,5,5,2,1,
108,5,2,0,0,
109,2,0,5,0,
110,0,5,1,0,
111,5,1,2,1,
112,1,2,5,0,
113,2,5,5,0,
114,5,5,4,0,
115,5,4,3,1,
116,4,3,2,-1,
117,3,2,0,0,
118,2,0,0,1,
119,0,0,5,1,
120,0,5,5,0,
121,5,5,1,0,
122,5,1,2,1,
123,1,2,3,1,
124,2,3,1,1,
125,3,1,2,0,
126,1,2,1,1,
127,2,1,4,0,
128,1,4,5,-1,
129,4,5,0,0,
130,5,0,0,1,
131,0,0,5,0,
132,0,5,1,0,
133,5,1,3,0,
134,1,3,1,0,
135,3,1,3,0,
136,1,3,0,1,
137,3,0,0,1,
138,0,0,1,0,
139,0,1,4,0,
140,1,4,2,1,
141,4,2,4,1,
142,2,4,2,0,
143,4,2,2,0,
144,2,2,1,1,
145,2,1,5,1,
146,1,5,0,1,
147,5,0,2,1,
148,0,2,4,1,
149,2,4,5,-1,
150,4,5,5,0,
151,5,5,2,0,
152,5,2,4,0,
153,2,4,0,1,
154,4,0,4,0,
155,0,4,5,0,
156,4,5,1,1,
157,5,1,2,0,
158,1,2,3,1,
159,2,3,4,0,
160,3,4,2,0,
161,4,2,1,0,
162,2,1,3,0,
163,1,3,4,-1,
164,3,4,4,0,
165,4,4,2,0,
166,4,2,1,0,
167,2,1,0,1,
168,1,0,0,1,
169,0,0,1,0,
170,0,1,2,0,
171,1,2,5,1,
172,2,5,2,1,
173,5,2,4,0,
174,2,4,0,0,
175,4,0,3,0,
176,0,3,1,1,
177,3,1,2,0,
178,1,2,0,0,
179,2,0,4,1,
180,0,4,5,0,
181,4,5,1,0,
182,5,1,1,1,
183,1,1,3,1,
184,1,3,5,0,
185,3,5,5,0,
186,5,5,2,0,
187,5,2,3,1,
188,2,3,1,1,
189,3,1,3,0,
190,1,3,1,0,
191,3,1,4,0,
192,1,4,3,0,
193,4,3,1,0,
194,3,1,5,0,
195,1,5,1,0,
196,5,1,2,1,
197,1,2,5,1,
198,2,5,1,1,
199,5,1,0,1,
200,1,0,0,1,
201,0,0,0,1,
202,0,0,0,1,
203,0,0,1,1,
204,0,1,0,1,
205,1,0,0,1,
206,0,0,0,1,
207,0,0,0,1,
208,0,0,1,0,
209,0,1,0,1,
210,1,0,0,0,
211,0,0,3,0,
212,0,3,3,1,
213,3,3,2,0,
214,3,2,1,1,
215,2,1,1,-1,
216,1,1,3,-1,
217,1,3,0,0,
218,3,0,5,0,
219,0,5,3,1,
220,5,3,0,0,
221,3,0,3,1,
222,0,3,3,0,
223,3,3,3,0,
224,3,3,1,0,
225,3,1,3,0,
226,1,3,3,0,
227,3,3,1,-1,
228,3,1,0,1,
229,1,0,1,0,
230,0,1,2,1,
231,1,2,5,1,
232,2,5,5,0,
233,5,5,2,0,
234,5,2,0,1,
235,2,0,4,-1,
236,0,4,5,1,
237,4,5,1,1,
238,5,1,2,0,
239,1,2,5,1,
240,2,5,3,1,
241,5,3,2,0,
242,3,2,0,0,
243,2,0,1,1,
244,0,1,5,0,
245,1,5,1,0,
246,5,1,2,0,
247,1,2,0,0,
248,2,0,3,0,
249,0,3,3,1,
250,3,3,5,1,
251,3,5,1,0,
252,5,1,5,1,
253,1,5,5,0,
254,5,5,4,0,
255,5,4,3,1,
256,4,3,3,0,
257,3,3,5,0,
258,3,5,4,0,
259,5,4,3,0,
260,4,3,2,1,
261,3,2,1,0,
262,2,1,5,0,
263,1,5,0,0,
264,5,0,0,1,
265,0,0,4,1,
266,0,4,5,0,
267,4,5,1,0,
268,5,1,4,0,
269,1,4,0,0,
270,4,0,3,1,
271,0,3,0,0,
272,3,0,0,1,
273,0,0,1,0,
274,0,1,0,1,
275,1,0,0,1,
276,0,0,4,0,
277,0,4,0,1,
278,4,0,2,1,
279,0,2,0,0,
280,2,0,1,0,
281,0,1,0,1,
282,1,0,2,0,
283,0,2,0,0,
284,2,0,5,0,
285,0,5,1,0,
286,5,1,2,1,
287,1,2,5,1,
288,2,5,1,0,
289,5,1,2,1,
290,1,2,5,1,
291,2,5,1,-1,
292,5,1,0,1,
293,1,0,0,1,
294,0,0,4,-1,
295,0,4,5,0,
296,4,5,4,1,
297,5,4,0,1,
298,4,0,0,1,
299,0,0,5,-1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
