,s-2,s-1,a,r,none
0,0,4,5,0,
1,4,5,2,1,
2,5,2,4,0,
3,2,4,0,0,
4,4,0,4,-1,
5,0,4,0,1,
6,4,0,3,0,
7,0,3,4,1,
8,3,4,1,0,
9,4,1,1,0,
10,1,1,5,0,
11,1,5,4,0,
12,5,4,2,1,
13,4,2,1,1,
14,2,1,1,0,
15,1,1,5,1,
16,1,5,2,1,
17,5,2,2,0,
18,2,2,1,1,
19,2,1,0,1,
20,1,0,0,1,
21,0,0,0,1,
22,0,0,0,1,
23,0,0,4,0,
24,0,4,5,1,
25,4,5,5,0,
26,5,5,4,-1,
27,5,4,1,0,
28,4,1,5,0,
29,1,5,5,0,
30,5,5,1,0,
31,5,1,3,1,
32,1,3,2,1,
33,3,2,4,1,
34,2,4,2,0,
35,4,2,1,0,
36,2,1,3,0,
37,1,3,4,0,
38,3,4,5,0,
39,4,5,5,0,
40,5,5,5,0,
41,5,5,2,0,
42,5,2,0,0,
43,2,0,2,1,
44,0,2,1,1,
45,2,1,3,0,
46,1,3,3,1,
47,3,3,5,0,
48,3,5,3,0,
49,5,3,1,0,
50,3,1,2,1,
51,1,2,1,1,
52,2,1,3,1,
53,1,3,0,1,
54,3,0,3,1,
55,0,3,4,1,
56,3,4,5,0,
57,4,5,2,1,
58,5,2,3,-1,
59,2,3,5,1,
60,3,5,0,1,
61,5,0,3,1,
62,0,3,5,0,
63,3,5,3,1,
64,5,3,2,0,
65,3,2,1,1,
66,2,1,4,0,
67,1,4,1,0,
68,4,1,2,1,
69,1,2,5,1,
70,2,5,3,1,
71,5,3,5,1,
72,3,5,1,1,
73,5,1,2,1,
74,1,2,5,0,
75,2,5,4,1,
76,5,4,1,0,
77,4,1,1,0,
78,1,1,3,-1,
79,1,3,0,1,
80,3,0,3,0,
81,0,3,1,1,
82,3,1,0,1,
83,1,0,0,1,
84,0,0,2,0,
85,0,2,4,1,
86,2,4,3,-1,
87,4,3,4,1,
88,3,4,2,-1,
89,4,2,0,1,
90,2,0,1,1,
91,0,1,0,0,
92,1,0,1,1,
93,0,1,1,0,
94,1,1,1,0,
95,1,1,5,1,
96,1,5,1,0,
97,5,1,0,0,
98,1,0,3,0,
99,0,3,2,1,
100,3,2,4,-1,
101,2,4,2,1,
102,4,2,1,1,
103,2,1,2,0,
104,1,2,4,1,
105,2,4,4,0,
106,4,4,5,1,
107,4,5,4,1,
108,5,4,3,0,
109,4,3,3,0,
110,3,3,3,0,
111,3,3,2,0,
112,3,2,1,1,
113,2,1,3,1,
114,1,3,0,1,
115,3,0,5,0,
116,0,5,4,1,
117,5,4,1,0,
118,4,1,5,-1,
119,1,5,2,0,
120,5,2,3,1,
121,2,3,2,1,
122,3,2,0,1,
123,2,0,1,-1,
124,0,1,2,1,
125,1,2,5,0,
126,2,5,1,0,
127,5,1,3,0,
128,1,3,0,0,
129,3,0,0,1,
130,0,0,0,1,
131,0,0,2,0,
132,0,2,1,0,
133,2,1,3,1,
134,1,3,3,1,
135,3,3,5,0,
136,3,5,4,1,
137,5,4,2,1,
138,4,2,0,0,
139,2,0,4,1,
140,0,4,1,1,
141,4,1,1,1,
142,1,1,5,-1,
143,1,5,4,0,
144,5,4,2,0,
145,4,2,1,1,
146,2,1,3,-1,
147,1,3,0,1,
148,3,0,3,0,
149,0,3,5,1,
150,3,5,3,0,
151,5,3,2,0,
152,3,2,2,0,
153,2,2,1,0,
154,2,1,0,0,
155,1,0,1,0,
156,0,1,3,1,
157,1,3,3,1,
158,3,3,2,1,
159,3,2,2,0,
160,2,2,4,1,
161,2,4,0,1,
162,4,0,1,0,
163,0,1,2,0,
164,1,2,5,0,
165,2,5,1,-1,
166,5,1,2,1,
167,1,2,1,1,
168,2,1,3,0,
169,1,3,5,1,
170,3,5,1,1,
171,5,1,5,1,
172,1,5,2,0,
173,5,2,5,0,
174,2,5,4,0,
175,5,4,2,1,
176,4,2,4,0,
177,2,4,4,0,
178,4,4,0,1,
179,4,0,2,1,
180,0,2,0,1,
181,2,0,1,0,
182,0,1,2,1,
183,1,2,1,0,
184,2,1,3,0,
185,1,3,2,0,
186,3,2,2,0,
187,2,2,5,-1,
188,2,5,0,1,
189,5,0,2,1,
190,0,2,1,0,
191,2,1,3,0,
192,1,3,2,1,
193,3,2,1,1,
194,2,1,3,1,
195,1,3,3,0,
196,3,3,1,1,
197,3,1,5,1,
198,1,5,4,1,
199,5,4,2,1,
200,4,2,1,0,
201,2,1,1,1,
202,1,1,1,0,
203,1,1,4,1,
204,1,4,4,0,
205,4,4,2,1,
206,4,2,0,0,
207,2,0,2,1,
208,0,2,4,1,
209,2,4,1,1,
210,4,1,5,0,
211,1,5,4,-1,
212,5,4,2,1,
213,4,2,1,0,
214,2,1,3,1,
215,1,3,0,0,
216,3,0,2,0,
217,0,2,0,1,
218,2,0,5,0,
219,0,5,0,1,
220,5,0,4,0,
221,0,4,5,-1,
222,4,5,0,1,
223,5,0,0,1,
224,0,0,5,0,
225,0,5,4,-1,
226,5,4,0,1,
227,4,0,1,1,
228,0,1,1,1,
229,1,1,4,1,
230,1,4,2,1,
231,4,2,2,1,
232,2,2,3,1,
233,2,3,5,0,
234,3,5,1,0,
235,5,1,3,-1,
236,1,3,5,1,
237,3,5,4,0,
238,5,4,2,1,
239,4,2,3,1,
240,2,3,1,1,
241,3,1,1,1,
242,1,1,5,1,
243,1,5,1,1,
244,5,1,2,1,
245,1,2,3,1,
246,2,3,2,0,
247,3,2,1,0,
248,2,1,3,1,
249,1,3,3,1,
250,3,3,2,0,
251,3,2,1,0,
252,2,1,0,1,
253,1,0,1,1,
254,0,1,2,1,
255,1,2,5,0,
256,2,5,1,1,
257,5,1,3,0,
258,1,3,2,1,
259,3,2,4,1,
260,2,4,1,1,
261,4,1,1,-1,
262,1,1,5,-1,
263,1,5,3,-1,
264,5,3,5,1,
265,3,5,4,-1,
266,5,4,2,0,
267,4,2,1,0,
268,2,1,1,1,
269,1,1,4,-1,
270,1,4,3,1,
271,4,3,2,1,
272,3,2,1,0,
273,2,1,0,0,
274,1,0,1,-1,
275,0,1,3,1,
276,1,3,1,-1,
277,3,1,5,0,
278,1,5,0,1,
279,5,0,0,1,
280,0,0,1,1,
281,0,1,2,0,
282,1,2,5,1,
283,2,5,0,1,
284,5,0,0,1,
