,s-2,s-1,a,r,none
0,1,3,1,1,
1,3,1,4,0,
2,1,4,0,1,
3,4,0,2,1,
4,0,2,1,1,
5,2,1,0,-1,
6,1,0,3,0,
7,0,3,5,0,
8,3,5,4,0,
9,5,4,0,0,
10,4,0,5,0,
11,0,5,1,0,
12,5,1,1,0,
13,1,1,2,0,
14,1,2,0,0,
15,2,0,1,0,
16,0,1,3,0,
17,1,3,4,0,
18,3,4,2,1,
19,4,2,0,0,
20,2,0,3,0,
21,0,3,1,0,
22,3,1,2,0,
23,1,2,3,1,
24,2,3,3,1,
25,3,3,0,0,
26,3,0,5,1,
27,0,5,3,0,
28,5,3,5,1,
29,3,5,0,0,
30,5,0,2,1,
31,0,2,1,0,
32,2,1,3,0,
33,1,3,2,0,
34,3,2,0,0,
35,2,0,5,1,
36,0,5,3,0,
37,5,3,4,1,
38,3,4,1,0,
39,4,1,0,1,
40,1,0,1,1,
41,0,1,2,1,
42,1,2,1,0,
43,2,1,3,1,
44,1,3,2,1,
45,3,2,4,0,
46,2,4,1,1,
47,4,1,0,0,
48,1,0,3,1,
49,0,3,1,0,
50,3,1,5,-1,
51,1,5,5,0,
52,5,5,4,-1,
53,5,4,1,1,
54,4,1,4,1,
55,1,4,0,0,
56,4,0,0,1,
57,0,0,3,0,
58,0,3,3,1,
59,3,3,3,0,
60,3,3,0,1,
61,3,0,3,0,
62,0,3,0,1,
63,3,0,1,-1,
64,0,1,5,1,
65,1,5,0,0,
66,5,0,2,0,
67,0,2,4,0,
68,2,4,0,0,
69,4,0,2,-1,
70,0,2,1,0,
71,2,1,1,1,
72,1,1,3,0,
73,1,3,1,1,
74,3,1,3,0,
75,1,3,0,1,
76,3,0,0,1,
77,0,0,1,-1,
78,0,1,1,0,
79,1,1,3,0,
80,1,3,1,0,
81,3,1,0,0,
82,1,0,0,1,
83,0,0,4,1,
84,0,4,2,0,
85,4,2,0,0,
86,2,0,0,1,
87,0,0,0,1,
88,0,0,3,0,
89,0,3,5,0,
90,3,5,2,1,
91,5,2,4,0,
92,2,4,2,0,
93,4,2,2,0,
94,2,2,5,1,
95,2,5,4,-1,
96,5,4,0,1,
97,4,0,0,1,
98,0,0,4,1,
99,0,4,2,1,
100,4,2,4,1,
101,2,4,0,1,
102,4,0,5,1,
103,0,5,2,1,
104,5,2,1,1,
105,2,1,4,1,
106,1,4,3,0,
107,4,3,4,1,
108,3,4,1,1,
109,4,1,5,1,
110,1,5,4,1,
111,5,4,3,-1,
112,4,3,2,1,
113,3,2,2,0,
114,2,2,0,1,
115,2,0,0,1,
116,0,0,4,0,
117,0,4,4,0,
118,4,4,1,1,
119,4,1,5,0,
120,1,5,0,1,
121,5,0,1,1,
122,0,1,4,1,
123,1,4,5,1,
124,4,5,5,0,
125,5,5,1,0,
126,5,1,1,1,
127,1,1,2,1,
128,1,2,0,1,
129,2,0,5,1,
130,0,5,5,0,
131,5,5,5,0,
132,5,5,3,1,
133,5,3,3,0,
134,3,3,4,-1,
135,3,4,5,1,
136,4,5,4,1,
137,5,4,1,1,
138,4,1,1,0,
139,1,1,4,-1,
140,1,4,3,0,
141,4,3,2,1,
142,3,2,4,0,
143,2,4,2,1,
144,4,2,0,0,
145,2,0,3,0,
146,0,3,3,1,
147,3,3,5,1,
148,3,5,4,-1,
149,5,4,3,0,
150,4,3,2,0,
151,3,2,3,0,
152,2,3,4,1,
153,3,4,5,0,
154,4,5,4,-1,
155,5,4,1,0,
156,4,1,5,1,
157,1,5,0,0,
158,5,0,3,1,
159,0,3,3,1,
160,3,3,0,1,
161,3,0,5,0,
162,0,5,4,0,
163,5,4,1,1,
164,4,1,3,1,
165,1,3,1,1,
166,3,1,3,1,
167,1,3,2,0,
168,3,2,2,1,
169,2,2,0,1,
170,2,0,5,1,
171,0,5,2,1,
172,5,2,5,0,
173,2,5,2,0,
174,5,2,3,0,
175,2,3,2,1,
176,3,2,0,0,
177,2,0,2,1,
178,0,2,1,0,
179,2,1,3,0,
180,1,3,1,1,
181,3,1,4,0,
182,1,4,4,0,
183,4,4,2,1,
184,4,2,3,1,
185,2,3,2,1,
186,3,2,0,0,
187,2,0,1,1,
188,0,1,2,0,
189,1,2,3,0,
190,2,3,5,1,
191,3,5,4,1,
192,5,4,1,1,
193,4,1,5,1,
194,1,5,4,1,
195,5,4,1,-1,
196,4,1,5,0,
197,1,5,2,1,
198,5,2,4,1,
199,2,4,3,0,
200,4,3,4,0,
201,3,4,1,1,
202,4,1,3,0,
203,1,3,2,1,
204,3,2,0,0,
205,2,0,2,0,
206,0,2,0,1,
207,2,0,5,1,
208,0,5,4,0,
209,5,4,4,0,
210,4,4,1,1,
211,4,1,3,1,
212,1,3,1,1,
213,3,1,1,0,
214,1,1,1,0,
215,1,1,1,0,
216,1,1,3,1,
217,1,3,1,0,
218,3,1,2,0,
219,1,2,2,0,
220,2,2,4,1,
221,2,4,2,1,
222,4,2,2,0,
223,2,2,4,0,
224,2,4,1,1,
225,4,1,2,0,
226,1,2,5,0,
227,2,5,3,0,
228,5,3,4,-1,
229,3,4,2,1,
230,4,2,5,-1,
231,2,5,5,0,
232,5,5,2,0,
233,5,2,2,1,
234,2,2,3,1,
235,2,3,3,1,
236,3,3,5,0,
237,3,5,3,-1,
238,5,3,0,1,
239,3,0,3,-1,
240,0,3,3,1,
241,3,3,0,0,
242,3,0,0,1,
243,0,0,5,0,
244,0,5,3,1,
245,5,3,2,1,
246,3,2,1,0,
247,2,1,1,0,
248,1,1,3,-1,
249,1,3,2,1,
250,3,2,0,0,
251,2,0,5,1,
252,0,5,3,-1,
253,5,3,0,0,
254,3,0,5,0,
255,0,5,2,1,
256,5,2,0,1,
257,2,0,5,0,
258,0,5,1,0,
259,5,1,1,0,
260,1,1,3,0,
261,1,3,1,0,
262,3,1,0,1,
263,1,0,2,1,
264,0,2,4,0,
265,2,4,1,0,
266,4,1,5,1,
267,1,5,4,1,
268,5,4,4,0,
269,4,4,1,0,
270,4,1,4,1,
271,1,4,0,0,
272,4,0,0,1,
273,0,0,0,1,
274,0,0,4,1,
275,0,4,2,0,
276,4,2,4,1,
277,2,4,1,1,
278,4,1,5,0,
279,1,5,4,0,
280,5,4,1,0,
281,4,1,3,1,
282,1,3,1,-1,
283,3,1,1,1,
284,1,1,0,1,
285,1,0,3,1,
286,0,3,0,0,
287,3,0,4,-1,
288,0,4,0,1,
289,4,0,0,1,
290,0,0,4,1,
291,0,4,2,1,
292,4,2,2,1,
293,2,2,5,1,
294,2,5,5,0,
295,5,5,0,1,
296,5,0,4,0,
297,0,4,2,0,
298,4,2,2,0,
299,2,2,2,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
