,s-2,s-1,a,r,none
0,5,2,4,1,
1,2,4,2,0,
2,4,2,1,0,
3,2,1,5,1,
4,1,5,3,1,
5,5,3,4,0,
6,3,4,5,0,
7,4,5,3,0,
8,5,3,3,0,
9,3,3,1,-1,
10,3,1,2,1,
11,1,2,5,0,
12,2,5,3,-1,
13,5,3,5,0,
14,3,5,0,1,
15,5,0,2,0,
16,0,2,3,1,
17,2,3,2,0,
18,3,2,0,0,
19,2,0,3,1,
20,0,3,2,1,
21,3,2,2,0,
22,2,2,2,0,
23,2,2,2,0,
24,2,2,0,0,
25,2,0,4,1,
26,0,4,4,0,
27,4,4,5,0,
28,4,5,2,0,
29,5,2,2,0,
30,2,2,4,-1,
31,2,4,5,0,
32,4,5,4,-1,
33,5,4,2,1,
34,4,2,3,1,
35,2,3,1,0,
36,3,1,5,1,
37,1,5,4,1,
38,5,4,1,-1,
39,4,1,2,1,
40,1,2,0,0,
41,2,0,4,0,
42,0,4,3,1,
43,4,3,5,0,
44,3,5,0,1,
45,5,0,4,0,
46,0,4,4,0,
47,4,4,5,1,
48,4,5,5,0,
49,5,5,5,0,
50,5,5,3,0,
51,5,3,1,0,
52,3,1,2,1,
53,1,2,4,0,
54,2,4,3,1,
55,4,3,0,0,
56,3,0,0,1,
57,0,0,5,1,
58,0,5,0,0,
59,5,0,5,0,
60,0,5,3,1,
61,5,3,5,0,
62,3,5,2,0,
63,5,2,5,1,
64,2,5,2,1,
65,5,2,4,1,
66,2,4,3,1,
67,4,3,3,0,
68,3,3,2,1,
69,3,2,5,0,
70,2,5,3,-1,
71,5,3,1,0,
72,3,1,3,0,
73,1,3,3,1,
74,3,3,3,0,
75,3,3,5,1,
76,3,5,0,0,
77,5,0,1,1,
78,0,1,0,1,
79,1,0,2,0,
80,0,2,4,-1,
81,2,4,3,-1,
82,4,3,4,-1,
83,3,4,0,1,
84,4,0,1,0,
85,0,1,5,1,
86,1,5,4,-1,
87,5,4,4,0,
88,4,4,5,0,
89,4,5,4,0,
90,5,4,3,0,
91,4,3,4,1,
92,3,4,0,0,
93,4,0,4,0,
94,0,4,3,0,
95,4,3,4,0,
96,3,4,0,1,
97,4,0,5,0,
98,0,5,4,1,
99,5,4,2,0,
100,4,2,1,0,
101,2,1,3,0,
102,1,3,3,0,
103,3,3,4,1,
104,3,4,2,0,
105,4,2,5,0,
106,2,5,2,0,
107,5,2,4,1,
108,2,4,3,0,
109,4,3,2,0,
110,3,2,2,0,
111,2,2,0,1,
112,2,0,3,-1,
113,0,3,2,0,
114,3,2,0,0,
115,2,0,0,0,
116,0,0,1,0,
117,0,1,0,0,
118,1,0,1,1,
119,0,1,5,-1,
120,1,5,4,1,
121,5,4,5,0,
122,4,5,1,1,
123,5,1,0,1,
124,1,0,0,0,
125,0,0,5,0,
126,0,5,5,0,
127,5,5,5,0,
128,5,5,0,1,
129,5,0,1,1,
130,0,1,5,0,
131,1,5,5,0,
132,5,5,1,1,
133,5,1,2,0,
134,1,2,0,0,
135,2,0,4,1,
136,0,4,3,1,
137,4,3,2,1,
138,3,2,3,0,
139,2,3,4,1,
140,3,4,5,1,
141,4,5,1,1,
142,5,1,1,0,
143,1,1,1,0,
144,1,1,5,1,
145,1,5,2,0,
146,5,2,1,0,
147,2,1,3,0,
148,1,3,5,1,
149,3,5,3,-1,
150,5,3,4,1,
151,3,4,0,1,
152,4,0,3,0,
153,0,3,1,0,
154,3,1,0,1,
155,1,0,3,0,
156,0,3,2,0,
157,3,2,5,0,
158,2,5,3,0,
159,5,3,4,1,
160,3,4,5,-1,
161,4,5,1,0,
162,5,1,5,0,
163,1,5,4,0,
164,5,4,4,0,
165,4,4,2,1,
166,4,2,3,1,
167,2,3,1,1,
168,3,1,5,1,
169,1,5,1,1,
170,5,1,3,0,
171,1,3,5,0,
172,3,5,1,0,
173,5,1,5,0,
174,1,5,3,-1,
175,5,3,2,0,
176,3,2,0,0,
177,2,0,4,0,
178,0,4,4,0,
179,4,4,1,0,
180,4,1,0,1,
181,1,0,1,0,
182,0,1,2,1,
183,1,2,1,1,
184,2,1,2,1,
185,1,2,3,0,
186,2,3,2,1,
187,3,2,0,1,
188,2,0,0,1,
189,0,0,5,0,
190,0,5,0,1,
191,5,0,0,1,
192,0,0,1,1,
193,0,1,5,0,
194,1,5,1,0,
195,5,1,0,1,
196,1,0,5,1,
197,0,5,3,0,
198,5,3,2,0,
199,3,2,5,-1,
200,2,5,4,0,
201,5,4,5,0,
202,4,5,2,0,
203,5,2,2,0,
204,2,2,2,0,
205,2,2,5,0,
206,2,5,5,0,
207,5,5,0,1,
208,5,0,5,0,
209,0,5,3,1,
210,5,3,1,1,
211,3,1,2,0,
212,1,2,2,0,
213,2,2,2,0,
214,2,2,2,0,
215,2,2,3,0,
216,2,3,1,0,
217,3,1,0,0,
218,1,0,4,1,
219,0,4,1,-1,
220,4,1,0,0,
