,s-2,s-1,a,r,none
0,1,4,0,1,
1,4,0,4,1,
2,0,4,3,0,
3,4,3,4,-1,
4,3,4,5,-1,
5,4,5,2,0,
6,5,2,0,0,
7,2,0,1,0,
8,0,1,5,1,
9,1,5,0,0,
10,5,0,2,1,
11,0,2,1,-1,
12,2,1,5,1,
13,1,5,4,0,
14,5,4,0,1,
15,4,0,4,0,
16,0,4,3,1,
17,4,3,3,1,
18,3,3,1,0,
19,3,1,4,1,
20,1,4,0,0,
21,4,0,3,0,
22,0,3,4,0,
23,3,4,0,0,
24,4,0,5,1,
25,0,5,2,1,
26,5,2,1,0,
27,2,1,1,1,
28,1,1,3,0,
29,1,3,3,0,
30,3,3,3,0,
31,3,3,0,1,
32,3,0,0,1,
33,0,0,3,0,
34,0,3,5,-1,
35,3,5,4,-1,
36,5,4,0,1,
37,4,0,1,1,
38,0,1,5,0,
39,1,5,0,1,
40,5,0,0,1,
41,0,0,0,1,
42,0,0,3,1,
43,0,3,2,1,
44,3,2,3,0,
45,2,3,4,0,
46,3,4,1,1,
47,4,1,5,1,
48,1,5,1,1,
49,5,1,5,0,
50,1,5,1,-1,
51,5,1,5,0,
52,1,5,5,0,
53,5,5,5,0,
54,5,5,0,1,
55,5,0,0,1,
56,0,0,4,0,
57,0,4,1,1,
58,4,1,5,0,
59,1,5,4,0,
60,5,4,0,1,
61,4,0,1,0,
62,0,1,1,0,
63,1,1,5,0,
64,1,5,4,0,
65,5,4,3,0,
66,4,3,5,0,
67,3,5,1,0,
68,5,1,5,1,
69,1,5,1,1,
70,5,1,1,1,
71,1,1,4,0,
72,1,4,5,-1,
73,4,5,2,1,
74,5,2,5,0,
75,2,5,4,0,
76,5,4,0,1,
77,4,0,2,0,
78,0,2,5,-1,
79,2,5,5,0,
80,5,5,5,0,
81,5,5,1,0,
82,5,1,1,1,
83,1,1,2,0,
84,1,2,4,1,
85,2,4,5,0,
86,4,5,0,0,
87,5,0,4,1,
88,0,4,0,1,
89,4,0,4,-1,
90,0,4,2,1,
91,4,2,1,1,
92,2,1,4,1,
93,1,4,1,1,
94,4,1,4,1,
95,1,4,0,1,
96,4,0,5,-1,
97,0,5,0,1,
98,5,0,3,-1,
99,0,3,0,1,
100,3,0,2,0,
101,0,2,2,0,
102,2,2,0,1,
103,2,0,2,1,
104,0,2,2,0,
105,2,2,3,1,
106,2,3,3,0,
107,3,3,5,0,
108,3,5,2,1,
109,5,2,0,0,
110,2,0,5,1,
111,0,5,4,1,
112,5,4,5,0,
113,4,5,5,0,
114,5,5,5,0,
115,5,5,2,1,
116,5,2,1,0,
117,2,1,2,0,
118,1,2,4,-1,
119,2,4,4,0,
120,4,4,2,0,
121,4,2,0,0,
