,s-2,s-1,a,r,none
0,0,2,4,0,
1,2,4,4,0,
2,4,4,0,0,
3,4,0,5,0,
4,0,5,3,-1,
5,5,3,1,1,
6,3,1,0,0,
7,1,0,1,1,
8,0,1,5,0,
9,1,5,2,0,
10,5,2,2,0,
11,2,2,4,0,
12,2,4,3,0,
13,4,3,1,0,
14,3,1,0,1,
15,1,0,3,0,
16,0,3,4,1,
17,3,4,0,1,
18,4,0,0,1,
19,0,0,0,1,
20,0,0,4,0,
21,0,4,3,0,
22,4,3,5,-1,
23,3,5,4,-1,
24,5,4,3,0,
25,4,3,5,0,
26,3,5,5,0,
27,5,5,1,1,
28,5,1,5,1,
29,1,5,1,1,
30,5,1,5,-1,
31,1,5,3,0,
32,5,3,1,0,
33,3,1,2,1,
34,1,2,0,0,
35,2,0,1,1,
36,0,1,3,-1,
37,1,3,2,0,
38,3,2,4,0,
39,2,4,3,1,
40,4,3,2,1,
41,3,2,5,0,
42,2,5,2,1,
43,5,2,4,-1,
44,2,4,4,0,
45,4,4,3,1,
46,4,3,3,1,
47,3,3,1,1,
48,3,1,3,-1,
49,1,3,4,-1,
50,3,4,3,0,
51,4,3,0,0,
52,3,0,2,0,
53,0,2,0,0,
54,2,0,4,0,
55,0,4,5,0,
56,4,5,5,0,
57,5,5,3,0,
58,5,3,5,1,
59,3,5,3,0,
60,5,3,1,0,
61,3,1,2,0,
62,1,2,1,-1,
63,2,1,3,1,
64,1,3,2,0,
65,3,2,3,0,
66,2,3,0,0,
67,3,0,4,1,
68,0,4,1,1,
69,4,1,5,0,
70,1,5,0,0,
71,5,0,3,1,
72,0,3,0,1,
73,3,0,4,1,
74,0,4,4,0,
75,4,4,5,0,
76,4,5,3,0,
77,5,3,0,1,
78,3,0,2,1,
79,0,2,5,1,
80,2,5,0,1,
81,5,0,3,1,
82,0,3,4,0,
83,3,4,0,0,
84,4,0,0,1,
85,0,0,1,1,
86,0,1,4,0,
87,1,4,0,1,
88,4,0,0,1,
89,0,0,5,0,
90,0,5,2,1,
91,5,2,5,1,
92,2,5,3,1,
93,5,3,1,1,
94,3,1,3,0,
95,1,3,4,1,
96,3,4,5,0,
97,4,5,2,1,
98,5,2,4,0,
99,2,4,1,0,
100,4,1,1,1,
101,1,1,3,0,
102,1,3,5,0,
103,3,5,1,0,
104,5,1,4,1,
105,1,4,3,0,
106,4,3,3,1,
107,3,3,4,0,
108,3,4,0,1,
109,4,0,2,1,
