,s-2,s-1,a,r,none
0,5,3,2,0,
1,3,2,0,1,
2,2,0,0,1,
3,0,0,5,1,
4,0,5,2,1,
5,5,2,5,1,
6,2,5,4,0,
7,5,4,0,0,
8,4,0,5,0,
9,0,5,5,0,
10,5,5,5,0,
11,5,5,5,0,
12,5,5,2,0,
13,5,2,5,0,
14,2,5,0,1,
15,5,0,2,0,
16,0,2,4,1,
17,2,4,2,1,
18,4,2,4,0,
19,2,4,0,0,
20,4,0,4,-1,
21,0,4,3,0,
22,4,3,0,1,
23,3,0,3,-1,
24,0,3,0,1,
25,3,0,4,1,
26,0,4,5,0,
27,4,5,3,0,
28,5,3,0,0,
29,3,0,4,1,
30,0,4,1,0,
31,4,1,0,1,
32,1,0,2,1,
33,0,2,3,0,
34,2,3,5,1,
35,3,5,5,0,
36,5,5,3,1,
37,5,3,1,0,
38,3,1,2,1,
39,1,2,4,-1,
40,2,4,3,0,
41,4,3,4,0,
42,3,4,3,1,
43,4,3,1,0,
44,3,1,4,0,
45,1,4,3,0,
46,4,3,0,1,
47,3,0,4,0,
48,0,4,2,1,
49,4,2,2,0,
50,2,2,1,1,
51,2,1,2,0,
52,1,2,1,0,
53,2,1,4,1,
54,1,4,5,1,
55,4,5,5,0,
56,5,5,3,-1,
57,5,3,5,1,
58,3,5,1,1,
59,5,1,5,0,
60,1,5,3,1,
61,5,3,2,0,
62,3,2,3,-1,
63,2,3,0,1,
64,3,0,4,1,
65,0,4,1,1,
66,4,1,3,0,
67,1,3,2,0,
68,3,2,4,0,
69,2,4,4,0,
70,4,4,3,1,
71,4,3,2,0,
72,3,2,0,1,
73,2,0,0,1,
74,0,0,0,1,
75,0,0,5,0,
76,0,5,4,1,
77,5,4,5,-1,
78,4,5,4,-1,
79,5,4,0,1,
80,4,0,5,0,
81,0,5,4,0,
82,5,4,5,0,
83,4,5,3,1,
84,5,3,5,1,
85,3,5,2,0,
86,5,2,0,1,
87,2,0,5,0,
88,0,5,5,0,
89,5,5,1,0,
90,5,1,2,-1,
91,1,2,4,-1,
92,2,4,0,1,
93,4,0,0,1,
94,0,0,0,1,
95,0,0,4,0,
96,0,4,1,1,
97,4,1,2,1,
98,1,2,3,0,
99,2,3,5,0,
100,3,5,1,0,
101,5,1,4,-1,
102,1,4,3,-1,
103,4,3,5,0,
104,3,5,1,1,
105,5,1,1,0,
106,1,1,0,1,
107,1,0,5,1,
108,0,5,4,1,
109,5,4,2,0,
110,4,2,5,0,
111,2,5,0,0,
112,5,0,3,1,
113,0,3,4,1,
114,3,4,3,1,
115,4,3,0,0,
116,3,0,4,0,
117,0,4,2,0,
118,4,2,2,0,
119,2,2,1,0,
120,2,1,3,0,
121,1,3,1,0,
122,3,1,5,0,
123,1,5,3,-1,
124,5,3,5,1,
125,3,5,0,0,
126,5,0,1,1,
127,0,1,2,1,
128,1,2,0,1,
129,2,0,0,1,
130,0,0,1,0,
131,0,1,4,1,
132,1,4,3,0,
133,4,3,0,0,
134,3,0,4,1,
135,0,4,4,0,
136,4,4,3,1,
137,4,3,5,0,
138,3,5,1,1,
139,5,1,3,0,
140,1,3,0,0,
141,3,0,5,1,
142,0,5,3,1,
143,5,3,5,0,
144,3,5,1,1,
145,5,1,1,0,
146,1,1,1,-1,
147,1,1,2,1,
148,1,2,3,-1,
149,2,3,2,1,
150,3,2,2,0,
151,2,2,4,0,
152,2,4,1,1,
153,4,1,0,0,
154,1,0,5,1,
155,0,5,3,1,
156,5,3,1,0,
157,3,1,0,0,
158,1,0,5,0,
159,0,5,2,1,
160,5,2,1,0,
161,2,1,2,1,
162,1,2,1,1,
163,2,1,4,1,
164,1,4,1,0,
165,4,1,3,0,
166,1,3,1,0,
167,3,1,5,0,
