,s-2,s-1,a,r,none
0,3,4,5,1,
1,4,5,4,1,
2,5,4,5,0,
3,4,5,3,0,
4,5,3,5,1,
5,3,5,1,0,
6,5,1,3,0,
7,1,3,1,0,
8,3,1,4,-1,
9,1,4,5,0,
10,4,5,2,1,
11,5,2,2,0,
12,2,2,0,1,
13,2,0,1,1,
14,0,1,2,1,
15,1,2,0,1,
16,2,0,3,1,
17,0,3,4,1,
18,3,4,5,0,
19,4,5,5,0,
20,5,5,5,0,
21,5,5,3,1,
22,5,3,2,1,
23,3,2,4,1,
24,2,4,5,-1,
25,4,5,3,0,
26,5,3,3,1,
27,3,3,2,1,
28,3,2,4,1,
29,2,4,3,0,
30,4,3,0,0,
31,3,0,5,0,
32,0,5,5,0,
33,5,5,5,0,
34,5,5,3,1,
35,5,3,2,0,
36,3,2,3,0,
37,2,3,1,0,
38,3,1,5,0,
39,1,5,2,1,
40,5,2,1,1,
41,2,1,1,1,
42,1,1,4,1,
43,1,4,2,1,
44,4,2,3,1,
45,2,3,0,1,
46,3,0,4,1,
47,0,4,0,0,
48,4,0,1,0,
49,0,1,4,0,
50,1,4,4,0,
51,4,4,4,0,
52,4,4,0,1,
53,4,0,3,0,
54,0,3,1,1,
55,3,1,5,1,
56,1,5,3,0,
57,5,3,1,-1,
58,3,1,2,1,
59,1,2,5,1,
60,2,5,1,0,
61,5,1,0,0,
62,1,0,3,0,
63,0,3,1,0,
64,3,1,2,1,
65,1,2,5,0,
66,2,5,5,0,
67,5,5,3,-1,
68,5,3,3,1,
69,3,3,5,0,
70,3,5,5,0,
71,5,5,0,0,
72,5,0,4,1,
73,0,4,0,-1,
74,4,0,2,0,
75,0,2,0,0,
76,2,0,0,1,
77,0,0,2,1,
78,0,2,0,0,
79,2,0,0,1,
80,0,0,0,1,
81,0,0,0,1,
82,0,0,2,0,
83,0,2,3,-1,
84,2,3,4,1,
85,3,4,2,1,
86,4,2,3,0,
87,2,3,4,0,
88,3,4,5,0,
89,4,5,1,1,
90,5,1,1,1,
91,1,1,4,0,
92,1,4,3,1,
93,4,3,1,0,
94,3,1,3,1,
95,1,3,1,-1,
96,3,1,2,1,
97,1,2,4,-1,
98,2,4,4,0,
99,4,4,3,1,
100,4,3,3,1,
101,3,3,2,0,
102,3,2,4,-1,
103,2,4,1,1,
104,4,1,4,-1,
105,1,4,0,0,
106,4,0,0,1,
107,0,0,5,0,
108,0,5,2,0,
109,5,2,3,-1,
110,2,3,0,1,
111,3,0,2,1,
112,0,2,0,0,
113,2,0,1,1,
114,0,1,5,0,
115,1,5,4,1,
116,5,4,3,0,
117,4,3,5,1,
118,3,5,2,0,
119,5,2,1,1,
120,2,1,3,1,
121,1,3,1,1,
122,3,1,2,1,
123,1,2,1,1,
124,2,1,0,1,
125,1,0,1,1,
126,0,1,2,0,
127,1,2,0,0,
128,2,0,0,1,
129,0,0,0,1,
130,0,0,3,0,
131,0,3,0,1,
132,3,0,4,-1,
133,0,4,5,0,
134,4,5,4,1,
135,5,4,2,0,
136,4,2,4,0,
137,2,4,1,0,
138,4,1,1,0,
139,1,1,1,-1,
140,1,1,2,1,
141,1,2,2,0,
142,2,2,2,0,
143,2,2,4,0,
144,2,4,0,1,
145,4,0,4,1,
146,0,4,1,0,
147,4,1,2,0,
148,1,2,0,1,
149,2,0,4,1,
