,s-2,s-1,a,r,none
0,1,1,3,-1,
1,1,3,4,0,
2,3,4,1,0,
3,4,1,3,1,
4,1,3,3,1,
5,3,3,5,1,
6,3,5,2,0,
7,5,2,2,0,
8,2,2,0,0,
9,2,0,3,0,
10,0,3,2,0,
11,3,2,0,0,
12,2,0,5,1,
13,0,5,4,0,
14,5,4,4,0,
15,4,4,1,0,
16,4,1,1,-1,
17,1,1,5,-1,
18,1,5,5,0,
19,5,5,0,0,
20,5,0,4,-1,
21,0,4,1,0,
22,4,1,3,0,
23,1,3,0,0,
24,3,0,2,0,
25,0,2,4,1,
26,2,4,4,0,
27,4,4,0,0,
28,4,0,1,0,
29,0,1,0,0,
30,1,0,2,0,
31,0,2,0,0,
32,2,0,5,0,
33,0,5,2,1,
34,5,2,4,-1,
35,2,4,4,0,
36,4,4,0,0,
37,4,0,1,1,
38,0,1,1,1,
39,1,1,1,1,
40,1,1,3,0,
41,1,3,4,1,
42,3,4,2,1,
43,4,2,0,0,
44,2,0,5,1,
45,0,5,3,0,
46,5,3,5,1,
47,3,5,0,0,
48,5,0,2,1,
49,0,2,2,0,
50,2,2,1,0,
51,2,1,5,0,
52,1,5,3,-1,
53,5,3,3,1,
54,3,3,0,1,
55,3,0,3,0,
56,0,3,3,1,
57,3,3,3,0,
58,3,3,1,0,
59,3,1,0,0,
60,1,0,3,1,
61,0,3,0,0,
62,3,0,3,0,
63,0,3,3,1,
64,3,3,5,1,
65,3,5,4,1,
66,5,4,2,1,
67,4,2,0,0,
68,2,0,4,1,
69,0,4,3,1,
70,4,3,2,0,
71,3,2,2,0,
72,2,2,3,1,
73,2,3,3,0,
74,3,3,2,0,
75,3,2,4,0,
76,2,4,4,0,
77,4,4,0,0,
78,4,0,4,1,
79,0,4,3,1,
80,4,3,4,-1,
81,3,4,1,0,
82,4,1,3,0,
83,1,3,3,1,
84,3,3,5,0,
85,3,5,0,1,
86,5,0,1,1,
87,0,1,4,0,
88,1,4,0,0,
89,4,0,2,1,
90,0,2,4,0,
91,2,4,1,-1,
92,4,1,3,1,
93,1,3,1,0,
94,3,1,4,0,
95,1,4,1,0,
96,4,1,3,0,
97,1,3,4,1,
98,3,4,3,1,
99,4,3,5,1,
100,3,5,1,1,
101,5,1,3,0,
102,1,3,2,1,
103,3,2,1,1,
104,2,1,1,1,
105,1,1,2,0,
106,1,2,5,0,
107,2,5,5,0,
108,5,5,2,0,
109,5,2,2,0,
110,2,2,5,0,
111,2,5,3,0,
112,5,3,2,1,
113,3,2,4,1,
114,2,4,3,1,
115,4,3,0,1,
116,3,0,5,1,
117,0,5,0,0,
118,5,0,2,0,
119,0,2,4,0,
120,2,4,2,1,
121,4,2,4,0,
122,2,4,0,0,
123,4,0,4,0,
124,0,4,2,1,
125,4,2,0,0,
126,2,0,5,0,
127,0,5,4,-1,
128,5,4,2,0,
129,4,2,0,1,
130,2,0,0,0,
131,0,0,5,-1,
