,s-2,s-1,a,r,none
0,2,0,3,0,
1,0,3,1,1,
2,3,1,0,0,
3,1,0,5,0,
4,0,5,0,1,
5,5,0,4,1,
6,0,4,4,0,
7,4,4,0,0,
8,4,0,2,0,
9,0,2,2,0,
10,2,2,1,0,
11,2,1,2,1,
12,1,2,3,0,
13,2,3,2,0,
14,3,2,1,1,
15,2,1,4,0,
16,1,4,4,0,
17,4,4,2,0,
18,4,2,2,0,
19,2,2,2,0,
20,2,2,3,0,
21,2,3,5,0,
22,3,5,0,1,
23,5,0,1,1,
24,0,1,3,-1,
25,1,3,1,0,
26,3,1,3,0,
27,1,3,2,1,
28,3,2,3,-1,
29,2,3,1,0,
30,3,1,0,0,
31,1,0,3,0,
32,0,3,2,0,
33,3,2,1,0,
34,2,1,0,0,
35,1,0,4,0,
36,0,4,5,-1,
37,4,5,3,1,
38,5,3,4,0,
39,3,4,1,0,
40,4,1,4,0,
41,1,4,1,1,
42,4,1,0,1,
43,1,0,2,0,
44,0,2,4,1,
45,2,4,1,1,
46,4,1,2,0,
47,1,2,3,0,
48,2,3,0,1,
49,3,0,2,1,
50,0,2,4,0,
51,2,4,0,1,
52,4,0,1,1,
53,0,1,5,0,
54,1,5,2,0,
55,5,2,3,0,
56,2,3,1,0,
57,3,1,5,1,
58,1,5,2,0,
59,5,2,4,0,
60,2,4,5,0,
61,4,5,1,0,
62,5,1,4,1,
63,1,4,2,1,
64,4,2,2,0,
65,2,2,3,0,
66,2,3,3,0,
67,3,3,1,1,
68,3,1,5,1,
69,1,5,1,1,
70,5,1,1,1,
71,1,1,4,1,
72,1,4,3,0,
73,4,3,4,1,
74,3,4,0,1,
75,4,0,1,0,
76,0,1,0,0,
77,1,0,0,0,
78,0,0,1,1,
79,0,1,1,1,
80,1,1,4,0,
81,1,4,2,0,
82,4,2,5,0,
83,2,5,3,0,
84,5,3,3,1,
85,3,3,5,0,
86,3,5,5,0,
87,5,5,0,1,
88,5,0,2,1,
89,0,2,2,0,
90,2,2,2,0,
91,2,2,4,0,
92,2,4,3,1,
93,4,3,2,0,
94,3,2,0,1,
95,2,0,5,0,
96,0,5,3,1,
97,5,3,3,1,
98,3,3,1,0,
99,3,1,3,1,
100,1,3,1,1,
101,3,1,0,0,
102,1,0,0,1,
103,0,0,5,-1,
104,0,5,1,1,
105,5,1,5,-1,
106,1,5,5,0,
107,5,5,1,0,
108,5,1,4,-1,
109,1,4,4,0,
110,4,4,2,0,
111,4,2,0,0,
112,2,0,0,1,
113,0,0,5,1,
114,0,5,4,-1,
115,5,4,0,1,
116,4,0,2,0,
117,0,2,4,0,
118,2,4,2,0,
119,4,2,1,1,
120,2,1,3,0,
121,1,3,4,-1,
122,3,4,3,-1,
123,4,3,5,0,
124,3,5,4,1,
125,5,4,0,1,
126,4,0,2,0,
127,0,2,3,1,
128,2,3,0,1,
129,3,0,5,1,
130,0,5,0,1,
131,5,0,2,0,
132,0,2,3,1,
133,2,3,3,0,
134,3,3,2,1,
135,3,2,0,0,
136,2,0,1,1,
137,0,1,4,-1,
138,1,4,2,0,
139,4,2,1,0,
140,2,1,0,0,
