,s-2,s-1,a,r,none
0,3,2,5,-1,
1,2,5,3,-1,
2,5,3,4,1,
3,3,4,5,1,
4,4,5,5,0,
5,5,5,0,1,
6,5,0,0,1,
7,0,0,1,0,
8,0,1,4,0,
9,1,4,1,1,
10,4,1,2,0,
11,1,2,1,1,
12,2,1,5,0,
13,1,5,0,1,
14,5,0,4,1,
15,0,4,4,0,
16,4,4,5,0,
17,4,5,5,0,
18,5,5,3,0,
19,5,3,2,1,
20,3,2,0,0,
21,2,0,5,1,
22,0,5,3,1,
23,5,3,0,1,
24,3,0,2,0,
25,0,2,2,0,
26,2,2,2,0,
27,2,2,5,0,
28,2,5,5,0,
29,5,5,3,0,
30,5,3,1,0,
31,3,1,5,1,
32,1,5,0,1,
33,5,0,5,1,
34,0,5,0,1,
35,5,0,2,0,
36,0,2,3,1,
37,2,3,5,0,
38,3,5,2,0,
39,5,2,5,-1,
40,2,5,4,1,
41,5,4,3,0,
42,4,3,4,1,
43,3,4,0,1,
44,4,0,5,1,
45,0,5,2,0,
46,5,2,0,0,
47,2,0,1,1,
48,0,1,1,-1,
49,1,1,5,1,
50,1,5,2,1,
51,5,2,4,0,
52,2,4,2,-1,
53,4,2,1,0,
54,2,1,4,-1,
55,1,4,0,0,
56,4,0,5,-1,
57,0,5,2,1,
58,5,2,4,1,
59,2,4,5,1,
60,4,5,4,0,
61,5,4,5,1,
62,4,5,4,0,
63,5,4,4,0,
64,4,4,2,1,
65,4,2,2,1,
66,2,2,2,0,
67,2,2,1,0,
68,2,1,0,1,
69,1,0,2,0,
70,0,2,3,1,
71,2,3,3,0,
72,3,3,4,1,
73,3,4,0,0,
74,4,0,5,1,
75,0,5,4,0,
76,5,4,5,1,
77,4,5,2,0,
78,5,2,0,1,
79,2,0,5,1,
80,0,5,0,1,
81,5,0,2,0,
82,0,2,3,0,
83,2,3,1,1,
84,3,1,5,0,
85,1,5,0,1,
86,5,0,0,1,
87,0,0,3,0,
88,0,3,0,1,
89,3,0,4,1,
90,0,4,2,1,
91,4,2,5,0,
92,2,5,3,1,
93,5,3,4,0,
94,3,4,1,0,
95,4,1,1,0,
96,1,1,4,0,
97,1,4,1,0,
98,4,1,5,1,
99,1,5,0,0,
100,5,0,5,0,
101,0,5,2,1,
102,5,2,3,1,
103,2,3,4,1,
104,3,4,4,0,
105,4,4,4,0,
106,4,4,0,-1,
107,4,0,1,1,
108,0,1,3,0,
109,1,3,4,0,
110,3,4,0,0,
111,4,0,0,1,
112,0,0,5,0,
113,0,5,2,0,
114,5,2,2,0,
115,2,2,5,1,
116,2,5,3,0,
117,5,3,0,1,
118,3,0,2,1,
119,0,2,3,0,
120,2,3,1,0,
121,3,1,1,-1,
122,1,1,1,1,
123,1,1,3,1,
124,1,3,4,1,
125,3,4,4,0,
126,4,4,1,1,
127,4,1,4,-1,
128,1,4,5,0,
129,4,5,1,0,
130,5,1,0,0,
131,1,0,4,1,
