,s-2,s-1,a,r,none
0,4,2,0,0,
1,2,0,2,1,
2,0,2,0,1,
3,2,0,5,1,
4,0,5,3,0,
5,5,3,2,1,
6,3,2,1,0,
7,2,1,1,0,
8,1,1,0,1,
9,1,0,4,1,
10,0,4,4,0,
11,4,4,5,0,
12,4,5,3,0,
13,5,3,1,1,
14,3,1,4,0,
15,1,4,3,0,
16,4,3,1,1,
17,3,1,2,-1,
18,1,2,1,0,
19,2,1,1,0,
20,1,1,4,0,
21,1,4,4,0,
22,4,4,2,0,
23,4,2,1,0,
24,2,1,0,0,
25,1,0,5,0,
26,0,5,4,1,
27,5,4,4,0,
28,4,4,2,1,
29,4,2,5,1,
30,2,5,4,1,
31,5,4,2,1,
32,4,2,5,1,
33,2,5,1,1,
34,5,1,0,1,
35,1,0,5,0,
36,0,5,3,0,
37,5,3,1,1,
38,3,1,4,0,
39,1,4,1,0,
40,4,1,3,1,
41,1,3,0,0,
42,3,0,5,1,
43,0,5,2,1,
44,5,2,3,0,
45,2,3,1,0,
46,3,1,5,0,
47,1,5,5,0,
48,5,5,3,1,
49,5,3,5,0,
50,3,5,4,0,
51,5,4,2,0,
52,4,2,0,0,
53,2,0,2,1,
54,0,2,2,0,
55,2,2,1,1,
56,2,1,3,-1,
57,1,3,1,1,
58,3,1,4,1,
59,1,4,4,0,
60,4,4,2,1,
61,4,2,5,0,
62,2,5,4,-1,
63,5,4,2,1,
64,4,2,3,1,
65,2,3,4,1,
66,3,4,0,1,
67,4,0,2,1,
68,0,2,2,0,
69,2,2,4,1,
70,2,4,3,1,
71,4,3,3,1,
72,3,3,4,0,
73,3,4,0,1,
74,4,0,5,0,
75,0,5,2,0,
76,5,2,4,1,
77,2,4,1,-1,
78,4,1,4,-1,
79,1,4,2,0,
80,4,2,5,1,
81,2,5,4,-1,
82,5,4,2,-1,
83,4,2,5,1,
84,2,5,5,0,
85,5,5,3,-1,
86,5,3,2,0,
87,3,2,3,1,
88,2,3,3,0,
89,3,3,1,1,
90,3,1,4,1,
91,1,4,1,0,
92,4,1,0,0,
93,1,0,4,0,
94,0,4,1,1,
95,4,1,5,0,
96,1,5,5,0,
97,5,5,2,1,
98,5,2,4,1,
99,2,4,4,0,
100,4,4,2,0,
101,4,2,3,1,
102,2,3,3,0,
103,3,3,0,0,
104,3,0,0,1,
105,0,0,3,0,
106,0,3,0,1,
107,3,0,3,0,
108,0,3,3,0,
109,3,3,1,1,
110,3,1,2,0,
111,1,2,5,0,
112,2,5,5,0,
113,5,5,0,1,
114,5,0,5,0,
115,0,5,5,0,
116,5,5,1,1,
117,5,1,0,0,
118,1,0,4,-1,
119,0,4,2,1,
120,4,2,5,1,
121,2,5,1,0,
122,5,1,5,1,
123,1,5,5,0,
124,5,5,4,0,
125,5,4,5,-1,
126,4,5,2,1,
127,5,2,4,1,
128,2,4,4,0,
129,4,4,1,1,
130,4,1,5,1,
131,1,5,2,1,
132,5,2,2,0,
133,2,2,3,0,
134,2,3,5,1,
135,3,5,0,1,
136,5,0,3,0,
137,0,3,4,0,
138,3,4,4,0,
139,4,4,1,0,
140,4,1,1,1,
141,1,1,2,0,
142,1,2,0,0,
143,2,0,1,0,
144,0,1,3,1,
145,1,3,2,0,
146,3,2,1,-1,
147,2,1,5,-1,
148,1,5,1,0,
149,5,1,3,1,
150,1,3,1,1,
151,3,1,1,1,
152,1,1,2,1,
153,1,2,5,0,
154,2,5,0,1,
155,5,0,5,1,
156,0,5,1,1,
157,5,1,5,1,
158,1,5,2,0,
159,5,2,3,0,
160,2,3,1,1,
161,3,1,4,1,
162,1,4,5,0,
163,4,5,0,0,
164,5,0,1,1,
165,0,1,0,1,
166,1,0,1,0,
167,0,1,3,0,
168,1,3,5,0,
169,3,5,2,1,
170,5,2,0,1,
171,2,0,0,1,
172,0,0,3,1,
173,0,3,1,0,
174,3,1,4,-1,
175,1,4,4,0,
176,4,4,1,0,
177,4,1,5,1,
178,1,5,1,0,
179,5,1,5,1,
180,1,5,5,0,
181,5,5,5,0,
182,5,5,2,0,
183,5,2,3,1,
184,2,3,5,-1,
185,3,5,2,0,
186,5,2,4,0,
187,2,4,5,0,
188,4,5,4,0,
189,5,4,2,1,
190,4,2,0,1,
191,2,0,4,-1,
192,0,4,1,0,
193,4,1,3,0,
194,1,3,4,1,
195,3,4,0,0,
196,4,0,5,0,
197,0,5,2,1,
198,5,2,4,1,
199,2,4,2,0,
200,4,2,5,0,
201,2,5,1,0,
202,5,1,3,1,
203,1,3,0,1,
204,3,0,5,0,
205,0,5,2,1,
206,5,2,0,1,
207,2,0,2,1,
208,0,2,2,0,
209,2,2,5,0,
210,2,5,2,0,
211,5,2,3,1,
212,2,3,2,0,
213,3,2,4,0,
214,2,4,3,1,
215,4,3,2,0,
216,3,2,3,1,
217,2,3,5,-1,
218,3,5,2,0,
219,5,2,4,1,
220,2,4,0,0,
221,4,0,2,1,
222,0,2,3,0,
223,2,3,3,0,
224,3,3,1,0,
225,3,1,0,0,
226,1,0,0,1,
227,0,0,2,1,
228,0,2,3,0,
229,2,3,0,0,
230,3,0,2,1,
231,0,2,2,0,
232,2,2,4,1,
233,2,4,3,0,
234,4,3,2,1,
235,3,2,0,0,
236,2,0,2,1,
237,0,2,1,0,
238,2,1,2,0,
239,1,2,1,0,
240,2,1,0,0,
241,1,0,0,1,
242,0,0,5,-1,
243,0,5,1,0,
244,5,1,5,0,
245,1,5,4,1,
246,5,4,3,0,
247,4,3,2,0,
248,3,2,2,0,
249,2,2,5,0,
250,2,5,4,1,
251,5,4,2,1,
252,4,2,3,0,
253,2,3,2,1,
254,3,2,3,1,
255,2,3,0,1,
256,3,0,1,0,
257,0,1,4,1,
258,1,4,1,0,
259,4,1,2,1,
260,1,2,4,1,
261,2,4,0,1,
262,4,0,2,1,
263,0,2,2,0,
264,2,2,4,0,
265,2,4,3,0,
266,4,3,1,0,
267,3,1,0,1,
268,1,0,0,1,
269,0,0,1,0,
270,0,1,4,0,
271,1,4,1,1,
272,4,1,2,0,
273,1,2,2,1,
274,2,2,4,0,
275,2,4,2,0,
276,4,2,5,0,
277,2,5,4,1,
278,5,4,4,0,
279,4,4,1,0,
280,4,1,4,1,
281,1,4,5,0,
282,4,5,0,1,
283,5,0,5,0,
284,0,5,2,1,
285,5,2,0,1,
286,2,0,0,1,
287,0,0,0,1,
288,0,0,0,1,
289,0,0,1,0,
290,0,1,3,0,
291,1,3,1,1,
292,3,1,0,1,
293,1,0,0,1,
294,0,0,1,0,
295,0,1,4,-1,
