,s-2,s-1,a,r,none
0,4,0,1,1,
1,0,1,2,1,
2,1,2,4,1,
3,2,4,0,1,
4,4,0,2,0,
5,0,2,1,0,
6,2,1,4,1,
7,1,4,3,0,
8,4,3,3,0,
9,3,3,0,1,
10,3,0,0,1,
11,0,0,0,1,
12,0,0,3,0,
13,0,3,3,1,
14,3,3,2,1,
15,3,2,2,0,
16,2,2,4,-1,
17,2,4,5,0,
18,4,5,3,0,
19,5,3,4,1,
20,3,4,0,1,
21,4,0,3,1,
22,0,3,5,0,
23,3,5,3,-1,
24,5,3,5,0,
25,3,5,4,1,
26,5,4,5,1,
27,4,5,3,1,
28,5,3,3,0,
29,3,3,5,1,
30,3,5,5,0,
31,5,5,4,0,
32,5,4,2,1,
33,4,2,3,0,
34,2,3,1,0,
35,3,1,0,1,
36,1,0,4,1,
37,0,4,5,1,
38,4,5,5,0,
39,5,5,0,0,
40,5,0,4,-1,
41,0,4,3,0,
42,4,3,4,0,
43,3,4,0,0,
44,4,0,3,0,
45,0,3,1,1,
46,3,1,0,1,
47,1,0,3,-1,
48,0,3,1,0,
49,3,1,0,0,
50,1,0,0,0,
51,0,0,4,1,
52,0,4,5,-1,
53,4,5,4,1,
54,5,4,2,1,
55,4,2,0,0,
56,2,0,4,0,
57,0,4,1,0,
58,4,1,5,1,
59,1,5,3,0,
60,5,3,4,0,
61,3,4,1,0,
62,4,1,5,0,
63,1,5,5,0,
64,5,5,5,0,
65,5,5,3,1,
66,5,3,1,1,
67,3,1,4,1,
68,1,4,1,1,
69,4,1,1,1,
70,1,1,5,0,
71,1,5,1,1,
72,5,1,4,-1,
73,1,4,1,-1,
74,4,1,5,0,
75,1,5,4,0,
76,5,4,4,0,
77,4,4,1,0,
78,4,1,2,0,
79,1,2,0,1,
80,2,0,4,1,
81,0,4,1,1,
82,4,1,0,0,
83,1,0,0,1,
84,0,0,1,0,
85,0,1,4,1,
86,1,4,5,1,
87,4,5,5,0,
88,5,5,5,0,
89,5,5,4,0,
90,5,4,1,0,
91,4,1,0,1,
92,1,0,5,1,
93,0,5,3,0,
94,5,3,1,0,
95,3,1,2,1,
96,1,2,5,0,
97,2,5,3,1,
98,5,3,1,0,
99,3,1,0,0,
100,1,0,2,0,
101,0,2,5,0,
102,2,5,3,0,
103,5,3,0,1,
104,3,0,2,0,
105,0,2,0,0,
106,2,0,5,1,
107,0,5,4,1,
108,5,4,3,0,
109,4,3,0,0,
110,3,0,0,1,
111,0,0,4,1,
112,0,4,5,0,
113,4,5,1,1,
114,5,1,0,1,
115,1,0,0,0,
116,0,0,2,1,
117,0,2,1,1,
118,2,1,2,1,
119,1,2,4,0,
120,2,4,0,0,
121,4,0,1,0,
122,0,1,2,1,
123,1,2,4,1,
124,2,4,5,0,
125,4,5,1,0,
126,5,1,1,1,
127,1,1,3,0,
128,1,3,1,0,
129,3,1,2,0,
130,1,2,2,1,
131,2,2,5,0,
132,2,5,3,1,
