,s-2,s-1,a,r,none
0,2,3,2,0,
1,3,2,2,0,
2,2,2,4,0,
3,2,4,3,0,
4,4,3,3,1,
5,3,3,2,1,
6,3,2,0,0,
7,2,0,4,1,
8,0,4,0,1,
9,4,0,2,1,
10,0,2,2,0,
11,2,2,3,0,
12,2,3,1,1,
13,3,1,3,-1,
14,1,3,2,1,
15,3,2,3,1,
16,2,3,4,1,
17,3,4,3,1,
18,4,3,2,1,
19,3,2,2,0,
20,2,2,0,1,
21,2,0,1,1,
22,0,1,1,0,
23,1,1,1,1,
24,1,1,3,-1,
25,1,3,4,0,
26,3,4,0,1,
27,4,0,4,-1,
28,0,4,1,1,
29,4,1,3,0,
30,1,3,2,0,
31,3,2,5,1,
32,2,5,0,1,
33,5,0,5,1,
34,0,5,0,1,
35,5,0,2,1,
36,0,2,2,0,
37,2,2,1,0,
38,2,1,1,1,
39,1,1,4,1,
40,1,4,2,1,
41,4,2,5,1,
42,2,5,0,0,
43,5,0,2,0,
44,0,2,4,1,
45,2,4,0,1,
46,4,0,2,0,
47,0,2,1,1,
48,2,1,5,0,
49,1,5,2,1,
50,5,2,0,0,
51,2,0,5,1,
52,0,5,0,1,
53,5,0,3,-1,
54,0,3,5,-1,
55,3,5,3,-1,
56,5,3,3,0,
57,3,3,1,0,
58,3,1,4,1,
59,1,4,5,-1,
60,4,5,1,1,
61,5,1,5,1,
62,1,5,1,1,
63,5,1,1,1,
64,1,1,3,0,
65,1,3,2,0,
66,3,2,2,0,
67,2,2,2,0,
68,2,2,2,1,
69,2,2,0,1,
70,2,0,4,1,
71,0,4,5,-1,
72,4,5,2,0,
73,5,2,5,0,
74,2,5,2,0,
75,5,2,1,0,
76,2,1,5,0,
77,1,5,1,0,
78,5,1,5,0,
79,1,5,3,0,
80,5,3,1,1,
81,3,1,4,-1,
82,1,4,1,0,
83,4,1,0,1,
84,1,0,3,1,
85,0,3,0,0,
86,3,0,2,1,
87,0,2,1,0,
88,2,1,1,-1,
89,1,1,3,0,
90,1,3,2,1,
91,3,2,2,0,
92,2,2,0,0,
93,2,0,4,0,
94,0,4,1,1,
95,4,1,0,1,
96,1,0,3,0,
97,0,3,4,0,
98,3,4,4,0,
99,4,4,5,0,
100,4,5,1,1,
101,5,1,0,0,
102,1,0,5,-1,
103,0,5,3,0,
104,5,3,1,1,
105,3,1,0,0,
106,1,0,0,1,
107,0,0,5,1,
108,0,5,0,1,
109,5,0,5,1,
110,0,5,4,0,
111,5,4,0,1,
112,4,0,1,0,
113,0,1,2,0,
114,1,2,0,1,
115,2,0,5,-1,
116,0,5,0,0,
117,5,0,0,1,
118,0,0,0,0,
119,0,0,3,1,
120,0,3,0,1,
121,3,0,3,0,
122,0,3,1,0,
123,3,1,1,0,
124,1,1,1,0,
125,1,1,5,1,
126,1,5,3,1,
127,5,3,1,1,
128,3,1,0,1,
129,1,0,5,0,
130,0,5,0,0,
131,5,0,2,0,
132,0,2,2,1,
133,2,2,0,0,
134,2,0,1,0,
135,0,1,3,1,
136,1,3,5,0,
137,3,5,5,0,
138,5,5,0,1,
139,5,0,0,1,
140,0,0,5,0,
141,0,5,0,0,
142,5,0,1,0,
143,0,1,1,1,
144,1,1,0,-1,
145,1,0,0,1,
146,0,0,3,0,
147,0,3,3,1,
148,3,3,3,0,
149,3,3,2,0,
150,3,2,0,1,
151,2,0,4,-1,
152,0,4,3,0,
153,4,3,5,0,
154,3,5,4,-1,
155,5,4,4,0,
156,4,4,1,1,
157,4,1,0,1,
158,1,0,2,0,
159,0,2,2,0,
160,2,2,2,0,
161,2,2,1,1,
162,2,1,1,-1,
163,1,1,5,0,
164,1,5,3,1,
165,5,3,1,0,
166,3,1,2,1,
167,1,2,1,0,
168,2,1,4,0,
169,1,4,2,1,
170,4,2,1,0,
171,2,1,4,-1,
172,1,4,4,0,
173,4,4,0,0,
174,4,0,2,0,
175,0,2,2,0,
176,2,2,0,0,
177,2,0,1,0,
178,0,1,0,1,
179,1,0,3,0,
180,0,3,3,0,
181,3,3,2,0,
182,3,2,3,0,
183,2,3,3,1,
184,3,3,3,1,
185,3,3,3,0,
186,3,3,2,1,
187,3,2,3,0,
188,2,3,4,1,
189,3,4,5,1,
190,4,5,5,0,
191,5,5,5,0,
192,5,5,3,0,
193,5,3,1,0,
194,3,1,0,1,
195,1,0,2,-1,
196,0,2,3,0,
197,2,3,4,1,
198,3,4,5,0,
199,4,5,0,0,
200,5,0,5,0,
201,0,5,5,0,
202,5,5,1,1,
203,5,1,3,1,
204,1,3,2,0,
205,3,2,4,-1,
206,2,4,3,0,
207,4,3,3,0,
208,3,3,2,1,
209,3,2,3,0,
210,2,3,0,1,
211,3,0,0,1,
212,0,0,5,0,
213,0,5,2,0,
214,5,2,1,0,
215,2,1,2,0,
216,1,2,5,0,
217,2,5,3,0,
218,5,3,1,0,
219,3,1,0,1,
220,1,0,3,0,
221,0,3,1,1,
222,3,1,2,1,
223,1,2,4,0,
224,2,4,3,1,
225,4,3,3,1,
226,3,3,2,0,
227,3,2,3,0,
228,2,3,3,0,
229,3,3,0,1,
230,3,0,0,1,
231,0,0,0,1,
232,0,0,2,0,
233,0,2,1,0,
234,2,1,2,1,
235,1,2,0,0,
236,2,0,4,-1,
237,0,4,1,0,
238,4,1,3,1,
239,1,3,2,0,
240,3,2,2,0,
241,2,2,5,0,
242,2,5,1,0,
243,5,1,0,1,
244,1,0,3,1,
245,0,3,0,1,
246,3,0,2,0,
247,0,2,2,0,
248,2,2,5,0,
249,2,5,0,0,
250,5,0,3,-1,
251,0,3,0,0,
252,3,0,3,1,
253,0,3,0,0,
254,3,0,5,0,
255,0,5,5,0,
256,5,5,4,0,
257,5,4,3,1,
258,4,3,3,0,
259,3,3,2,0,
260,3,2,4,0,
261,2,4,3,-1,
262,4,3,4,1,
263,3,4,3,-1,
264,4,3,4,0,
265,3,4,3,0,
266,4,3,3,1,
267,3,3,2,0,
268,3,2,3,0,
269,2,3,4,1,
270,3,4,4,0,
271,4,4,2,0,
272,4,2,5,0,
273,2,5,3,0,
274,5,3,2,1,
275,3,2,3,1,
276,2,3,4,1,
277,3,4,3,0,
278,4,3,3,1,
279,3,3,5,-1,
280,3,5,0,0,
281,5,0,0,1,
282,0,0,2,1,
283,0,2,0,1,
284,2,0,4,0,
285,0,4,0,0,
286,4,0,0,1,
287,0,0,0,1,
288,0,0,0,1,
289,0,0,1,1,
290,0,1,4,1,
291,1,4,2,1,
292,4,2,5,0,
293,2,5,0,1,
294,5,0,5,0,
295,0,5,0,1,
296,5,0,1,1,
297,0,1,0,1,
298,1,0,1,1,
299,0,1,3,-1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
