,s-2,s-1,a,r,none
0,2,4,4,0,
1,4,4,4,0,
2,4,4,2,0,
3,4,2,5,-1,
4,2,5,3,0,
5,5,3,2,0,
6,3,2,1,0,
7,2,1,0,0,
8,1,0,5,0,
9,0,5,3,0,
10,5,3,1,0,
11,3,1,4,0,
12,1,4,1,0,
13,4,1,2,1,
14,1,2,1,0,
15,2,1,4,0,
16,1,4,3,1,
17,4,3,1,1,
18,3,1,4,1,
19,1,4,5,0,
20,4,5,1,1,
21,5,1,0,1,
22,1,0,4,1,
23,0,4,0,1,
24,4,0,5,1,
25,0,5,1,0,
26,5,1,4,-1,
27,1,4,1,1,
28,4,1,2,1,
29,1,2,1,0,
30,2,1,1,-1,
31,1,1,2,1,
32,1,2,3,0,
33,2,3,5,-1,
34,3,5,2,0,
35,5,2,1,1,
36,2,1,0,1,
37,1,0,4,1,
38,0,4,0,1,
39,4,0,2,0,
40,0,2,2,1,
41,2,2,0,0,
42,2,0,3,1,
43,0,3,5,0,
44,3,5,1,-1,
45,5,1,1,0,
46,1,1,4,1,
47,1,4,2,0,
48,4,2,2,0,
49,2,2,3,1,
50,2,3,5,0,
51,3,5,3,0,
52,5,3,2,0,
53,3,2,3,1,
54,2,3,0,1,
55,3,0,3,0,
56,0,3,2,1,
57,3,2,3,0,
58,2,3,0,0,
59,3,0,0,1,
60,0,0,0,1,
61,0,0,2,1,
62,0,2,3,0,
63,2,3,0,1,
64,3,0,5,0,
65,0,5,0,0,
66,5,0,1,-1,
67,0,1,3,1,
68,1,3,1,0,
69,3,1,0,1,
70,1,0,1,1,
71,0,1,3,1,
72,1,3,3,0,
73,3,3,4,1,
74,3,4,5,0,
75,4,5,2,0,
76,5,2,4,1,
77,2,4,5,1,
78,4,5,2,1,
79,5,2,3,0,
80,2,3,0,1,
81,3,0,5,-1,
82,0,5,3,1,
83,5,3,4,0,
84,3,4,4,0,
85,4,4,2,1,
86,4,2,5,1,
87,2,5,1,0,
88,5,1,3,1,
89,1,3,4,0,
90,3,4,5,1,
91,4,5,2,0,
92,5,2,4,0,
93,2,4,2,0,
94,4,2,4,0,
95,2,4,1,1,
96,4,1,2,1,
97,1,2,4,0,
98,2,4,5,1,
99,4,5,4,0,
100,5,4,1,0,
101,4,1,0,0,
102,1,0,5,1,
103,0,5,4,1,
104,5,4,0,1,
105,4,0,4,-1,
106,0,4,2,0,
107,4,2,1,0,
108,2,1,0,1,
109,1,0,4,1,
110,0,4,0,0,
111,4,0,1,0,
112,0,1,5,0,
113,1,5,3,0,
114,5,3,4,0,
115,3,4,5,0,
116,4,5,5,0,
117,5,5,4,0,
118,5,4,5,1,
119,4,5,2,0,
120,5,2,2,0,
121,2,2,5,1,
122,2,5,5,0,
123,5,5,3,0,
124,5,3,0,0,
125,3,0,2,1,
126,0,2,3,0,
127,2,3,3,0,
128,3,3,1,0,
129,3,1,0,0,
130,1,0,4,0,
131,0,4,2,1,
132,4,2,1,0,
133,2,1,0,0,
134,1,0,4,0,
135,0,4,3,1,
136,4,3,5,0,
137,3,5,3,1,
138,5,3,3,0,
139,3,3,2,1,
140,3,2,3,0,
141,2,3,4,-1,
142,3,4,2,1,
143,4,2,5,1,
144,2,5,2,1,
145,5,2,1,0,
146,2,1,0,1,
147,1,0,4,0,
148,0,4,0,0,
149,4,0,4,1,
150,0,4,2,-1,
151,4,2,4,0,
152,2,4,2,0,
153,4,2,5,1,
154,2,5,2,1,
155,5,2,2,0,
156,2,2,5,-1,
157,2,5,1,-1,
158,5,1,1,1,
159,1,1,0,0,
160,1,0,4,0,
161,0,4,3,0,
162,4,3,0,0,
163,3,0,5,0,
164,0,5,2,1,
165,5,2,2,0,
166,2,2,4,1,
167,2,4,5,0,
168,4,5,3,1,
169,5,3,5,1,
170,3,5,3,1,
171,5,3,4,0,
172,3,4,0,1,
173,4,0,4,-1,
174,0,4,4,0,
175,4,4,3,1,
176,4,3,5,0,
177,3,5,0,0,
178,5,0,2,0,
179,0,2,0,0,
180,2,0,3,0,
181,0,3,0,1,
182,3,0,2,0,
183,0,2,2,0,
184,2,2,3,0,
185,2,3,0,1,
186,3,0,1,0,
187,0,1,0,0,
188,1,0,3,0,
189,0,3,1,1,
190,3,1,5,0,
191,1,5,4,0,
192,5,4,0,1,
193,4,0,5,0,
194,0,5,3,0,
195,5,3,5,0,
196,3,5,5,0,
197,5,5,5,0,
198,5,5,1,0,
199,5,1,3,0,
200,1,3,5,0,
201,3,5,0,0,
202,5,0,3,1,
203,0,3,5,0,
204,3,5,1,1,
205,5,1,5,1,
206,1,5,1,0,
207,5,1,3,0,
208,1,3,5,1,
209,3,5,3,1,
210,5,3,3,0,
211,3,3,4,0,
212,3,4,2,1,
213,4,2,2,1,
214,2,2,1,1,
215,2,1,0,0,
216,1,0,2,0,
217,0,2,3,0,
218,2,3,4,1,
219,3,4,2,1,
220,4,2,4,1,
221,2,4,0,1,
222,4,0,5,1,
223,0,5,5,0,
224,5,5,4,0,
225,5,4,4,0,
226,4,4,2,1,
227,4,2,2,0,
228,2,2,2,0,
229,2,2,1,0,
230,2,1,0,0,
231,1,0,1,0,
232,0,1,4,0,
233,1,4,0,1,
234,4,0,0,1,
235,0,0,1,1,
236,0,1,3,0,
237,1,3,0,1,
238,3,0,1,-1,
239,0,1,3,0,
240,1,3,4,1,
241,3,4,5,0,
242,4,5,2,0,
243,5,2,3,1,
244,2,3,5,1,
245,3,5,2,1,
246,5,2,3,-1,
247,2,3,3,0,
248,3,3,4,1,
249,3,4,1,0,
250,4,1,2,0,
251,1,2,4,1,
252,2,4,5,0,
253,4,5,4,1,
254,5,4,2,0,
255,4,2,5,1,
256,2,5,5,0,
257,5,5,4,-1,
258,5,4,0,1,
259,4,0,5,1,
260,0,5,2,0,
261,5,2,1,0,
262,2,1,0,1,
263,1,0,5,0,
264,0,5,3,1,
265,5,3,5,0,
266,3,5,3,1,
267,5,3,0,0,
268,3,0,0,1,
269,0,0,5,0,
270,0,5,4,0,
271,5,4,0,0,
272,4,0,5,1,
273,0,5,4,0,
274,5,4,1,1,
275,4,1,2,1,
276,1,2,5,1,
277,2,5,4,-1,
278,5,4,0,0,
279,4,0,0,1,
280,0,0,1,0,
281,0,1,0,0,
282,1,0,4,-1,
283,0,4,0,0,
284,4,0,4,0,
285,0,4,3,0,
286,4,3,1,1,
287,3,1,0,0,
288,1,0,4,1,
289,0,4,1,0,
290,4,1,4,1,
291,1,4,0,0,
292,4,0,0,1,
293,0,0,1,0,
294,0,1,1,-1,
295,1,1,4,1,
296,1,4,1,1,
297,4,1,4,0,
298,1,4,0,-1,
299,4,0,5,-1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
