,s-2,s-1,a,r,none
0,3,5,0,0,
1,5,0,5,1,
2,0,5,0,0,
3,5,0,5,0,
4,0,5,3,0,
5,5,3,4,1,
6,3,4,2,1,
7,4,2,3,-1,
8,2,3,4,1,
9,3,4,4,0,
10,4,4,0,1,
11,4,0,3,0,
12,0,3,5,1,
13,3,5,3,1,
14,5,3,5,0,
15,3,5,2,0,
16,5,2,4,0,
17,2,4,4,0,
18,4,4,0,1,
19,4,0,3,-1,
20,0,3,2,0,
21,3,2,4,1,
22,2,4,0,0,
23,4,0,5,1,
24,0,5,5,0,
25,5,5,4,1,
26,5,4,2,0,
27,4,2,0,1,
28,2,0,5,1,
29,0,5,2,0,
30,5,2,0,1,
31,2,0,2,0,
32,0,2,0,0,
33,2,0,4,-1,
34,0,4,3,1,
35,4,3,4,1,
36,3,4,0,1,
37,4,0,5,-1,
38,0,5,1,1,
39,5,1,3,1,
40,1,3,0,0,
41,3,0,4,1,
42,0,4,3,0,
43,4,3,3,1,
44,3,3,3,0,
45,3,3,3,1,
46,3,3,2,1,
47,3,2,5,0,
48,2,5,3,0,
49,5,3,4,1,
50,3,4,5,1,
51,4,5,0,0,
52,5,0,5,-1,
53,0,5,1,1,
54,5,1,2,1,
55,1,2,4,1,
56,2,4,5,-1,
57,4,5,1,0,
58,5,1,2,1,
59,1,2,4,1,
60,2,4,5,0,
61,4,5,3,0,
62,5,3,4,0,
63,3,4,2,1,
64,4,2,2,0,
65,2,2,4,0,
66,2,4,0,0,
67,4,0,2,0,
68,0,2,0,1,
69,2,0,4,0,
70,0,4,2,0,
71,4,2,1,1,
72,2,1,4,-1,
73,1,4,1,0,
74,4,1,5,1,
75,1,5,1,1,
76,5,1,3,1,
77,1,3,1,1,
78,3,1,1,1,
79,1,1,5,1,
80,1,5,4,0,
81,5,4,1,0,
82,4,1,1,1,
83,1,1,3,0,
84,1,3,5,0,
85,3,5,3,0,
86,5,3,4,0,
87,3,4,4,0,
88,4,4,5,0,
89,4,5,1,1,
90,5,1,2,0,
91,1,2,2,1,
92,2,2,4,1,
93,2,4,4,0,
94,4,4,5,-1,
95,4,5,4,1,
96,5,4,3,0,
97,4,3,5,0,
98,3,5,5,0,
99,5,5,3,0,
100,5,3,4,0,
101,3,4,2,0,
102,4,2,5,1,
103,2,5,0,1,
104,5,0,5,-1,
105,0,5,4,1,
106,5,4,1,1,
107,4,1,1,0,
108,1,1,5,0,
109,1,5,0,0,
110,5,0,1,-1,
111,0,1,3,1,
112,1,3,5,0,
113,3,5,3,1,
114,5,3,3,0,
115,3,3,5,0,
116,3,5,5,0,
117,5,5,3,-1,
118,5,3,4,1,
119,3,4,2,0,
120,4,2,1,0,
121,2,1,4,1,
122,1,4,0,1,
123,4,0,5,0,
124,0,5,3,0,
125,5,3,4,1,
126,3,4,3,0,
127,4,3,2,0,
128,3,2,0,1,
129,2,0,2,1,
130,0,2,0,1,
131,2,0,4,0,
132,0,4,1,0,
133,4,1,1,0,
134,1,1,0,1,
135,1,0,2,1,
136,0,2,3,1,
137,2,3,4,1,
138,3,4,5,0,
139,4,5,1,0,
140,5,1,3,0,
