,s-2,s-1,a,r,none
0,5,5,3,0,
1,5,3,5,1,
2,3,5,5,0,
3,5,5,2,0,
4,5,2,1,0,
5,2,1,3,1,
6,1,3,3,1,
7,3,3,3,1,
8,3,3,1,0,
9,3,1,3,1,
10,1,3,3,1,
11,3,3,0,1,
12,3,0,1,1,
13,0,1,1,0,
14,1,1,2,1,
15,1,2,1,0,
16,2,1,2,1,
17,1,2,2,0,
18,2,2,3,-1,
19,2,3,3,1,
20,3,3,0,0,
21,3,0,1,0,
22,0,1,2,0,
23,1,2,0,0,
24,2,0,3,0,
25,0,3,3,0,
26,3,3,0,1,
27,3,0,0,1,
28,0,0,1,0,
29,0,1,3,0,
30,1,3,2,1,
31,3,2,4,1,
32,2,4,0,0,
33,4,0,3,0,
34,0,3,0,1,
35,3,0,2,0,
36,0,2,1,1,
37,2,1,4,0,
38,1,4,0,1,
39,4,0,4,1,
40,0,4,1,0,
41,4,1,2,0,
42,1,2,3,1,
43,2,3,3,1,
44,3,3,5,1,
45,3,5,0,1,
46,5,0,3,0,
47,0,3,1,-1,
48,3,1,3,0,
49,1,3,0,1,
50,3,0,0,1,
51,0,0,2,0,
52,0,2,3,0,
53,2,3,3,0,
54,3,3,3,1,
55,3,3,4,1,
56,3,4,2,1,
57,4,2,4,1,
58,2,4,0,1,
59,4,0,3,0,
60,0,3,5,1,
61,3,5,1,0,
62,5,1,4,-1,
63,1,4,0,1,
64,4,0,3,0,
65,0,3,4,0,
66,3,4,3,0,
67,4,3,5,0,
68,3,5,4,1,
69,5,4,2,1,
70,4,2,0,0,
71,2,0,5,0,
72,0,5,3,1,
73,5,3,0,0,
74,3,0,0,1,
75,0,0,5,1,
76,0,5,0,0,
77,5,0,3,1,
78,0,3,4,1,
79,3,4,5,1,
80,4,5,0,0,
81,5,0,0,1,
82,0,0,4,-1,
83,0,4,5,0,
84,4,5,4,1,
85,5,4,0,0,
86,4,0,0,1,
87,0,0,4,0,
88,0,4,5,1,
89,4,5,4,-1,
90,5,4,4,0,
91,4,4,4,0,
92,4,4,1,1,
93,4,1,5,0,
94,1,5,4,0,
95,5,4,0,0,
96,4,0,4,0,
97,0,4,4,0,
98,4,4,2,0,
99,4,2,0,1,
100,2,0,2,1,
101,0,2,5,1,
102,2,5,4,1,
103,5,4,0,0,
104,4,0,0,1,
105,0,0,1,1,
106,0,1,3,0,
107,1,3,3,0,
108,3,3,2,-1,
109,3,2,0,1,
110,2,0,4,-1,
111,0,4,4,0,
112,4,4,3,0,
113,4,3,0,1,
114,3,0,0,0,
115,0,0,2,1,
116,0,2,1,0,
117,2,1,2,0,
118,1,2,4,1,
119,2,4,3,-1,
120,4,3,1,-1,
121,3,1,4,0,
122,1,4,0,1,
123,4,0,0,1,
124,0,0,0,1,
125,0,0,5,1,
126,0,5,5,0,
127,5,5,1,1,
128,5,1,2,1,
129,1,2,1,0,
130,2,1,2,0,
131,1,2,5,0,
132,2,5,5,0,
133,5,5,2,1,
134,5,2,2,0,
135,2,2,5,1,
136,2,5,1,0,
137,5,1,1,1,
138,1,1,0,1,
139,1,0,1,-1,
140,0,1,4,0,
141,1,4,3,0,
142,4,3,1,1,
143,3,1,1,0,
144,1,1,2,0,
145,1,2,2,0,
146,2,2,2,0,
147,2,2,0,1,
148,2,0,4,1,
149,0,4,2,0,
150,4,2,1,0,
151,2,1,4,1,
152,1,4,0,0,
153,4,0,4,1,
154,0,4,0,1,
155,4,0,3,1,
156,0,3,1,1,
157,3,1,2,0,
158,1,2,3,-1,
159,2,3,3,0,
160,3,3,0,1,
161,3,0,5,1,
162,0,5,4,0,
163,5,4,3,1,
164,4,3,3,1,
165,3,3,0,0,
166,3,0,1,0,
167,0,1,1,-1,
168,1,1,3,1,
169,1,3,0,0,
170,3,0,0,1,
171,0,0,4,1,
172,0,4,0,1,
173,4,0,4,1,
174,0,4,2,1,
175,4,2,5,0,
176,2,5,5,0,
177,5,5,2,1,
178,5,2,5,1,
179,2,5,3,0,
180,5,3,1,0,
181,3,1,1,-1,
182,1,1,2,0,
183,1,2,3,0,
184,2,3,3,1,
185,3,3,0,1,
186,3,0,5,1,
187,0,5,0,1,
188,5,0,1,-1,
189,0,1,4,0,
190,1,4,1,1,
191,4,1,1,0,
192,1,1,1,0,
193,1,1,4,1,
194,1,4,4,0,
195,4,4,1,1,
196,4,1,4,1,
197,1,4,1,0,
198,4,1,4,1,
199,1,4,5,0,
200,4,5,2,0,
201,5,2,3,0,
202,2,3,5,0,
203,3,5,4,1,
204,5,4,5,0,
205,4,5,2,1,
206,5,2,4,0,
207,2,4,3,0,
208,4,3,1,0,
209,3,1,2,1,
210,1,2,4,1,
211,2,4,5,0,
212,4,5,3,1,
213,5,3,4,1,
214,3,4,3,-1,
215,4,3,4,-1,
216,3,4,4,0,
217,4,4,4,0,
218,4,4,2,0,
219,4,2,3,0,
220,2,3,5,0,
221,3,5,3,1,
222,5,3,3,0,
223,3,3,0,0,
224,3,0,0,1,
225,0,0,0,1,
226,0,0,3,0,
227,0,3,1,1,
228,3,1,0,0,
229,1,0,3,0,
230,0,3,4,0,
231,3,4,2,1,
232,4,2,3,1,
233,2,3,3,1,
234,3,3,4,1,
235,3,4,1,0,
236,4,1,4,0,
237,1,4,1,1,
238,4,1,4,1,
239,1,4,0,0,
240,4,0,3,1,
241,0,3,2,0,
242,3,2,5,0,
243,2,5,4,1,
244,5,4,2,0,
245,4,2,0,1,
246,2,0,2,0,
247,0,2,0,0,
248,2,0,4,1,
249,0,4,5,0,
250,4,5,3,1,
251,5,3,4,1,
252,3,4,0,0,
253,4,0,4,1,
254,0,4,0,0,
255,4,0,4,1,
256,0,4,0,1,
257,4,0,1,0,
258,0,1,3,1,
259,1,3,4,-1,
260,3,4,2,0,
261,4,2,5,0,
262,2,5,0,0,
263,5,0,0,1,
264,0,0,1,0,
265,0,1,3,0,
