,s-2,s-1,a,r,none
0,4,3,5,1,
1,3,5,2,1,
2,5,2,2,0,
3,2,2,4,0,
4,2,4,3,0,
5,4,3,5,0,
6,3,5,1,1,
7,5,1,1,1,
8,1,1,3,1,
9,1,3,3,1,
10,3,3,5,1,
11,3,5,2,0,
12,5,2,3,1,
13,2,3,4,1,
14,3,4,1,1,
15,4,1,0,1,
16,1,0,4,-1,
17,0,4,4,0,
18,4,4,5,0,
19,4,5,0,0,
20,5,0,5,0,
21,0,5,4,1,
22,5,4,2,1,
23,4,2,0,1,
24,2,0,2,1,
25,0,2,5,-1,
26,2,5,2,0,
27,5,2,3,0,
28,2,3,0,1,
29,3,0,1,1,
30,0,1,2,0,
31,1,2,0,0,
32,2,0,2,1,
33,0,2,4,-1,
34,2,4,0,1,
35,4,0,2,1,
36,0,2,4,0,
37,2,4,1,0,
38,4,1,0,1,
39,1,0,1,0,
40,0,1,2,0,
41,1,2,3,1,
42,2,3,2,0,
43,3,2,5,0,
44,2,5,2,0,
45,5,2,2,0,
46,2,2,4,-1,
47,2,4,1,0,
48,4,1,3,0,
49,1,3,5,0,
50,3,5,3,0,
51,5,3,2,0,
52,3,2,3,0,
53,2,3,0,0,
54,3,0,2,1,
55,0,2,0,1,
56,2,0,2,1,
57,0,2,1,1,
58,2,1,4,-1,
59,1,4,3,0,
60,4,3,5,0,
61,3,5,0,1,
62,5,0,5,1,
63,0,5,2,0,
64,5,2,1,1,
65,2,1,4,1,
66,1,4,2,1,
67,4,2,5,1,
68,2,5,2,0,
69,5,2,4,0,
70,2,4,1,0,
71,4,1,0,1,
72,1,0,2,1,
73,0,2,1,1,
74,2,1,1,1,
75,1,1,5,0,
76,1,5,0,1,
77,5,0,1,1,
78,0,1,2,0,
79,1,2,3,0,
80,2,3,0,0,
81,3,0,3,1,
82,0,3,5,0,
83,3,5,5,0,
84,5,5,1,1,
85,5,1,1,0,
86,1,1,3,0,
87,1,3,4,0,
88,3,4,5,1,
89,4,5,0,1,
90,5,0,1,0,
91,0,1,1,-1,
92,1,1,4,-1,
93,1,4,4,0,
94,4,4,1,1,
95,4,1,0,1,
96,1,0,1,1,
97,0,1,3,0,
98,1,3,0,0,
99,3,0,5,1,
100,0,5,3,0,
101,5,3,5,0,
102,3,5,1,0,
103,5,1,1,1,
104,1,1,1,1,
105,1,1,0,1,
106,1,0,0,1,
107,0,0,2,0,
108,0,2,2,1,
109,2,2,5,1,
110,2,5,0,1,
111,5,0,4,0,
112,0,4,4,0,
113,4,4,3,0,
114,4,3,4,-1,
115,3,4,2,0,
116,4,2,4,0,
117,2,4,4,0,
118,4,4,4,0,
119,4,4,1,1,
120,4,1,2,1,
121,1,2,2,0,
122,2,2,1,0,
123,2,1,4,1,
124,1,4,5,0,
125,4,5,2,1,
126,5,2,0,0,
127,2,0,2,0,
128,0,2,3,0,
129,2,3,0,0,
130,3,0,5,1,
131,0,5,5,0,
132,5,5,0,0,
133,5,0,1,1,
134,0,1,2,0,
135,1,2,5,1,
136,2,5,5,0,
137,5,5,3,1,
138,5,3,5,-1,
139,3,5,5,0,
140,5,5,3,-1,
141,5,3,1,1,
142,3,1,4,1,
143,1,4,4,0,
144,4,4,4,0,
145,4,4,1,0,
146,4,1,2,0,
147,1,2,5,1,
148,2,5,3,0,
149,5,3,1,0,
150,3,1,4,1,
151,1,4,3,0,
152,4,3,5,0,
153,3,5,5,0,
154,5,5,4,-1,
155,5,4,2,1,
156,4,2,5,1,
157,2,5,4,1,
158,5,4,3,0,
159,4,3,2,0,
160,3,2,2,0,
161,2,2,3,1,
162,2,3,4,0,
163,3,4,3,0,
164,4,3,5,1,
165,3,5,2,1,
166,5,2,2,1,
167,2,2,4,1,
168,2,4,4,0,
169,4,4,2,0,
170,4,2,5,-1,
171,2,5,1,0,
172,5,1,5,0,
173,1,5,1,0,
174,5,1,1,0,
175,1,1,4,1,
176,1,4,5,0,
177,4,5,3,0,
178,5,3,1,0,
179,3,1,0,0,
180,1,0,0,1,
181,0,0,0,1,
182,0,0,0,1,
183,0,0,3,1,
184,0,3,3,1,
185,3,3,0,-1,
186,3,0,3,1,
187,0,3,3,0,
188,3,3,5,0,
189,3,5,2,0,
190,5,2,2,1,
191,2,2,5,-1,
192,2,5,0,1,
193,5,0,5,0,
194,0,5,4,0,
195,5,4,2,1,
196,4,2,0,0,
197,2,0,3,0,
198,0,3,1,0,
199,3,1,1,0,
200,1,1,4,0,
201,1,4,1,1,
202,4,1,0,1,
203,1,0,3,1,
204,0,3,4,1,
205,3,4,0,0,
206,4,0,2,0,
207,0,2,1,0,
208,2,1,1,0,
209,1,1,0,1,
210,1,0,0,1,
211,0,0,4,1,
212,0,4,1,0,
213,4,1,5,1,
214,1,5,4,1,
215,5,4,1,0,
216,4,1,0,0,
217,1,0,0,0,
218,0,0,2,1,
219,0,2,2,0,
220,2,2,3,1,
221,2,3,1,1,
222,3,1,4,1,
223,1,4,4,0,
224,4,4,0,1,
225,4,0,1,0,
226,0,1,2,0,
227,1,2,2,0,
228,2,2,3,0,
229,2,3,0,1,
230,3,0,3,0,
231,0,3,0,1,
232,3,0,5,0,
233,0,5,4,0,
234,5,4,5,1,
235,4,5,3,0,
236,5,3,0,1,
237,3,0,3,0,
238,0,3,3,1,
239,3,3,1,1,
240,3,1,0,0,
241,1,0,2,0,
242,0,2,3,0,
243,2,3,4,-1,
244,3,4,5,1,
245,4,5,1,0,
246,5,1,1,1,
247,1,1,0,1,
248,1,0,3,0,
249,0,3,1,1,
250,3,1,0,1,
251,1,0,0,1,
252,0,0,2,0,
253,0,2,2,0,
254,2,2,5,0,
255,2,5,5,0,
256,5,5,2,0,
257,5,2,4,0,
258,2,4,5,0,
259,4,5,5,0,
260,5,5,3,0,
261,5,3,3,0,
262,3,3,4,1,
263,3,4,5,1,
264,4,5,1,0,
265,5,1,1,1,
266,1,1,3,-1,
267,1,3,1,0,
268,3,1,4,-1,
269,1,4,3,-1,
270,4,3,5,1,
271,3,5,5,0,
272,5,5,1,0,
273,5,1,1,1,
274,1,1,5,0,
275,1,5,5,0,
276,5,5,1,0,
277,5,1,1,-1,
278,1,1,5,0,
279,1,5,0,0,
