,s-2,s-1,a,r,none
0,5,4,0,1,
1,4,0,0,1,
2,0,0,2,1,
3,0,2,4,0,
4,2,4,5,-1,
5,4,5,0,0,
6,5,0,2,0,
7,0,2,4,0,
8,2,4,2,1,
9,4,2,4,0,
10,2,4,1,0,
11,4,1,5,0,
12,1,5,2,0,
13,5,2,0,1,
14,2,0,1,0,
15,0,1,2,0,
16,1,2,5,0,
17,2,5,0,1,
18,5,0,0,1,
19,0,0,4,1,
20,0,4,3,1,
21,4,3,5,-1,
22,3,5,3,0,
23,5,3,0,1,
24,3,0,2,0,
25,0,2,3,0,
26,2,3,2,1,
27,3,2,5,-1,
28,2,5,2,0,
29,5,2,2,0,
30,2,2,0,0,
31,2,0,4,-1,
32,0,4,3,1,
33,4,3,0,0,
34,3,0,0,0,
35,0,0,4,0,
36,0,4,2,0,
37,4,2,2,0,
38,2,2,5,0,
39,2,5,5,0,
40,5,5,3,0,
41,5,3,5,0,
42,3,5,4,0,
43,5,4,4,0,
44,4,4,3,0,
45,4,3,0,0,
46,3,0,4,1,
47,0,4,3,1,
48,4,3,3,1,
49,3,3,1,0,
50,3,1,2,1,
51,1,2,5,0,
52,2,5,1,0,
53,5,1,2,0,
54,1,2,1,1,
55,2,1,1,0,
56,1,1,0,0,
57,1,0,2,0,
58,0,2,1,0,
59,2,1,5,-1,
60,1,5,0,0,
61,5,0,2,0,
62,0,2,1,1,
63,2,1,1,1,
64,1,1,0,0,
65,1,0,1,1,
66,0,1,0,0,
67,1,0,2,1,
68,0,2,1,0,
69,2,1,1,0,
70,1,1,5,1,
71,1,5,3,1,
72,5,3,3,0,
73,3,3,5,0,
74,3,5,2,1,
75,5,2,2,0,
76,2,2,3,0,
77,2,3,0,0,
78,3,0,4,0,
79,0,4,5,0,
80,4,5,3,1,
81,5,3,0,1,
82,3,0,2,1,
83,0,2,1,0,
84,2,1,1,1,
85,1,1,5,1,
86,1,5,5,0,
87,5,5,1,0,
88,5,1,4,0,
89,1,4,2,1,
90,4,2,4,0,
91,2,4,2,0,
92,4,2,3,1,
93,2,3,1,1,
94,3,1,5,1,
95,1,5,5,0,
96,5,5,0,0,
97,5,0,5,0,
98,0,5,2,1,
99,5,2,0,1,
100,2,0,1,1,
101,0,1,4,1,
102,1,4,2,0,
103,4,2,5,-1,
104,2,5,0,1,
105,5,0,5,0,
106,0,5,4,0,
107,5,4,4,0,
108,4,4,2,0,
109,4,2,1,1,
110,2,1,4,1,
111,1,4,3,-1,
112,4,3,0,1,
113,3,0,1,0,
114,0,1,5,1,
115,1,5,5,0,
116,5,5,1,0,
117,5,1,2,0,
118,1,2,1,0,
119,2,1,3,-1,
120,1,3,1,1,
121,3,1,5,0,
122,1,5,0,1,
123,5,0,4,0,
124,0,4,3,0,
125,4,3,3,1,
126,3,3,3,1,
127,3,3,3,0,
128,3,3,1,1,
129,3,1,1,1,
130,1,1,0,1,
131,1,0,2,1,
132,0,2,1,0,
133,2,1,1,-1,
134,1,1,5,1,
135,1,5,0,1,
136,5,0,0,1,
137,0,0,1,1,
138,0,1,4,-1,
139,1,4,5,1,
140,4,5,0,0,
141,5,0,4,0,
142,0,4,3,0,
143,4,3,3,1,
144,3,3,0,0,
145,3,0,4,1,
146,0,4,5,1,
147,4,5,3,0,
148,5,3,0,0,
149,3,0,2,0,
150,0,2,3,0,
151,2,3,3,1,
152,3,3,2,1,
153,3,2,0,0,
154,2,0,1,0,
155,0,1,1,0,
156,1,1,5,-1,
157,1,5,0,0,
158,5,0,0,1,
159,0,0,0,1,
160,0,0,5,1,
161,0,5,1,0,
162,5,1,0,0,
163,1,0,1,1,
164,0,1,4,0,
165,1,4,3,0,
166,4,3,3,1,
167,3,3,2,1,
168,3,2,1,-1,
169,2,1,3,0,
170,1,3,0,0,
171,3,0,1,0,
172,0,1,0,1,
173,1,0,1,0,
174,0,1,1,0,
175,1,1,2,1,
176,1,2,0,1,
177,2,0,3,-1,
178,0,3,5,1,
179,3,5,0,1,
180,5,0,3,0,
181,0,3,5,0,
182,3,5,2,0,
183,5,2,3,1,
184,2,3,4,0,
185,3,4,3,1,
186,4,3,4,0,
187,3,4,5,1,
188,4,5,0,1,
189,5,0,0,1,
190,0,0,2,0,
191,0,2,5,0,
192,2,5,0,0,
193,5,0,0,1,
194,0,0,3,0,
195,0,3,5,1,
196,3,5,3,0,
197,5,3,3,0,
198,3,3,4,0,
199,3,4,2,1,
200,4,2,3,-1,
201,2,3,5,1,
202,3,5,5,0,
203,5,5,5,0,
204,5,5,1,0,
205,5,1,2,1,
206,1,2,1,0,
207,2,1,4,1,
208,1,4,3,-1,
209,4,3,4,0,
210,3,4,3,1,
211,4,3,3,0,
212,3,3,2,0,
213,3,2,2,0,
214,2,2,0,1,
215,2,0,4,-1,
216,0,4,3,-1,
217,4,3,4,-1,
218,3,4,3,0,
219,4,3,1,0,
220,3,1,5,0,
221,1,5,5,0,
222,5,5,2,0,
223,5,2,0,0,
224,2,0,1,0,
225,0,1,3,0,
226,1,3,3,0,
227,3,3,2,0,
228,3,2,0,1,
229,2,0,1,0,
230,0,1,0,1,
231,1,0,2,0,
232,0,2,3,0,
233,2,3,5,0,
234,3,5,0,0,
235,5,0,0,1,
236,0,0,3,0,
237,0,3,0,1,
238,3,0,5,1,
239,0,5,3,0,
240,5,3,0,1,
241,3,0,4,1,
242,0,4,4,0,
243,4,4,1,1,
244,4,1,0,1,
245,1,0,5,0,
246,0,5,2,0,
247,5,2,0,0,
248,2,0,2,1,
249,0,2,4,1,
250,2,4,4,0,
251,4,4,1,0,
252,4,1,1,1,
253,1,1,2,0,
254,1,2,3,0,
255,2,3,1,1,
256,3,1,4,0,
257,1,4,0,0,
258,4,0,0,1,
259,0,0,1,0,
260,0,1,0,1,
261,1,0,2,0,
262,0,2,1,0,
263,2,1,4,0,
264,1,4,1,1,
265,4,1,0,1,
266,1,0,1,-1,
267,0,1,5,0,
268,1,5,0,0,
269,5,0,0,1,
270,0,0,0,1,
271,0,0,4,1,
272,0,4,3,1,
273,4,3,2,0,
274,3,2,2,0,
275,2,2,5,0,
276,2,5,0,1,
277,5,0,0,1,
278,0,0,3,1,
279,0,3,5,-1,
280,3,5,2,1,
281,5,2,1,0,
282,2,1,4,1,
283,1,4,0,0,
284,4,0,4,1,
285,0,4,2,1,
286,4,2,2,0,
287,2,2,3,1,
288,2,3,1,1,
289,3,1,3,0,
290,1,3,2,-1,
291,3,2,5,0,
292,2,5,3,0,
293,5,3,0,0,
294,3,0,4,0,
295,0,4,5,1,
296,4,5,0,0,
297,5,0,0,1,
298,0,0,0,1,
299,0,0,5,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
