,s-2,s-1,a,r,none
0,4,5,2,0,
1,5,2,5,0,
2,2,5,3,0,
3,5,3,5,-1,
4,3,5,4,-1,
5,5,4,1,0,
6,4,1,3,0,
7,1,3,1,0,
8,3,1,0,0,
9,1,0,4,-1,
10,0,4,1,1,
11,4,1,5,0,
12,1,5,2,1,
13,5,2,0,0,
14,2,0,1,1,
15,0,1,3,0,
16,1,3,4,1,
17,3,4,2,0,
18,4,2,3,1,
19,2,3,2,0,
20,3,2,5,1,
21,2,5,2,1,
22,5,2,5,0,
23,2,5,0,1,
24,5,0,3,1,
25,0,3,3,1,
26,3,3,4,0,
27,3,4,5,0,
28,4,5,1,0,
29,5,1,1,1,
30,1,1,0,1,
31,1,0,1,1,
32,0,1,2,1,
33,1,2,5,0,
34,2,5,4,-1,
35,5,4,4,0,
36,4,4,1,0,
37,4,1,4,-1,
38,1,4,4,0,
39,4,4,3,1,
40,4,3,0,0,
41,3,0,3,1,
42,0,3,1,1,
43,3,1,3,0,
44,1,3,0,1,
45,3,0,3,0,
46,0,3,0,1,
47,3,0,0,1,
48,0,0,3,0,
49,0,3,3,0,
50,3,3,0,0,
51,3,0,4,1,
52,0,4,4,0,
53,4,4,4,0,
54,4,4,3,0,
55,4,3,3,0,
56,3,3,5,0,
57,3,5,1,0,
58,5,1,3,1,
59,1,3,4,-1,
60,3,4,3,-1,
61,4,3,1,0,
62,3,1,5,0,
63,1,5,0,0,
64,5,0,3,0,
65,0,3,1,0,
66,3,1,4,1,
67,1,4,1,0,
68,4,1,1,1,
69,1,1,5,1,
70,1,5,2,1,
71,5,2,0,1,
72,2,0,0,1,
73,0,0,1,1,
74,0,1,3,1,
75,1,3,0,1,
76,3,0,0,1,
77,0,0,2,1,
78,0,2,3,0,
79,2,3,5,0,
80,3,5,3,1,
81,5,3,4,1,
82,3,4,1,1,
83,4,1,3,1,
84,1,3,4,0,
85,3,4,5,-1,
86,4,5,2,1,
87,5,2,2,0,
88,2,2,2,0,
89,2,2,3,0,
90,2,3,0,0,
91,3,0,3,0,
92,0,3,1,1,
93,3,1,1,1,
94,1,1,0,0,
95,1,0,1,1,
96,0,1,1,-1,
97,1,1,3,0,
98,1,3,1,1,
99,3,1,5,1,
100,1,5,4,-1,
101,5,4,3,-1,
102,4,3,2,1,
103,3,2,0,0,
104,2,0,2,1,
105,0,2,1,0,
106,2,1,3,0,
107,1,3,1,0,
108,3,1,5,0,
109,1,5,5,0,
110,5,5,2,1,
111,5,2,0,0,
112,2,0,2,1,
113,0,2,3,-1,
114,2,3,4,1,
115,3,4,4,0,
116,4,4,0,0,
117,4,0,0,1,
118,0,0,3,0,
119,0,3,4,1,
120,3,4,0,1,
121,4,0,3,1,
122,0,3,4,1,
123,3,4,2,1,
124,4,2,2,0,
125,2,2,4,1,
126,2,4,2,0,
127,4,2,5,0,
128,2,5,0,0,
129,5,0,5,1,
130,0,5,2,0,
131,5,2,2,0,
132,2,2,0,0,
133,2,0,2,1,
134,0,2,3,0,
135,2,3,2,1,
136,3,2,5,0,
137,2,5,2,1,
138,5,2,0,1,
139,2,0,0,1,
140,0,0,2,1,
141,0,2,4,1,
142,2,4,2,1,
143,4,2,4,1,
144,2,4,3,0,
145,4,3,4,0,
146,3,4,1,0,
147,4,1,4,0,
148,1,4,2,0,
149,4,2,5,0,
150,2,5,4,1,
151,5,4,0,0,
152,4,0,0,1,
153,0,0,2,0,
154,0,2,2,0,
155,2,2,0,1,
156,2,0,2,0,
157,0,2,1,0,
158,2,1,0,0,
159,1,0,1,0,
160,0,1,3,0,
161,1,3,3,1,
162,3,3,5,1,
163,3,5,5,0,
164,5,5,2,1,
165,5,2,3,0,
166,2,3,5,0,
167,3,5,3,0,
168,5,3,2,0,
169,3,2,4,1,
170,2,4,5,1,
171,4,5,2,1,
172,5,2,5,0,
173,2,5,0,1,
174,5,0,2,0,
175,0,2,5,0,
176,2,5,0,1,
177,5,0,2,0,
178,0,2,4,0,
179,2,4,5,0,
180,4,5,1,0,
181,5,1,1,0,
182,1,1,2,1,
183,1,2,2,0,
184,2,2,3,1,
185,2,3,3,0,
186,3,3,4,1,
187,3,4,5,1,
188,4,5,2,-1,
189,5,2,4,0,
190,2,4,3,-1,
191,4,3,2,1,
192,3,2,4,-1,
193,2,4,1,0,
194,4,1,2,0,
195,1,2,4,0,
196,2,4,5,1,
197,4,5,3,0,
198,5,3,4,-1,
199,3,4,1,-1,
200,4,1,2,0,
201,1,2,5,0,
202,2,5,2,1,
203,5,2,5,1,
204,2,5,1,0,
205,5,1,3,0,
206,1,3,0,1,
207,3,0,0,0,
208,0,0,1,0,
209,0,1,2,0,
210,1,2,0,1,
211,2,0,1,1,
212,0,1,4,0,
213,1,4,1,1,
214,4,1,3,0,
215,1,3,0,0,
216,3,0,4,1,
217,0,4,4,0,
218,4,4,1,1,
219,4,1,3,0,
220,1,3,3,1,
221,3,3,2,1,
222,3,2,5,1,
223,2,5,0,0,
224,5,0,2,1,
225,0,2,0,0,
226,2,0,0,1,
227,0,0,2,0,
228,0,2,4,1,
229,2,4,1,0,
230,4,1,1,0,
231,1,1,3,0,
232,1,3,0,1,
233,3,0,4,0,
234,0,4,1,0,
235,4,1,2,1,
236,1,2,1,0,
237,2,1,2,0,
238,1,2,4,0,
239,2,4,5,0,
240,4,5,4,1,
241,5,4,0,0,
242,4,0,2,1,
243,0,2,1,0,
244,2,1,1,-1,
245,1,1,0,0,
246,1,0,1,1,
247,0,1,3,0,
248,1,3,1,0,
249,3,1,1,-1,
250,1,1,0,1,
251,1,0,1,0,
252,0,1,0,1,
253,1,0,3,0,
254,0,3,1,0,
255,3,1,5,0,
256,1,5,3,1,
257,5,3,4,0,
258,3,4,4,0,
259,4,4,5,1,
260,4,5,4,0,
261,5,4,5,0,
262,4,5,2,1,
263,5,2,0,0,
264,2,0,0,1,
265,0,0,5,0,
266,0,5,3,1,
267,5,3,1,0,
268,3,1,2,1,
269,1,2,3,1,
270,2,3,0,1,
271,3,0,4,1,
272,0,4,4,0,
273,4,4,5,0,
274,4,5,4,-1,
275,5,4,0,0,
276,4,0,0,1,
277,0,0,0,1,
278,0,0,2,0,
279,0,2,1,0,
280,2,1,2,1,
281,1,2,2,0,
282,2,2,3,0,
283,2,3,2,1,
284,3,2,4,1,
285,2,4,5,0,
286,4,5,2,1,
287,5,2,1,0,
288,2,1,2,0,
289,1,2,5,0,
290,2,5,0,0,
291,5,0,5,1,
292,0,5,3,0,
293,5,3,4,0,
294,3,4,2,1,
295,4,2,5,1,
296,2,5,2,0,
297,5,2,2,0,
298,2,2,5,0,
299,2,5,0,0,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
