,s-2,s-1,a,r,none
0,2,0,4,-1,
1,0,4,4,0,
2,4,4,3,0,
3,4,3,1,0,
4,3,1,2,1,
5,1,2,1,1,
6,2,1,2,0,
7,1,2,0,0,
8,2,0,0,1,
9,0,0,3,1,
10,0,3,4,1,
11,3,4,0,0,
12,4,0,2,0,
13,0,2,1,0,
14,2,1,1,1,
15,1,1,4,0,
16,1,4,2,1,
17,4,2,5,1,
18,2,5,5,0,
19,5,5,5,0,
20,5,5,5,0,
21,5,5,3,0,
22,5,3,4,1,
23,3,4,3,0,
24,4,3,0,1,
25,3,0,2,1,
26,0,2,3,1,
27,2,3,2,0,
28,3,2,5,-1,
29,2,5,3,1,
30,5,3,0,0,
31,3,0,4,1,
32,0,4,2,0,
33,4,2,5,0,
34,2,5,0,0,
35,5,0,4,1,
36,0,4,0,0,
37,4,0,4,1,
38,0,4,4,0,
39,4,4,4,0,
40,4,4,4,0,
41,4,4,3,0,
42,4,3,1,0,
43,3,1,2,0,
44,1,2,4,0,
45,2,4,2,0,
46,4,2,4,1,
47,2,4,2,1,
48,4,2,3,0,
49,2,3,0,0,
50,3,0,4,1,
51,0,4,2,1,
52,4,2,2,0,
53,2,2,5,1,
54,2,5,3,1,
55,5,3,0,0,
56,3,0,4,0,
57,0,4,0,1,
58,4,0,2,1,
59,0,2,1,1,
60,2,1,3,0,
61,1,3,4,1,
62,3,4,1,0,
63,4,1,3,0,
64,1,3,3,0,
65,3,3,0,1,
66,3,0,5,0,
67,0,5,2,0,
68,5,2,3,0,
69,2,3,0,1,
70,3,0,2,0,
71,0,2,5,0,
72,2,5,0,1,
73,5,0,2,1,
74,0,2,1,0,
75,2,1,5,0,
76,1,5,2,1,
77,5,2,5,-1,
78,2,5,0,0,
79,5,0,5,0,
80,0,5,5,0,
81,5,5,0,0,
82,5,0,4,1,
83,0,4,0,0,
84,4,0,1,1,
85,0,1,1,0,
86,1,1,2,0,
87,1,2,4,1,
88,2,4,5,1,
89,4,5,5,0,
90,5,5,0,0,
91,5,0,4,1,
92,0,4,1,0,
93,4,1,2,1,
94,1,2,5,0,
95,2,5,0,1,
96,5,0,4,1,
97,0,4,1,1,
98,4,1,2,1,
99,1,2,0,0,
100,2,0,2,1,
101,0,2,3,0,
102,2,3,0,0,
103,3,0,4,0,
104,0,4,3,-1,
105,4,3,2,1,
106,3,2,4,0,
107,2,4,0,1,
108,4,0,1,0,
109,0,1,2,1,
110,1,2,4,0,
111,2,4,1,0,
112,4,1,5,1,
113,1,5,2,-1,
114,5,2,3,0,
115,2,3,3,0,
116,3,3,3,1,
117,3,3,0,1,
118,3,0,2,0,
119,0,2,5,1,
120,2,5,3,0,
121,5,3,2,1,
122,3,2,3,0,
123,2,3,4,1,
124,3,4,2,0,
125,4,2,4,0,
126,2,4,2,0,
127,4,2,4,1,
128,2,4,2,1,
129,4,2,1,-1,
130,2,1,1,-1,
131,1,1,0,0,
132,1,0,0,1,
133,0,0,1,1,
134,0,1,0,1,
135,1,0,5,1,
136,0,5,3,1,
137,5,3,0,1,
138,3,0,5,-1,
139,0,5,1,0,
140,5,1,3,1,
141,1,3,1,1,
142,3,1,2,1,
143,1,2,1,0,
144,2,1,3,-1,
145,1,3,1,0,
146,3,1,0,1,
147,1,0,1,1,
148,0,1,1,-1,
149,1,1,5,-1,
150,1,5,2,0,
151,5,2,2,0,
152,2,2,3,-1,
153,2,3,4,1,
154,3,4,2,1,
155,4,2,1,-1,
156,2,1,1,0,
157,1,1,5,0,
158,1,5,0,1,
159,5,0,4,0,
160,0,4,1,1,
161,4,1,3,1,
162,1,3,5,0,
163,3,5,4,-1,
164,5,4,4,0,
165,4,4,2,1,
166,4,2,2,1,
167,2,2,4,-1,
168,2,4,5,0,
169,4,5,5,0,
170,5,5,1,0,
171,5,1,1,-1,
172,1,1,5,1,
173,1,5,4,1,
174,5,4,3,0,
175,4,3,0,1,
176,3,0,0,1,
177,0,0,0,1,
178,0,0,5,-1,
179,0,5,2,0,
180,5,2,2,1,
181,2,2,5,0,
182,2,5,0,1,
183,5,0,3,0,
184,0,3,3,1,
185,3,3,2,0,
186,3,2,4,0,
187,2,4,5,1,
188,4,5,3,1,
189,5,3,1,1,
190,3,1,5,1,
191,1,5,3,-1,
192,5,3,5,1,
193,3,5,5,0,
194,5,5,0,0,
195,5,0,2,1,
196,0,2,5,0,
197,2,5,0,1,
198,5,0,4,1,
199,0,4,2,1,
200,4,2,0,1,
201,2,0,0,1,
202,0,0,5,0,
203,0,5,3,0,
204,5,3,0,1,
205,3,0,2,0,
206,0,2,3,1,
207,2,3,2,1,
208,3,2,2,0,
209,2,2,1,-1,
210,2,1,4,0,
211,1,4,3,1,
212,4,3,1,0,
213,3,1,5,1,
214,1,5,4,0,
215,5,4,0,1,
216,4,0,5,-1,
217,0,5,3,1,
218,5,3,1,1,
219,3,1,0,1,
220,1,0,5,1,
221,0,5,4,1,
222,5,4,3,0,
223,4,3,5,1,
224,3,5,1,-1,
225,5,1,1,0,
226,1,1,1,1,
227,1,1,3,0,
228,1,3,3,0,
229,3,3,0,0,
230,3,0,5,-1,
231,0,5,4,0,
232,5,4,0,0,
233,4,0,4,0,
234,0,4,0,0,
235,4,0,1,0,
236,0,1,4,1,
237,1,4,4,0,
238,4,4,2,0,
239,4,2,0,0,
240,2,0,5,-1,
241,0,5,3,0,
242,5,3,2,1,
243,3,2,2,0,
244,2,2,4,1,
245,2,4,5,0,
246,4,5,0,1,
247,5,0,4,1,
248,0,4,4,0,
249,4,4,3,1,
250,4,3,0,1,
251,3,0,4,-1,
252,0,4,4,0,
253,4,4,3,1,
254,4,3,2,0,
255,3,2,1,0,
256,2,1,2,1,
257,1,2,1,1,
258,2,1,5,0,
259,1,5,4,0,
260,5,4,4,0,
261,4,4,3,0,
262,4,3,5,0,
263,3,5,2,1,
264,5,2,2,0,
265,2,2,0,1,
266,2,0,1,0,
267,0,1,5,1,
268,1,5,0,1,
269,5,0,3,1,
270,0,3,5,0,
271,3,5,1,0,
272,5,1,3,0,
273,1,3,5,1,
274,3,5,2,1,
275,5,2,5,-1,
276,2,5,0,1,
277,5,0,4,0,
278,0,4,1,1,
279,4,1,2,0,
280,1,2,1,0,
281,2,1,1,-1,
282,1,1,0,0,
283,1,0,3,0,
284,0,3,4,1,
285,3,4,2,-1,
286,4,2,3,1,
287,2,3,4,1,
288,3,4,3,0,
289,4,3,4,1,
290,3,4,0,1,
291,4,0,3,1,
292,0,3,0,1,
293,3,0,3,0,
294,0,3,0,0,
295,3,0,4,-1,
296,0,4,1,1,
297,4,1,0,1,
298,1,0,2,0,
299,0,2,5,1,
300,model: REINFORCE,episode: 300,T: 2,Num of Category: 6,M(Batch): 3
